unitid,calsys,crsloc1,crsloc2,crsloc3,crsloc4,crsloc5,crsloc6,facloc1,facloc2,facloc3,facloc4,facloc5,facloc6,facloc7,facloc8,facloc9,facloc10,mili,mil1insl,mil2insl,admreq1,admreq2,admreq3,admreq4,admreq5,avsat,admreq6,avact,admreq7,admreq8,admreq9,admreq10,admreq11,admreq12,admreq13,yrscol,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10,mode11,mode12,mode13,mode14,stusrv1,stusrv2,stusrv3,stusrv4,stusrv5,stusrv6,stusrv7,stusrv8,stusrv9,libfac,libshar1,libshar2,libshar3,ftstu,apfee,applfeeu,applfeeg,applfeep,chgper1,chgper2,chgper3,chgper4,chgper5,tuition1,tuition2,tuition3,tuition4,tpugcred,tpugcont,tuition5,tuition6,tuition7,tuition8,tpgdcred,isprof1,osprof1,isprof2,osprof2,isprof3,osprof3,isprof4,osprof4,isprof5,osprof5,isprof6,osprof6,isprof7,osprof7,isprof8,osprof8,isprof9,osprof9,isprof10,osprof10,isprof11,osprof11,profna,tpfpcred,room,roomcap,board,mealswk,mealsvry,roomamt,boardamt,roombord,rmbrdamt,prgmoffr,pg300,cipcode1,ciptuit1,cipsupp1,ciplgth1,cipenrl1,cipcomp1,cipcode2,ciptuit2,cipsupp2,ciplgth2,cipenrl2,cipcomp2,cipcode3,ciptuit3,cipsupp3,ciplgth3,cipenrl3,cipcomp3,cipcode4,ciptuit4,cipsupp4,ciplgth4,cipenrl4,cipcomp4,cipcode5,ciptuit5,cipsupp5,ciplgth5,cipenrl5,cipcomp5,cipcode6,ciptuit6,cipsupp6,ciplgth6,cipenrl6,cipcomp6,enrolmnt,genenrl,month,tostucu,tostufrs,tostucg,tostucp,nofall,cdactua,cnactua,cdactga,cdactpa,cdactuf,cnactuf,cdactgf,cdactpf,sumses,sumses_a,sumses_b,sumses_c,sumcntug,sumcntgr,sumcntfp,cdactssu,cnactssu,cdactssg,cdactssp,extdiv,extdiv_a,extdiv_b,extdiv_c,extdiv_d,extcntug,extcntgr,extcntfp,cdactexu,cnactexu,cdactexg,cdactexp
"228705","1","1","-1","1","1","-1","1","1","-1","-1","1","1","1","-1","-1","1","1","1","1","-1","-1","1","1","1","1","871","1","17","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","1","1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","20","20","","1","-1","-1","-1","-1","1634","1634","6194","-1","24","","1316","1316","4736","-1","18","","","","","","","","","","","","","","","","","","","","","","","-1","","1","1538","1","14","-1","","","1","3484","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6046","6049","70195","6222","1507","1663","0","-1","145865","0","16278","0","63624","0","5933","0","1","2","1","1","3038","861","","23660","","4495","","2","-1","","","","","","","","","",""
"156082","1","1","-1","-1","1","-1","-1","1","-1","1","1","1","1","-1","1","1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","-1","-1","1","","","","1","2","","","","1","-1","-1","-1","-1","2912","2912","6330","-1","","","3812","3812","7862","-1","","","","","","","","","","","","","","","","","","6550","9790","","","","","-1","","1","144","1","18","-1","","","1","3115","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6314","6314","70195","5620","367","438","484","-1","101763","0","5060","13136","52610","0","2556","5802","1","2","1","1","1721","398","224","7660","","1690","1313","2","-1","","","","","","","","","",""
"167783","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","","1","","-1","-1","-1","-1","1","-1","1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","35","50","","1","-1","-1","-1","-1","17472","17472","17472","-1","32","","13104","13104","13104","-1","24","","","","","","","","","","","","","","","","","","","","","","","-1","","1","976","1","19","-1","","","1","7228","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3364","3614","63095","1432","492","2681","0","-1","43104","0","51060","0","17760","0","22440","0","1","2","1","1","43","234","","129","","702","","2","-1","","","","","","","","","",""
"165671","1","1","-1","-1","1","-1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","","1","","-1","-1","1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","40","40","","1","-1","-1","-1","-1","14523","14523","14523","-1","32","","7903","7903","7903","-1","18","","","","","","","","","","","","","","","","","","","","","","","-1","","1","414","1","19","-1","","","1","6525","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1553","1553","70195","1863","134","254","0","-1","35686","0","2008","0","15395","0","747","0","1","2","","1","692","159","","5258","","668","","2","-1","","","","","","","","","",""
"211352","1","1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","970","1","","-1","-1","1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","25","35","","1","-1","-1","-1","-1","12160","12160","12160","-1","30","","5670","5670","5670","-1","24","","","","","","","","","","","","","","","","","","","","","","","-1","","1","452","1","19","-1","","","1","6700","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2121","2121","70195","1976","227","706","0","-1","39990","0","4960","0","19290","0","1782","0","1","2","1","1","439","375","","2123","","1787","","2","-1","","","","","","","","","",""
"177092","2","1","1","-1","1","1","-1","1","-1","-1","-1","1","1","-1","-1","-1","1","2","-1","-1","1","-1","-1","-1","-1","","-1","","-1","-1","-1","-1","-1","-1","-1","4","1","-1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","-1","-1","1","","","","1","1","","40","40","1","-1","-1","-1","-1","","","","-1","","","6095","6095","6095","-1","27","","","","","","","","","","","","","","","","","","","7760","7760","","","-1","39","1","240","1","19","-1","","","1","3300","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"520","520","70195","0","","232","464","-1","0","0","2488","14643","0","0","540","4485","1","2","1","1","","108","162","","","579","1342","2","-1","","","","","","","","","",""
"206941","1","1","-1","-1","1","-1","-1","1","1","1","1","-1","1","-1","-1","1","-1","2","-1","-1","-1","1","1","1","1","1041","1","21","-1","-1","-1","-1","1","-1","-1","-1","-1","1","1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","-1","-1","1","","","","1","1","15","15","","1","-1","-1","-1","-1","1716","1716","3921","-1","30","","1733","1733","4013","-1","24","","","","","","","","","","","","","","","","","","","","","","","-1","","1","1134","1","20","-1","","","1","2431","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15480","15480","70195","15122","1071","5346","0","-1","288887","0","52956","0","135928","0","21708","0","1","2","1","1","4718","2287","","25742","","10591","","2","-1","","","","","","","","","",""
"128258","1","1","-1","-1","-1","-1","-1","1","-1","1","-1","1","1","-1","1","-1","1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","1","1","1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","-1","1","1","-1","-1","1","","","","1","2","","","","1","-1","-1","-1","-1","1462","1462","4576","-1","24","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","366","1","20","-1","","","1","3971","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2142","2142","60195","4297","591","","","-1","40760","0","","","17708","0","","","1","2","1","1","837","","","4564","","","","2","-1","","","","","","","","","",""
"154952","1","1","-1","-1","1","-1","-1","1","1","1","1","-1","1","1","1","1","-1","2","-1","-1","-1","-1","-1","-1","-1","","-1","","-1","-1","1","1","1","-1","-1","-1","1","1","1","-1","1","-1","-1","-1","-1","1","-1","1","-1","-1","1","1","1","1","-1","1","1","-1","-1","1","","","","1","2","","","","1","-1","-1","-1","-1","1240","1240","2914","-1","15","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","258","1","14","-1","","","1","2670","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2926","2926","60195","5684","936","","","-1","57622","0","","","27570","0","","","1","1","1","1","1301","","","4443","","","","2","-1","","","","","","","","","",""
"104717","1","1","1","-1","1","1","1","1","-1","-1","-1","1","1","-1","-1","-1","1","2","-1","-1","-1","1","1","1","1","","1","","-1","-1","1","-1","1","-1","-1","-1","1","1","1","-1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","1","1","1","-1","1","1","-1","-1","1","","","","1","1","25","25","","1","-1","-1","-1","-1","8450","8450","8450","-1","30","","5194","5194","5194","-1","18","","","","","","","","","","","","","","","","","","","","","","","-1","","1","250","1","21","-1","","","1","3440","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2119","2119","70195","2106","227","564","0","-1","63180","0","2052","0","25110","0","819","0","1","2","1","1","","","","","","","","2","-1","","","","","","","","","",""
"234711","2","1","-1","-1","1","-1","-1","1","-1","1","1","-1","1","-1","1","1","-1","2","-1","-1","-1","-1","-1","-1","-1","","-1","","-1","-1","-1","-1","1","1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","-1","-1","1","-1","-1","1","","","","1","1","10","","","1","-1","-1","-1","-1","1401","1401","5511","-1","45","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","140","1","19","-1","","","1","3686","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2046","2046","70195","3338","431","","","-1","91867","0","","","21357","0","","","1","2","1","1","664","","","4728","","","","2","-1","","","","","","","","","",""
"138868","1","1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","900","1","21","-1","-1","1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","1","1","1","1","-1","-1","1","-1","-1","1","","","","1","1","25","","","1","-1","-1","-1","-1","6002","6002","6002","-1","32","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","180","1","20","-1","","","1","3170","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"272","272","70195","299","110","0","0","-1","8704","0","0","0","2958","0","0","0","1","2","1","1","64","","","244","","","","2","-1","","","","","","","","","",""
"107840","1","1","-1","-1","1","-1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","1","-1","","-1","","1","-1","1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","-1","-1","1","-1","-1","1","","","","1","1","8","","","1","-1","-1","-1","-1","2300","2300","2300","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","55","1","19","-1","","","1","1200","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"260","261","70195","878","","","","-1","19770","0","","","2940","0","","","1","2","1","1","207","","","621","","","","2","-1","","","","","","","","","",""
"152567","2","1","1","-1","1","-1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","1050","1","23","-1","-1","-1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","1","1","1","-1","-1","1","-1","-1","1","","","","1","1","20","","","1","-1","-1","-1","-1","11106","11106","11106","-1","45","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","528","1","19","-1","","","1","4644","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1161","1161","60195","1323","332","0","0","-1","51328","0","0","0","17072","0","0","0","1","2","1","1","327","","","2752","","","","2","-1","","","","","","","","","",""
"140234","2","1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","","1","","-1","-1","1","-1","1","-1","1","-1","-1","1","1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","1","1","1","-1","-1","1","-1","-1","1","","","","1","1","20","","","1","-1","-1","-1","-1","9114","9114","9114","-1","","","5940","5940","5940","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","462","1","21","-1","","","1","3990","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1004","1004","70195","1174","199","100","0","-1","40255","0","1705","0","13344","0","425","0","1","2","1","2","264","44","0","2008","0","100","0","2","-1","","","","","","","","","",""
"118888","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","1140","1","","-1","-1","1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","1","","","","1","1","35","50","","-1","1","-1","-1","-1","16134","16134","16134","-1","24","","10068","10068","10068","-1","25","","","","","","","","","","","","","","","","","","","","","","","-1","","1","500","1","19","-1","3240","3240","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1166","1166","60195","871","","298","0","-1","25756","0","6676","0","13296","0","3411","0","2","-1","","","","","","","","","","1","2","2","1","1","24","","","","","432",""
"110529","2","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","1","-1","1","1","","1","","-1","1","-1","-1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","1","","","","1","1","55","55","","-1","1","-1","-1","-1","1935","1935","9315","-1","43","","1935","1935","9315","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","1982","1","19","-1","2574","2250","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16605","16605","70195","17614","1455","2667","0","-1","613136","0","24434","0","190541","0","7290","0","2","-1","","","","","","","","","","1","1","2","2","2","3684","","","12801","","",""
"110510","2","1","-1","-1","-1","-1","-1","1","-1","1","1","-1","1","1","1","1","-1","1","1","-1","-1","1","-1","1","1","","1","","-1","1","-1","-1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","1","","","","1","1","55","55","","-1","1","-1","-1","-1","1935","1935","9315","-1","42","","1935","1935","9315","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","406","1","7","-1","2419","1689","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11957","11957","70195","10556","844","3864","0","-1","348040","0","53849","0","122276","0","17648","0","1","-1","","","4046","","","19075","","","","1","1","2","2","2","5886","","","17658","","",""
"139393","1","1","1","-1","-1","-1","-1","1","-1","-1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","1160","1","25","-1","-1","-1","-1","1","-1","1","-1","-1","1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","-1","-1","-1","-1","-1","1","","","","1","1","20","35","","-1","1","-1","-1","-1","11780","11780","11780","-1","","","2251","2251","2251","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","552","1","","1","1900","2060","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"794","794","70195","818","180","48","0","-1","24267","27240","774","0","12332","13737","0","0","1","2","2","2","40","47","","156","","426","","2","-1","","","","","","","","","",""
"200156","1","1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","","1","22","-1","-1","1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","-1","-1","-1","-1","-1","1","","","","1","1","20","","","-1","1","-1","-1","-1","8420","8420","8420","-1","28","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","725","1","","1","1380","1700","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1065","1065","70195","1099","291","0","0","-1","31197","0","0","0","16340","0","0","0","1","1","2","2","211","","","1062","","","","2","-1","","","","","","","","","",""
"209807","2","1","1","1","1","1","-1","1","-1","1","-1","1","1","-1","1","-1","1","2","-1","-1","-1","1","-1","1","1","","1","","-1","-1","-1","-1","1","-1","1","-1","1","1","1","1","1","-1","-1","-1","-1","1","1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","1","","","","1","1","50","50","","1","1","-1","1","-1","3342","3342","10608","-1","43","","5700","5700","9795","-1","35","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","1","1",521101,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15600","15600","70195","17021","664","16511","0","-1","722486","0","126495","0","118647","0","31668","0","1","1","1","1","1930","1006","","5790","","3018","","1","1","","","","601","5292","","13144","","40032",""
"105525","1","1","-1","-1","1","-1","-1","1","1","1","1","1","1","-1","1","1","1","1","1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","1","1","-1","-1","-1","1","1","1","-1","1","-1","-1","1","1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","1","","","","1","1","15","","","-1","1","-1","1","-1","774","774","4128","-1","12","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","259","1",520404,150,,672,,,120503,150,,432,,,520408,150,,560,,,511613,175,,840,,,,,,,,,,,,,,,"27866","27866","70195","38852","1904","","","-1","451500","263999","","","209670","101750","","","1","2","1","","7785","","","36975","","","","1","1","2","1","1","949","","","","263999","",""
"140942","2","1","-1","-1","1","-1","-1","1","-1","-1","1","1","1","-1","-1","-1","1","2","-1","-1","-1","1","-1","1","-1","","-1","","1","-1","1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","1","","","","1","1","15","","","-1","1","-1","1","-1","828","828","1584","-1","48","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","53","1",490205,1524,37,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1811","1811","70195","3645","1079","","","-1","68909","0","","","17804","0","","","1","2","1","1","1248","","","13498","","","","1","2","1","1","1","345","","","1785","","",""
"181011","4","1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","","1","23","-1","-1","-1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","-1","-1","-1","-1","-1","1","","","","1","1","15","","","-1","1","-1","-1","-1","10950","10950","10950","-1","30","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","730","1","","1","1530","2250","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"661","661","70195","747","177","0","0","-1","19112","0","0","0","8806","0","0","0","1","2","1","1","101","","","206","","","","2","-1","","","","","","","","","",""
"177144","1","1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","","1","","-1","-1","-1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","1","-1","-1","-1","8800","8800","8800","-1","30","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","733","1","","1","1800","2200","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1001","1001","70195","1081","267","0","0","-1","28769","0","0","0","14660","0","0","0","1","2","1","1","172","","","735","","","","2","-1","","","","","","","","","",""
"104577","1","1","-1","-1","1","-1","-1","1","1","1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","1","1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","5","","","-1","1","-1","1","-1","628","628","4356","-1","29","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","280","1","19","-1","1050","2050","-1","","77","1",120403,3354,550,,,,120403,1242,550,,,,120403,1300,550,,,,120403,1300,550,,,,,,,,,,,,,,,,"5222","5222","70195","8309","564","","","-1","73499","0","","","36622","0","","","1","2","1","1","1343","0","0","3846","","","","1","2","1","1","1","4221","","","28539","","",""
"237136","1","1","-1","-1","1","-1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","","1","22","-1","-1","1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","-1","1","-1","-1","1","-1","-1","1","","","","1","1","10","","","-1","1","-1","-1","-1","5320","5320","5320","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","178","1","21","-1","1190","1690","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"249","249","70195","273","44","0","0","-1","6532","0","0","0","3317","0","0","0","1","-1","","","","","","","","","","1","2","","","","","","","","","",""
"160436","2","1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","1","-1","","-1","","1","-1","-1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","-1","1","-1","-1","1","-1","-1","3","","","","1","2","","","","-1","1","-1","-1","-1","425","425","525","-1","","1248","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"353","353","70195","899","288","","","-1","0","841935","","","0","75492","","","2","-1","","","","","","","","","","1","1","2","2","2","167","","","","88176","",""
"174525","2","1","-1","-1","1","1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","1","2","-1","-1","-1","1","1","1","-1","","1","20","-1","-1","1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","-1","-1","-1","-1","1","","","","1","1","20","","","-1","1","-1","-1","-1","6420","6420","6420","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","127","1","20","-1","975","1500","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"149","149","70195","178","47","0","0","-1","4773","0","0","0","1760","0","0","0","2","-1","","","","","","","","","","1","2","2","2","2","2","","","6","","",""
"158945","2","1","-1","-1","-1","-1","-1","1","1","-1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","1","-1","","-1","","1","-1","-1","1","-1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","5","","","-1","1","-1","1","-1","425","425","845","-1","","1252","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","8","1",511613,550,1500,1700,,,520302,635,600,1560,,,520302,635,500,1335,,,520401,635,550,1440,,,520401,635,475,1215,,,480508,635,200,1872,,,"241","279","33195","405","32","","","-1","0","319260","","","0","105600","","","1","2","1","1","107","","","0","25299","","","1","2","1","1","1","201","","","","251652","",""
"158936","2","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","1","-1","","-1","","1","-1","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","-1","-1","3","","","","1","1","5","","","-1","1","-1","1","-1","420","420","840","-1","","1248","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","6","1",511613,565,1200,1620,,,511614,105,249,284,,,470604,840,805,2496,,,480508,420,341,1872,,,520499,630,650,6,,,529999,630,650,6,,,"98","98","70195","364","248","","","-1","0","454272","","","0","58800","","","1","2","1","1","45","0","0","","14040","","","1","1","1","1","1","","0","0","","","",""
"195304","1","1","-1","1","1","-1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","1208","1","26","1","-1","1","-1","1","-1","1","-1","-1","1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","1","1","1","-1","-1","-1","-1","-1","1","","","","1","1","45","45","","-1","1","-1","-1","-1","21836","21836","21836","-1","30","","14484","14484","14484","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","770","1","","1","4870","2032","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1279","1279","80195","1125","233","256","0","-1","29310","0","6179","0","14454","0","3055","0","1","2","1","1","42","3","0","282","0","10","0","2","-1","","","","","","","","","",""
"204547","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","1","-1","","-1","","1","-1","-1","-1","1","-1","1","3","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","-1","-1","1","-1","-1","-1","-1","-1","1","","","","1","2","","","","-1","1","-1","-1","-1","","","","-1","","","","","","-1","","","","","","","","","","","","","","16928","16928","","","","","","","","","-1","19","2","","1","","1","","400","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"490","490","90195","0","","0","494","-1","0","0","0","12157","0","0","0","6194","1","2","1","2","","","21","","","","63","2","-1","","","","","","","","","",""
