Geo__geoid_	Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_STATE	Geo_COUNTY	Geo_TRACT	Geo_CNECTA	Geo_NECTADIV	Geo_GEO_ID	Geo_NAME	Geo_AREALAND	Geo_AREAWATER	Geo_PLACESE	Geo_qname	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21151011102"	"ACSSF"	"KY"	140	0	21	151	11102	"."	"."	"1400000US21151011102"	"Census Tract 111.02, Madison County, Kentucky"	72941887	530189	21	"Census Tract 111.02, Madison County, Kentucky"	1242	123	594	192	306	17	10	0
"21151011103"	"ACSSF"	"KY"	140	0	21	151	11103	"."	"."	"1400000US21151011103"	"Census Tract 111.03, Madison County, Kentucky"	78993736	323522	21	"Census Tract 111.03, Madison County, Kentucky"	1117	78	438	317	207	61	10	6
"21151011201"	"ACSSF"	"KY"	140	0	21	151	11201	"."	"."	"1400000US21151011201"	"Census Tract 112.01, Madison County, Kentucky"	5325041	34799	21	"Census Tract 112.01, Madison County, Kentucky"	1320	327	469	246	97	181	0	0
"21151011202"	"ACSSF"	"KY"	140	0	21	151	11202	"."	"."	"1400000US21151011202"	"Census Tract 112.02, Madison County, Kentucky"	25976112	206601	21	"Census Tract 112.02, Madison County, Kentucky"	2615	337	673	926	462	175	27	15
"21151011301"	"ACSSF"	"KY"	140	0	21	151	11301	"."	"."	"1400000US21151011301"	"Census Tract 113.01, Madison County, Kentucky"	16600722	40816	21	"Census Tract 113.01, Madison County, Kentucky"	1728	227	676	434	274	67	8	42
"21151011303"	"ACSSF"	"KY"	140	0	21	151	11303	"."	"."	"1400000US21151011303"	"Census Tract 113.03, Madison County, Kentucky"	4793788	2857	21	"Census Tract 113.03, Madison County, Kentucky"	1935	379	435	509	286	159	27	140
"21151011304"	"ACSSF"	"KY"	140	0	21	151	11304	"."	"."	"1400000US21151011304"	"Census Tract 113.04, Madison County, Kentucky"	3775309	13402	21	"Census Tract 113.04, Madison County, Kentucky"	1122	82	490	219	255	49	10	17
"21151011401"	"ACSSF"	"KY"	140	0	21	151	11401	"."	"."	"1400000US21151011401"	"Census Tract 114.01, Madison County, Kentucky"	18240580	99663	21	"Census Tract 114.01, Madison County, Kentucky"	1869	124	478	563	392	267	6	39
"21151011402"	"ACSSF"	"KY"	140	0	21	151	11402	"."	"."	"1400000US21151011402"	"Census Tract 114.02, Madison County, Kentucky"	50344836	425685	21	"Census Tract 114.02, Madison County, Kentucky"	1198	115	361	428	178	89	27	0
"21153970100"	"ACSSF"	"KY"	140	0	21	153	970100	"."	"."	"1400000US21153970100"	"Census Tract 9701, Magoffin County, Kentucky"	192143270	442614	21	"Census Tract 9701, Magoffin County, Kentucky"	1103	259	531	168	36	98	11	0
"21153970201"	"ACSSF"	"KY"	140	0	21	153	970201	"."	"."	"1400000US21153970201"	"Census Tract 9702.01, Magoffin County, Kentucky"	166793385	457286	21	"Census Tract 9702.01, Magoffin County, Kentucky"	1873	637	689	318	98	89	31	11
"21153970202"	"ACSSF"	"KY"	140	0	21	153	970202	"."	"."	"1400000US21153970202"	"Census Tract 9702.02, Magoffin County, Kentucky"	79088408	160495	21	"Census Tract 9702.02, Magoffin County, Kentucky"	1830	447	669	442	72	145	0	55
"21153970300"	"ACSSF"	"KY"	140	0	21	153	970300	"."	"."	"1400000US21153970300"	"Census Tract 9703, Magoffin County, Kentucky"	136175804	361887	21	"Census Tract 9703, Magoffin County, Kentucky"	1901	347	762	492	109	151	16	24
"21153970400"	"ACSSF"	"KY"	140	0	21	153	970400	"."	"."	"1400000US21153970400"	"Census Tract 9704, Magoffin County, Kentucky"	224663981	426716	21	"Census Tract 9704, Magoffin County, Kentucky"	1398	345	717	213	52	35	10	26
"21155970200"	"ACSSF"	"KY"	140	0	21	155	970200	"."	"."	"1400000US21155970200"	"Census Tract 9702, Marion County, Kentucky"	52066837	531193	21	"Census Tract 9702, Marion County, Kentucky"	3453	353	1600	1006	317	119	58	0
"21155970300"	"ACSSF"	"KY"	140	0	21	155	970300	"."	"."	"1400000US21155970300"	"Census Tract 9703, Marion County, Kentucky"	88770711	924899	21	"Census Tract 9703, Marion County, Kentucky"	1749	244	830	515	67	63	29	1
"21155970400"	"ACSSF"	"KY"	140	0	21	155	970400	"."	"."	"1400000US21155970400"	"Census Tract 9704, Marion County, Kentucky"	131582960	1081481	21	"Census Tract 9704, Marion County, Kentucky"	2120	213	1064	452	174	136	77	4
"21155970500"	"ACSSF"	"KY"	140	0	21	155	970500	"."	"."	"1400000US21155970500"	"Census Tract 9705, Marion County, Kentucky"	179236719	2102879	21	"Census Tract 9705, Marion County, Kentucky"	1115	124	538	282	89	66	16	0
"21155970700"	"ACSSF"	"KY"	140	0	21	155	970700	"."	"."	"1400000US21155970700"	"Census Tract 9707, Marion County, Kentucky"	189866432	2095738	21	"Census Tract 9707, Marion County, Kentucky"	3424	586	1454	1075	195	93	21	0
"21155970800"	"ACSSF"	"KY"	140	0	21	155	970800	"."	"."	"1400000US21155970800"	"Census Tract 9708, Marion County, Kentucky"	248269381	1827085	21	"Census Tract 9708, Marion County, Kentucky"	1520	312	658	372	26	118	34	0
"21157950101"	"ACSSF"	"KY"	140	0	21	157	950101	"."	"."	"1400000US21157950101"	"Census Tract 9501.01, Marshall County, Kentucky"	67286016	4565941	21	"Census Tract 9501.01, Marshall County, Kentucky"	1981	112	680	702	286	144	57	0
"21157950102"	"ACSSF"	"KY"	140	0	21	157	950102	"."	"."	"1400000US21157950102"	"Census Tract 9501.02, Marshall County, Kentucky"	27667230	1588852	21	"Census Tract 9501.02, Marshall County, Kentucky"	1758	217	661	561	188	103	24	4
"21157950200"	"ACSSF"	"KY"	140	0	21	157	950200	"."	"."	"1400000US21157950200"	"Census Tract 9502, Marshall County, Kentucky"	100042535	821957	21	"Census Tract 9502, Marshall County, Kentucky"	3519	159	1262	1173	558	351	16	0
"21157950300"	"ACSSF"	"KY"	140	0	21	157	950300	"."	"."	"1400000US21157950300"	"Census Tract 9503, Marshall County, Kentucky"	100195376	17995570	21	"Census Tract 9503, Marshall County, Kentucky"	3164	226	1000	1224	476	196	42	0
"21157950400"	"ACSSF"	"KY"	140	0	21	157	950400	"."	"."	"1400000US21157950400"	"Census Tract 9504, Marshall County, Kentucky"	46739398	370371	21	"Census Tract 9504, Marshall County, Kentucky"	4274	300	1859	1439	316	340	8	12
"21157950501"	"ACSSF"	"KY"	140	0	21	157	950501	"."	"."	"1400000US21157950501"	"Census Tract 9505.01, Marshall County, Kentucky"	151800984	1391006	21	"Census Tract 9505.01, Marshall County, Kentucky"	1813	83	617	679	238	123	0	73
"21157950502"	"ACSSF"	"KY"	140	0	21	157	950502	"."	"."	"1400000US21157950502"	"Census Tract 9505.02, Marshall County, Kentucky"	88743482	527690	21	"Census Tract 9505.02, Marshall County, Kentucky"	1848	348	702	485	137	128	7	41
"21157950601"	"ACSSF"	"KY"	140	0	21	157	950601	"."	"."	"1400000US21157950601"	"Census Tract 9506.01, Marshall County, Kentucky"	63303059	27107870	21	"Census Tract 9506.01, Marshall County, Kentucky"	2027	103	665	877	203	53	116	10
"21157950602"	"ACSSF"	"KY"	140	0	21	157	950602	"."	"."	"1400000US21157950602"	"Census Tract 9506.02, Marshall County, Kentucky"	103548964	11300533	21	"Census Tract 9506.02, Marshall County, Kentucky"	1725	148	620	543	325	65	24	0
"21157950603"	"ACSSF"	"KY"	140	0	21	157	950603	"."	"."	"1400000US21157950603"	"Census Tract 9506.03, Marshall County, Kentucky"	33172959	32867869	21	"Census Tract 9506.03, Marshall County, Kentucky"	950	75	445	241	160	13	6	10
"21159950100"	"ACSSF"	"KY"	140	0	21	159	950100	"."	"."	"1400000US21159950100"	"Census Tract 9501, Martin County, Kentucky"	94032466	780421	21	"Census Tract 9501, Martin County, Kentucky"	2376	652	1045	495	83	82	19	0
"21159950201"	"ACSSF"	"KY"	140	0	21	159	950201	"."	"."	"1400000US21159950201"	"Census Tract 9502.01, Martin County, Kentucky"	187770834	593698	21	"Census Tract 9502.01, Martin County, Kentucky"	2689	704	858	639	401	52	35	0
"21159950202"	"ACSSF"	"KY"	140	0	21	159	950202	"."	"."	"1400000US21159950202"	"Census Tract 9502.02, Martin County, Kentucky"	172937650	385662	21	"Census Tract 9502.02, Martin County, Kentucky"	2468	714	916	648	56	119	12	3
"21159950300"	"ACSSF"	"KY"	140	0	21	159	950300	"."	"."	"1400000US21159950300"	"Census Tract 9503, Martin County, Kentucky"	139976497	789679	21	"Census Tract 9503, Martin County, Kentucky"	666	84	295	269	5	13	0	0
"21161960100"	"ACSSF"	"KY"	140	0	21	161	960100	"."	"."	"1400000US21161960100"	"Census Tract 9601, Mason County, Kentucky"	168167867	3568676	21	"Census Tract 9601, Mason County, Kentucky"	2190	205	839	658	326	147	15	0
"21161960200"	"ACSSF"	"KY"	140	0	21	161	960200	"."	"."	"1400000US21161960200"	"Census Tract 9602, Mason County, Kentucky"	13433018	1773918	21	"Census Tract 9602, Mason County, Kentucky"	2232	669	688	651	77	136	11	0
"21161960300"	"ACSSF"	"KY"	140	0	21	161	960300	"."	"."	"1400000US21161960300"	"Census Tract 9603, Mason County, Kentucky"	29595029	4761441	21	"Census Tract 9603, Mason County, Kentucky"	3248	257	924	1191	434	298	28	116
"21161960400"	"ACSSF"	"KY"	140	0	21	161	960400	"."	"."	"1400000US21161960400"	"Census Tract 9604, Mason County, Kentucky"	243956392	5579885	21	"Census Tract 9604, Mason County, Kentucky"	3167	465	1077	987	331	220	87	0
"21161960500"	"ACSSF"	"KY"	140	0	21	161	960500	"."	"."	"1400000US21161960500"	"Census Tract 9605, Mason County, Kentucky"	166774092	590594	21	"Census Tract 9605, Mason County, Kentucky"	1092	174	366	265	194	87	6	0
"21163970100"	"ACSSF"	"KY"	140	0	21	163	970100	"."	"."	"1400000US21163970100"	"Census Tract 9701, Meade County, Kentucky"	1313353	0	21	"Census Tract 9701, Meade County, Kentucky"	765	88	424	222	21	5	5	0
"21163970200"	"ACSSF"	"KY"	140	0	21	163	970200	"."	"."	"1400000US21163970200"	"Census Tract 9702, Meade County, Kentucky"	4114190	8502	21	"Census Tract 9702, Meade County, Kentucky"	1128	128	156	421	202	204	6	11
"21163970301"	"ACSSF"	"KY"	140	0	21	163	970301	"."	"."	"1400000US21163970301"	"Census Tract 9703.01, Meade County, Kentucky"	35443726	332804	21	"Census Tract 9703.01, Meade County, Kentucky"	2474	151	1024	813	362	102	0	22
"21163970302"	"ACSSF"	"KY"	140	0	21	163	970302	"."	"."	"1400000US21163970302"	"Census Tract 9703.02, Meade County, Kentucky"	150399580	1688082	21	"Census Tract 9703.02, Meade County, Kentucky"	4177	224	1463	1389	841	225	35	0
"21163970401"	"ACSSF"	"KY"	140	0	21	163	970401	"."	"."	"1400000US21163970401"	"Census Tract 9704.01, Meade County, Kentucky"	131492154	1369579	21	"Census Tract 9704.01, Meade County, Kentucky"	3819	433	2039	1053	258	26	10	0
"21163970403"	"ACSSF"	"KY"	140	0	21	163	970403	"."	"."	"1400000US21163970403"	"Census Tract 9704.03, Meade County, Kentucky"	50587576	7204239	21	"Census Tract 9704.03, Meade County, Kentucky"	3447	428	1441	1010	346	191	23	8
"21163970404"	"ACSSF"	"KY"	140	0	21	163	970404	"."	"."	"1400000US21163970404"	"Census Tract 9704.04, Meade County, Kentucky"	40873464	5556610	21	"Census Tract 9704.04, Meade County, Kentucky"	2361	163	804	849	270	275	0	0
"21163970500"	"ACSSF"	"KY"	140	0	21	163	970500	"."	"."	"1400000US21163970500"	"Census Tract 9705, Meade County, Kentucky"	323013493	29897366	21	"Census Tract 9705, Meade County, Kentucky"	2741	352	1245	752	164	182	31	15
"21163980100"	"ACSSF"	"KY"	140	0	21	163	980100	"."	"."	"1400000US21163980100"	"Census Tract 9801, Meade County, Kentucky"	53908680	3001331	21	"Census Tract 9801, Meade County, Kentucky"	43	7	17	0	7	12	0	0
"21165960100"	"ACSSF"	"KY"	140	0	21	165	960100	"."	"."	"1400000US21165960100"	"Census Tract 9601, Menifee County, Kentucky"	294409008	5795823	21	"Census Tract 9601, Menifee County, Kentucky"	2946	696	1329	674	150	93	4	0
"21165960200"	"ACSSF"	"KY"	140	0	21	165	960200	"."	"."	"1400000US21165960200"	"Census Tract 9602, Menifee County, Kentucky"	232753204	409856	21	"Census Tract 9602, Menifee County, Kentucky"	1527	272	523	493	177	31	31	0
"21167960100"	"ACSSF"	"KY"	140	0	21	167	960100	"."	"."	"1400000US21167960100"	"Census Tract 9601, Mercer County, Kentucky"	262536306	2895860	21	"Census Tract 9601, Mercer County, Kentucky"	3282	272	1239	961	482	281	28	19
"21167960200"	"ACSSF"	"KY"	140	0	21	167	960200	"."	"."	"1400000US21167960200"	"Census Tract 9602, Mercer County, Kentucky"	117610369	715816	21	"Census Tract 9602, Mercer County, Kentucky"	4125	315	1620	1304	661	203	13	9
"21167960300"	"ACSSF"	"KY"	140	0	21	167	960300	"."	"."	"1400000US21167960300"	"Census Tract 9603, Mercer County, Kentucky"	111552491	649167	21	"Census Tract 9603, Mercer County, Kentucky"	2421	277	955	781	259	101	48	0
"21167960400"	"ACSSF"	"KY"	140	0	21	167	960400	"."	"."	"1400000US21167960400"	"Census Tract 9604, Mercer County, Kentucky"	48895572	560307	21	"Census Tract 9604, Mercer County, Kentucky"	3541	353	839	1551	405	311	82	0
"21167960500"	"ACSSF"	"KY"	140	0	21	167	960500	"."	"."	"1400000US21167960500"	"Census Tract 9605, Mercer County, Kentucky"	105303451	5344975	21	"Census Tract 9605, Mercer County, Kentucky"	2572	204	867	824	355	214	34	74
"21169960100"	"ACSSF"	"KY"	140	0	21	169	960100	"."	"."	"1400000US21169960100"	"Census Tract 9601, Metcalfe County, Kentucky"	209726359	2425632	21	"Census Tract 9601, Metcalfe County, Kentucky"	1698	150	801	484	194	61	8	0
"21169960200"	"ACSSF"	"KY"	140	0	21	169	960200	"."	"."	"1400000US21169960200"	"Census Tract 9602, Metcalfe County, Kentucky"	204335447	602958	21	"Census Tract 9602, Metcalfe County, Kentucky"	1948	318	881	505	131	113	0	0
"21169960300"	"ACSSF"	"KY"	140	0	21	169	960300	"."	"."	"1400000US21169960300"	"Census Tract 9603, Metcalfe County, Kentucky"	336131407	956587	21	"Census Tract 9603, Metcalfe County, Kentucky"	3556	665	1391	1064	185	123	128	0
"21171930100"	"ACSSF"	"KY"	140	0	21	171	930100	"."	"."	"1400000US21171930100"	"Census Tract 9301, Monroe County, Kentucky"	198321252	453034	21	"Census Tract 9301, Monroe County, Kentucky"	1197	144	584	253	91	84	37	4
"21171930200"	"ACSSF"	"KY"	140	0	21	171	930200	"."	"."	"1400000US21171930200"	"Census Tract 9302, Monroe County, Kentucky"	203526601	1467646	21	"Census Tract 9302, Monroe County, Kentucky"	1487	288	712	251	82	127	16	11
"21171930300"	"ACSSF"	"KY"	140	0	21	171	930300	"."	"."	"1400000US21171930300"	"Census Tract 9303, Monroe County, Kentucky"	108789411	839140	21	"Census Tract 9303, Monroe County, Kentucky"	1764	315	818	319	99	169	31	13
"21171930400"	"ACSSF"	"KY"	140	0	21	171	930400	"."	"."	"1400000US21171930400"	"Census Tract 9304, Monroe County, Kentucky"	342698457	3927087	21	"Census Tract 9304, Monroe County, Kentucky"	3352	622	1488	846	182	167	0	47
"21173920100"	"ACSSF"	"KY"	140	0	21	173	920100	"."	"."	"1400000US21173920100"	"Census Tract 9201, Montgomery County, Kentucky"	147510938	875189	21	"Census Tract 9201, Montgomery County, Kentucky"	2479	280	1028	609	271	226	25	40
"21173920201"	"ACSSF"	"KY"	140	0	21	173	920201	"."	"."	"1400000US21173920201"	"Census Tract 9202.01, Montgomery County, Kentucky"	8906733	45038	21	"Census Tract 9202.01, Montgomery County, Kentucky"	2282	294	776	763	276	173	0	0
"21173920202"	"ACSSF"	"KY"	140	0	21	173	920202	"."	"."	"1400000US21173920202"	"Census Tract 9202.02, Montgomery County, Kentucky"	79506767	1273628	21	"Census Tract 9202.02, Montgomery County, Kentucky"	2850	351	967	868	339	171	102	52
"21173920301"	"ACSSF"	"KY"	140	0	21	173	920301	"."	"."	"1400000US21173920301"	"Census Tract 9203.01, Montgomery County, Kentucky"	23466678	84392	21	"Census Tract 9203.01, Montgomery County, Kentucky"	1941	293	679	532	265	148	11	13
"21173920302"	"ACSSF"	"KY"	140	0	21	173	920302	"."	"."	"1400000US21173920302"	"Census Tract 9203.02, Montgomery County, Kentucky"	50739500	279987	21	"Census Tract 9203.02, Montgomery County, Kentucky"	4986	875	2150	856	719	277	91	18
"21173920400"	"ACSSF"	"KY"	140	0	21	173	920400	"."	"."	"1400000US21173920400"	"Census Tract 9204, Montgomery County, Kentucky"	129559740	660877	21	"Census Tract 9204, Montgomery County, Kentucky"	3188	599	1273	775	226	262	24	29
"21173920500"	"ACSSF"	"KY"	140	0	21	173	920500	"."	"."	"1400000US21173920500"	"Census Tract 9205, Montgomery County, Kentucky"	71511693	567688	21	"Census Tract 9205, Montgomery County, Kentucky"	1680	228	690	479	168	98	17	0
"21175950100"	"ACSSF"	"KY"	140	0	21	175	950100	"."	"."	"1400000US21175950100"	"Census Tract 9501, Morgan County, Kentucky"	286000989	1224570	21	"Census Tract 9501, Morgan County, Kentucky"	1965	493	718	433	148	149	24	0
"21175950200"	"ACSSF"	"KY"	140	0	21	175	950200	"."	"."	"1400000US21175950200"	"Census Tract 9502, Morgan County, Kentucky"	226144005	3550868	21	"Census Tract 9502, Morgan County, Kentucky"	1625	330	527	398	175	114	77	4
"21175950300"	"ACSSF"	"KY"	140	0	21	175	950300	"."	"."	"1400000US21175950300"	"Census Tract 9503, Morgan County, Kentucky"	192923372	1097793	21	"Census Tract 9503, Morgan County, Kentucky"	1581	212	706	374	159	116	0	14
"21175950400"	"ACSSF"	"KY"	140	0	21	175	950400	"."	"."	"1400000US21175950400"	"Census Tract 9504, Morgan County, Kentucky"	123064063	972078	21	"Census Tract 9504, Morgan County, Kentucky"	3691	645	1505	939	303	244	19	36
"21175950500"	"ACSSF"	"KY"	140	0	21	175	950500	"."	"."	"1400000US21175950500"	"Census Tract 9505, Morgan County, Kentucky"	158921302	105154	21	"Census Tract 9505, Morgan County, Kentucky"	1415	263	643	284	132	64	29	0
"21177960100"	"ACSSF"	"KY"	140	0	21	177	960100	"."	"."	"1400000US21177960100"	"Census Tract 9601, Muhlenberg County, Kentucky"	113952753	4885837	21	"Census Tract 9601, Muhlenberg County, Kentucky"	753	298	247	159	41	0	8	0
"21177960201"	"ACSSF"	"KY"	140	0	21	177	960201	"."	"."	"1400000US21177960201"	"Census Tract 9602.01, Muhlenberg County, Kentucky"	13354643	1306538	21	"Census Tract 9602.01, Muhlenberg County, Kentucky"	2749	501	905	1134	122	74	13	0
"21177960202"	"ACSSF"	"KY"	140	0	21	177	960202	"."	"."	"1400000US21177960202"	"Census Tract 9602.02, Muhlenberg County, Kentucky"	86574977	2732090	21	"Census Tract 9602.02, Muhlenberg County, Kentucky"	2071	229	1118	452	169	76	27	0
"21177960300"	"ACSSF"	"KY"	140	0	21	177	960300	"."	"."	"1400000US21177960300"	"Census Tract 9603, Muhlenberg County, Kentucky"	149083869	3871241	21	"Census Tract 9603, Muhlenberg County, Kentucky"	2778	474	1294	910	63	4	25	8
"21177960400"	"ACSSF"	"KY"	140	0	21	177	960400	"."	"."	"1400000US21177960400"	"Census Tract 9604, Muhlenberg County, Kentucky"	231823336	5047978	21	"Census Tract 9604, Muhlenberg County, Kentucky"	3581	763	1988	527	148	133	22	0
"21177960500"	"ACSSF"	"KY"	140	0	21	177	960500	"."	"."	"1400000US21177960500"	"Census Tract 9605, Muhlenberg County, Kentucky"	25958910	627896	21	"Census Tract 9605, Muhlenberg County, Kentucky"	2563	209	868	927	370	95	14	80
"21177960600"	"ACSSF"	"KY"	140	0	21	177	960600	"."	"."	"1400000US21177960600"	"Census Tract 9606, Muhlenberg County, Kentucky"	65024763	815621	21	"Census Tract 9606, Muhlenberg County, Kentucky"	2529	216	751	667	434	309	58	94
"21177960700"	"ACSSF"	"KY"	140	0	21	177	960700	"."	"."	"1400000US21177960700"	"Census Tract 9607, Muhlenberg County, Kentucky"	151873447	7112712	21	"Census Tract 9607, Muhlenberg County, Kentucky"	2279	413	1174	583	22	85	0	2
"21177960800"	"ACSSF"	"KY"	140	0	21	177	960800	"."	"."	"1400000US21177960800"	"Census Tract 9608, Muhlenberg County, Kentucky"	170558473	2843535	21	"Census Tract 9608, Muhlenberg County, Kentucky"	1404	158	561	482	103	68	7	25
"21177960900"	"ACSSF"	"KY"	140	0	21	177	960900	"."	"."	"1400000US21177960900"	"Census Tract 9609, Muhlenberg County, Kentucky"	202044509	2146876	21	"Census Tract 9609, Muhlenberg County, Kentucky"	1218	112	473	488	81	64	0	0
"21179930100"	"ACSSF"	"KY"	140	0	21	179	930100	"."	"."	"1400000US21179930100"	"Census Tract 9301, Nelson County, Kentucky"	193259235	2424932	21	"Census Tract 9301, Nelson County, Kentucky"	2751	177	1098	908	393	130	43	2
"21179930201"	"ACSSF"	"KY"	140	0	21	179	930201	"."	"."	"1400000US21179930201"	"Census Tract 9302.01, Nelson County, Kentucky"	111284581	1380484	21	"Census Tract 9302.01, Nelson County, Kentucky"	4184	228	1172	1709	589	384	68	34
"21179930202"	"ACSSF"	"KY"	140	0	21	179	930202	"."	"."	"1400000US21179930202"	"Census Tract 9302.02, Nelson County, Kentucky"	85214494	1131077	21	"Census Tract 9302.02, Nelson County, Kentucky"	1511	66	602	536	159	143	3	2
"21179930301"	"ACSSF"	"KY"	140	0	21	179	930301	"."	"."	"1400000US21179930301"	"Census Tract 9303.01, Nelson County, Kentucky"	55294196	900551	21	"Census Tract 9303.01, Nelson County, Kentucky"	3971	433	1531	777	729	395	106	0
"21179930303"	"ACSSF"	"KY"	140	0	21	179	930303	"."	"."	"1400000US21179930303"	"Census Tract 9303.03, Nelson County, Kentucky"	6452352	78906	21	"Census Tract 9303.03, Nelson County, Kentucky"	2448	284	939	753	364	68	31	9
"21179930304"	"ACSSF"	"KY"	140	0	21	179	930304	"."	"."	"1400000US21179930304"	"Census Tract 9303.04, Nelson County, Kentucky"	14999816	113529	21	"Census Tract 9303.04, Nelson County, Kentucky"	4834	551	1746	1634	548	323	19	13
"21179930305"	"ACSSF"	"KY"	140	0	21	179	930305	"."	"."	"1400000US21179930305"	"Census Tract 9303.05, Nelson County, Kentucky"	34058651	381206	21	"Census Tract 9303.05, Nelson County, Kentucky"	1193	21	423	484	154	111	0	0
"21179930400"	"ACSSF"	"KY"	140	0	21	179	930400	"."	"."	"1400000US21179930400"	"Census Tract 9304, Nelson County, Kentucky"	35314160	579770	21	"Census Tract 9304, Nelson County, Kentucky"	2655	151	945	676	495	283	81	24
"21179930500"	"ACSSF"	"KY"	140	0	21	179	930500	"."	"."	"1400000US21179930500"	"Census Tract 9305, Nelson County, Kentucky"	170274902	2171038	21	"Census Tract 9305, Nelson County, Kentucky"	4345	280	1540	1626	519	275	87	18
"21179930600"	"ACSSF"	"KY"	140	0	21	179	930600	"."	"."	"1400000US21179930600"	"Census Tract 9306, Nelson County, Kentucky"	199296914	2777311	21	"Census Tract 9306, Nelson County, Kentucky"	2237	243	862	674	425	0	10	23
"21179930700"	"ACSSF"	"KY"	140	0	21	179	930700	"."	"."	"1400000US21179930700"	"Census Tract 9307, Nelson County, Kentucky"	178940627	2023693	21	"Census Tract 9307, Nelson County, Kentucky"	2264	191	1046	691	238	91	7	0
"21181960100"	"ACSSF"	"KY"	140	0	21	181	960100	"."	"."	"1400000US21181960100"	"Census Tract 9601, Nicholas County, Kentucky"	231801971	1721155	21	"Census Tract 9601, Nicholas County, Kentucky"	1384	215	544	448	52	88	15	22
"21181960200"	"ACSSF"	"KY"	140	0	21	181	960200	"."	"."	"1400000US21181960200"	"Census Tract 9602, Nicholas County, Kentucky"	274037888	2215521	21	"Census Tract 9602, Nicholas County, Kentucky"	3795	627	1698	1157	236	73	4	0
"21183920100"	"ACSSF"	"KY"	140	0	21	183	920100	"."	"."	"1400000US21183920100"	"Census Tract 9201, Ohio County, Kentucky"	333571873	1959344	21	"Census Tract 9201, Ohio County, Kentucky"	2045	119	1057	472	271	126	0	0
"21183920200"	"ACSSF"	"KY"	140	0	21	183	920200	"."	"."	"1400000US21183920200"	"Census Tract 9202, Ohio County, Kentucky"	212352646	1617141	21	"Census Tract 9202, Ohio County, Kentucky"	2685	319	1263	732	171	191	9	0
"21183920300"	"ACSSF"	"KY"	140	0	21	183	920300	"."	"."	"1400000US21183920300"	"Census Tract 9203, Ohio County, Kentucky"	173677030	1958717	21	"Census Tract 9203, Ohio County, Kentucky"	2655	327	972	925	241	140	50	0
"21183920400"	"ACSSF"	"KY"	140	0	21	183	920400	"."	"."	"1400000US21183920400"	"Census Tract 9204, Ohio County, Kentucky"	205116258	1169309	21	"Census Tract 9204, Ohio County, Kentucky"	1613	605	561	326	73	36	8	4
"21183920501"	"ACSSF"	"KY"	140	0	21	183	920501	"."	"."	"1400000US21183920501"	"Census Tract 9205.01, Ohio County, Kentucky"	35623058	533914	21	"Census Tract 9205.01, Ohio County, Kentucky"	2254	331	543	917	152	311	0	0
"21183920502"	"ACSSF"	"KY"	140	0	21	183	920502	"."	"."	"1400000US21183920502"	"Census Tract 9205.02, Ohio County, Kentucky"	209350260	2698377	21	"Census Tract 9205.02, Ohio County, Kentucky"	2579	549	967	859	129	75	0	0
"21183920600"	"ACSSF"	"KY"	140	0	21	183	920600	"."	"."	"1400000US21183920600"	"Census Tract 9206, Ohio County, Kentucky"	141850598	8656207	21	"Census Tract 9206, Ohio County, Kentucky"	1194	293	488	311	71	29	2	0
"21183920700"	"ACSSF"	"KY"	140	0	21	183	920700	"."	"."	"1400000US21183920700"	"Census Tract 9207, Ohio County, Kentucky"	209027393	5059958	21	"Census Tract 9207, Ohio County, Kentucky"	1063	60	516	295	138	49	5	0
"21185030100"	"ACSSF"	"KY"	140	0	21	185	30100	"."	"."	"1400000US21185030100"	"Census Tract 301, Oldham County, Kentucky"	104761795	7367251	21	"Census Tract 301, Oldham County, Kentucky"	1928	124	617	524	382	229	47	5
"21185030200"	"ACSSF"	"KY"	140	0	21	185	30200	"."	"."	"1400000US21185030200"	"Census Tract 302, Oldham County, Kentucky"	16920931	416213	21	"Census Tract 302, Oldham County, Kentucky"	4162	1064	1292	1276	371	104	39	16
"21185030301"	"ACSSF"	"KY"	140	0	21	185	30301	"."	"."	"1400000US21185030301"	"Census Tract 303.01, Oldham County, Kentucky"	20129763	195516	21	"Census Tract 303.01, Oldham County, Kentucky"	2679	194	752	818	555	314	19	27
"21185030302"	"ACSSF"	"KY"	140	0	21	185	30302	"."	"."	"1400000US21185030302"	"Census Tract 303.02, Oldham County, Kentucky"	20499884	268736	21	"Census Tract 303.02, Oldham County, Kentucky"	3270	313	747	1149	755	237	37	32
"21185030401"	"ACSSF"	"KY"	140	0	21	185	30401	"."	"."	"1400000US21185030401"	"Census Tract 304.01, Oldham County, Kentucky"	43184103	509579	21	"Census Tract 304.01, Oldham County, Kentucky"	5082	263	1301	1526	1113	623	196	60
"21185030402"	"ACSSF"	"KY"	140	0	21	185	30402	"."	"."	"1400000US21185030402"	"Census Tract 304.02, Oldham County, Kentucky"	45557351	701669	21	"Census Tract 304.02, Oldham County, Kentucky"	2105	97	492	824	379	277	5	31
"21185030501"	"ACSSF"	"KY"	140	0	21	185	30501	"."	"."	"1400000US21185030501"	"Census Tract 305.01, Oldham County, Kentucky"	11089820	271223	21	"Census Tract 305.01, Oldham County, Kentucky"	2969	153	600	855	666	520	97	78
