Geo__geoid_	Geo_NAME	Geo_qname	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_BTTR	Geo_BTBG	Geo_PUMA5	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21001970100"	"Census Tract 9701"	"Census Tract 9701, Adair County, Kentucky"	"KY"	140	0	"ACSSF"	1794	.	.	.	.	21	1	.	.	21	970100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1138	266	460	244	106	44	18	0
"21001970200"	"Census Tract 9702"	"Census Tract 9702, Adair County, Kentucky"	"KY"	140	0	"ACSSF"	1795	.	.	.	.	21	1	.	.	21	970200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1442	276	661	355	56	57	29	8
"21001970300"	"Census Tract 9703"	"Census Tract 9703, Adair County, Kentucky"	"KY"	140	0	"ACSSF"	1796	.	.	.	.	21	1	.	.	21	970300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2441	638	991	491	204	107	0	10
"21001970401"	"Census Tract 9704.01"	"Census Tract 9704.01, Adair County, Kentucky"	"KY"	140	0	"ACSSF"	1797	.	.	.	.	21	1	.	.	21	970401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3299	715	1101	866	202	310	98	7
"21001970402"	"Census Tract 9704.02"	"Census Tract 9704.02, Adair County, Kentucky"	"KY"	140	0	"ACSSF"	1798	.	.	.	.	21	1	.	.	21	970402	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2241	383	795	583	208	183	62	27
"21001970500"	"Census Tract 9705"	"Census Tract 9705, Adair County, Kentucky"	"KY"	140	0	"ACSSF"	1799	.	.	.	.	21	1	.	.	21	970500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1545	303	602	390	166	69	10	5
"21001970600"	"Census Tract 9706"	"Census Tract 9706, Adair County, Kentucky"	"KY"	140	0	"ACSSF"	1800	.	.	.	.	21	1	.	.	21	970600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	970	232	456	143	74	47	13	5
"21003920100"	"Census Tract 9201"	"Census Tract 9201, Allen County, Kentucky"	"KY"	140	0	"ACSSF"	1801	.	.	.	.	21	3	.	.	21	920100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2260	265	850	598	344	127	56	20
"21003920200"	"Census Tract 9202"	"Census Tract 9202, Allen County, Kentucky"	"KY"	140	0	"ACSSF"	1802	.	.	.	.	21	3	.	.	21	920200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1846	342	638	521	189	130	22	4
"21003920300"	"Census Tract 9203"	"Census Tract 9203, Allen County, Kentucky"	"KY"	140	0	"ACSSF"	1803	.	.	.	.	21	3	.	.	21	920300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3637	710	1249	1026	419	233	0	0
"21003920400"	"Census Tract 9204"	"Census Tract 9204, Allen County, Kentucky"	"KY"	140	0	"ACSSF"	1804	.	.	.	.	21	3	.	.	21	920400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3251	633	1542	845	146	67	18	0
"21003920500"	"Census Tract 9205"	"Census Tract 9205, Allen County, Kentucky"	"KY"	140	0	"ACSSF"	1805	.	.	.	.	21	3	.	.	21	920500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	989	267	451	175	74	8	11	3
"21003920600"	"Census Tract 9206"	"Census Tract 9206, Allen County, Kentucky"	"KY"	140	0	"ACSSF"	1806	.	.	.	.	21	3	.	.	21	920600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2212	487	880	649	143	41	12	0
"21005950100"	"Census Tract 9501"	"Census Tract 9501, Anderson County, Kentucky"	"KY"	140	0	"ACSSF"	1807	.	.	.	.	21	5	.	.	21	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5738	655	2115	1880	717	254	88	29
"21005950201"	"Census Tract 9502.01"	"Census Tract 9502.01, Anderson County, Kentucky"	"KY"	140	0	"ACSSF"	1808	.	.	.	.	21	5	.	.	21	950201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3604	329	1448	1054	433	293	47	0
"21005950202"	"Census Tract 9502.02"	"Census Tract 9502.02, Anderson County, Kentucky"	"KY"	140	0	"ACSSF"	1809	.	.	.	.	21	5	.	.	21	950202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2571	306	771	927	378	159	0	30
"21005950300"	"Census Tract 9503"	"Census Tract 9503, Anderson County, Kentucky"	"KY"	140	0	"ACSSF"	1810	.	.	.	.	21	5	.	.	21	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1583	193	542	485	222	82	44	15
"21005950400"	"Census Tract 9504"	"Census Tract 9504, Anderson County, Kentucky"	"KY"	140	0	"ACSSF"	1811	.	.	.	.	21	5	.	.	21	950400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1736	231	723	480	155	111	18	18
"21007950100"	"Census Tract 9501"	"Census Tract 9501, Ballard County, Kentucky"	"KY"	140	0	"ACSSF"	1812	.	.	.	.	21	7	.	.	21	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3193	378	1180	1161	298	148	28	0
"21007950200"	"Census Tract 9502"	"Census Tract 9502, Ballard County, Kentucky"	"KY"	140	0	"ACSSF"	1813	.	.	.	.	21	7	.	.	21	950200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	852	131	322	258	73	50	16	2
"21007950300"	"Census Tract 9503"	"Census Tract 9503, Ballard County, Kentucky"	"KY"	140	0	"ACSSF"	1814	.	.	.	.	21	7	.	.	21	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1623	328	633	521	76	56	0	9
"21009950100"	"Census Tract 9501"	"Census Tract 9501, Barren County, Kentucky"	"KY"	140	0	"ACSSF"	1815	.	.	.	.	21	9	.	.	21	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2162	289	781	745	148	125	54	20
"21009950200"	"Census Tract 9502"	"Census Tract 9502, Barren County, Kentucky"	"KY"	140	0	"ACSSF"	1816	.	.	.	.	21	9	.	.	21	950200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2548	367	1167	642	207	123	39	3
"21009950300"	"Census Tract 9503"	"Census Tract 9503, Barren County, Kentucky"	"KY"	140	0	"ACSSF"	1817	.	.	.	.	21	9	.	.	21	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2154	491	903	509	220	29	0	2
"21009950400"	"Census Tract 9504"	"Census Tract 9504, Barren County, Kentucky"	"KY"	140	0	"ACSSF"	1818	.	.	.	.	21	9	.	.	21	950400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3595	732	1364	882	429	65	106	17
"21009950500"	"Census Tract 9505"	"Census Tract 9505, Barren County, Kentucky"	"KY"	140	0	"ACSSF"	1819	.	.	.	.	21	9	.	.	21	950500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3008	510	1208	723	310	230	27	0
"21009950600"	"Census Tract 9506"	"Census Tract 9506, Barren County, Kentucky"	"KY"	140	0	"ACSSF"	1820	.	.	.	.	21	9	.	.	21	950600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4511	966	1962	1154	352	66	11	0
"21009950700"	"Census Tract 9507"	"Census Tract 9507, Barren County, Kentucky"	"KY"	140	0	"ACSSF"	1821	.	.	.	.	21	9	.	.	21	950700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4269	414	1882	916	765	230	62	0
"21009950800"	"Census Tract 9508"	"Census Tract 9508, Barren County, Kentucky"	"KY"	140	0	"ACSSF"	1822	.	.	.	.	21	9	.	.	21	950800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2366	482	1022	577	237	35	13	0
"21009950900"	"Census Tract 9509"	"Census Tract 9509, Barren County, Kentucky"	"KY"	140	0	"ACSSF"	1823	.	.	.	.	21	9	.	.	21	950900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2578	360	1134	629	261	162	20	12
"21009951000"	"Census Tract 9510"	"Census Tract 9510, Barren County, Kentucky"	"KY"	140	0	"ACSSF"	1824	.	.	.	.	21	9	.	.	21	951000	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2486	473	926	710	129	216	21	11
"21011970100"	"Census Tract 9701"	"Census Tract 9701, Bath County, Kentucky"	"KY"	140	0	"ACSSF"	1825	.	.	.	.	21	11	.	.	21	970100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1282	384	491	265	84	33	23	2
"21011970200"	"Census Tract 9702"	"Census Tract 9702, Bath County, Kentucky"	"KY"	140	0	"ACSSF"	1826	.	.	.	.	21	11	.	.	21	970200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4364	903	1817	1039	427	131	29	18
"21011970300"	"Census Tract 9703"	"Census Tract 9703, Bath County, Kentucky"	"KY"	140	0	"ACSSF"	1827	.	.	.	.	21	11	.	.	21	970300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2565	591	1146	560	141	99	18	10
"21013960100"	"Census Tract 9601"	"Census Tract 9601, Bell County, Kentucky"	"KY"	140	0	"ACSSF"	1828	.	.	.	.	21	13	.	.	21	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1646	667	611	345	8	15	0	0
"21013960200"	"Census Tract 9602"	"Census Tract 9602, Bell County, Kentucky"	"KY"	140	0	"ACSSF"	1829	.	.	.	.	21	13	.	.	21	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3264	1007	1409	588	103	125	16	16
"21013960300"	"Census Tract 9603"	"Census Tract 9603, Bell County, Kentucky"	"KY"	140	0	"ACSSF"	1830	.	.	.	.	21	13	.	.	21	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1773	506	618	400	50	162	26	11
"21013960400"	"Census Tract 9604"	"Census Tract 9604, Bell County, Kentucky"	"KY"	140	0	"ACSSF"	1831	.	.	.	.	21	13	.	.	21	960400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1449	409	700	238	44	58	0	0
"21013960500"	"Census Tract 9605"	"Census Tract 9605, Bell County, Kentucky"	"KY"	140	0	"ACSSF"	1832	.	.	.	.	21	13	.	.	21	960500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1446	409	448	461	77	51	0	0
"21013960600"	"Census Tract 9606"	"Census Tract 9606, Bell County, Kentucky"	"KY"	140	0	"ACSSF"	1833	.	.	.	.	21	13	.	.	21	960600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2634	1054	964	516	48	52	0	0
"21013960700"	"Census Tract 9607"	"Census Tract 9607, Bell County, Kentucky"	"KY"	140	0	"ACSSF"	1834	.	.	.	.	21	13	.	.	21	960700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1940	438	678	374	258	139	53	0
"21013960800"	"Census Tract 9608"	"Census Tract 9608, Bell County, Kentucky"	"KY"	140	0	"ACSSF"	1835	.	.	.	.	21	13	.	.	21	960800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2639	757	933	743	84	44	37	41
"21013961100"	"Census Tract 9611"	"Census Tract 9611, Bell County, Kentucky"	"KY"	140	0	"ACSSF"	1836	.	.	.	.	21	13	.	.	21	961100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2350	585	1031	539	83	90	8	14
"21015070100"	"Census Tract 701"	"Census Tract 701, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1837	.	.	.	.	21	15	.	.	21	70100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4575	808	1664	1413	598	92	0	0
"21015070200"	"Census Tract 702"	"Census Tract 702, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1838	.	.	.	.	21	15	.	.	21	70200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4777	531	1882	1781	420	127	36	0
"21015070301"	"Census Tract 703.01"	"Census Tract 703.01, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1839	.	.	.	.	21	15	.	.	21	70301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3163	921	954	1023	190	75	0	0
"21015070305"	"Census Tract 703.05"	"Census Tract 703.05, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1840	.	.	.	.	21	15	.	.	21	70305	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4201	244	1214	1525	756	314	65	83
"21015070307"	"Census Tract 703.07"	"Census Tract 703.07, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1841	.	.	.	.	21	15	.	.	21	70307	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	6926	211	1385	2284	2055	708	234	49
"21015070308"	"Census Tract 703.08"	"Census Tract 703.08, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1842	.	.	.	.	21	15	.	.	21	70308	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	8091	290	2167	2747	1643	869	218	157
"21015070309"	"Census Tract 703.09"	"Census Tract 703.09, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1843	.	.	.	.	21	15	.	.	21	70309	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3865	111	618	1321	1063	653	74	25
"21015070311"	"Census Tract 703.11"	"Census Tract 703.11, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1844	.	.	.	.	21	15	.	.	21	70311	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1949	258	833	635	153	67	3	0
"21015070312"	"Census Tract 703.12"	"Census Tract 703.12, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1845	.	.	.	.	21	15	.	.	21	70312	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2227	178	581	928	383	142	9	6
"21015070313"	"Census Tract 703.13"	"Census Tract 703.13, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1846	.	.	.	.	21	15	.	.	21	70313	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2244	168	550	905	420	178	14	9
"21015070314"	"Census Tract 703.14"	"Census Tract 703.14, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1847	.	.	.	.	21	15	.	.	21	70314	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3311	208	850	1194	665	328	56	10
"21015070401"	"Census Tract 704.01"	"Census Tract 704.01, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1848	.	.	.	.	21	15	.	.	21	70401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	6205	113	1181	1815	1877	912	169	138
"21015070402"	"Census Tract 704.02"	"Census Tract 704.02, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1849	.	.	.	.	21	15	.	.	21	70402	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5856	202	1601	2383	1150	426	94	0
"21015070502"	"Census Tract 705.02"	"Census Tract 705.02, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1850	.	.	.	.	21	15	.	.	21	70502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3349	311	1165	1183	503	115	72	0
"21015070503"	"Census Tract 705.03"	"Census Tract 705.03, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1851	.	.	.	.	21	15	.	.	21	70503	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4459	281	1494	1371	1008	228	16	61
"21015070504"	"Census Tract 705.04"	"Census Tract 705.04, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1852	.	.	.	.	21	15	.	.	21	70504	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5249	397	1738	1577	908	513	69	47
"21015070601"	"Census Tract 706.01"	"Census Tract 706.01, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1853	.	.	.	.	21	15	.	.	21	70601	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1919	145	539	504	530	121	70	10
"21015070604"	"Census Tract 706.04"	"Census Tract 706.04, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1854	.	.	.	.	21	15	.	.	21	70604	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2131	207	853	654	221	140	44	12
"21015070605"	"Census Tract 706.05"	"Census Tract 706.05, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1855	.	.	.	.	21	15	.	.	21	70605	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4504	218	826	963	1505	697	264	31
"21015070606"	"Census Tract 706.06"	"Census Tract 706.06, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1856	.	.	.	.	21	15	.	.	21	70606	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2668	159	899	1069	305	157	40	39
"21015070607"	"Census Tract 706.07"	"Census Tract 706.07, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1857	.	.	.	.	21	15	.	.	21	70607	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2965	131	612	905	908	273	70	66
"21015980100"	"Census Tract 9801"	"Census Tract 9801, Boone County, Kentucky"	"KY"	140	0	"ACSSF"	1858	.	.	.	.	21	15	.	.	21	980100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	0	0	0	0	0	0	0	0
"21017030100"	"Census Tract 301"	"Census Tract 301, Bourbon County, Kentucky"	"KY"	140	0	"ACSSF"	1859	.	.	.	.	21	17	.	.	21	30100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2735	479	1018	867	244	92	7	28
"21017030200"	"Census Tract 302"	"Census Tract 302, Bourbon County, Kentucky"	"KY"	140	0	"ACSSF"	1860	.	.	.	.	21	17	.	.	21	30200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4248	683	1463	1344	374	356	28	0
"21017030300"	"Census Tract 303"	"Census Tract 303, Bourbon County, Kentucky"	"KY"	140	0	"ACSSF"	1861	.	.	.	.	21	17	.	.	21	30300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2210	271	758	596	368	117	47	53
"21017030400"	"Census Tract 304"	"Census Tract 304, Bourbon County, Kentucky"	"KY"	140	0	"ACSSF"	1862	.	.	.	.	21	17	.	.	21	30400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1739	166	716	447	229	121	26	34
"21017030500"	"Census Tract 305"	"Census Tract 305, Bourbon County, Kentucky"	"KY"	140	0	"ACSSF"	1863	.	.	.	.	21	17	.	.	21	30500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1604	265	604	402	253	58	11	11
"21017030600"	"Census Tract 306"	"Census Tract 306, Bourbon County, Kentucky"	"KY"	140	0	"ACSSF"	1864	.	.	.	.	21	17	.	.	21	30600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1496	234	673	399	145	25	4	16
"21019030200"	"Census Tract 302"	"Census Tract 302, Boyd County, Kentucky"	"KY"	140	0	"ACSSF"	1865	.	.	.	.	21	19	.	.	21	30200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	795	173	224	198	110	41	29	20
"21019030300"	"Census Tract 303"	"Census Tract 303, Boyd County, Kentucky"	"KY"	140	0	"ACSSF"	1866	.	.	.	.	21	19	.	.	21	30300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1373	292	455	417	147	38	24	0
"21019030400"	"Census Tract 304"	"Census Tract 304, Boyd County, Kentucky"	"KY"	140	0	"ACSSF"	1867	.	.	.	.	21	19	.	.	21	30400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1278	149	418	540	117	44	7	3
"21019030500"	"Census Tract 305"	"Census Tract 305, Boyd County, Kentucky"	"KY"	140	0	"ACSSF"	1868	.	.	.	.	21	19	.	.	21	30500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3050	234	883	1209	471	190	63	0
"21019030600"	"Census Tract 306"	"Census Tract 306, Boyd County, Kentucky"	"KY"	140	0	"ACSSF"	1869	.	.	.	.	21	19	.	.	21	30600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2834	133	764	894	439	475	93	36
"21019030700"	"Census Tract 307"	"Census Tract 307, Boyd County, Kentucky"	"KY"	140	0	"ACSSF"	1870	.	.	.	.	21	19	.	.	21	30700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2310	204	636	840	287	241	87	15
"21019030800"	"Census Tract 308"	"Census Tract 308, Boyd County, Kentucky"	"KY"	140	0	"ACSSF"	1871	.	.	.	.	21	19	.	.	21	30800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2783	404	1025	893	380	53	20	8
"21019030900"	"Census Tract 309"	"Census Tract 309, Boyd County, Kentucky"	"KY"	140	0	"ACSSF"	1872	.	.	.	.	21	19	.	.	21	30900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3886	326	1447	1370	514	168	32	29
"21019031001"	"Census Tract 310.01"	"Census Tract 310.01, Boyd County, Kentucky"	"KY"	140	0	"ACSSF"	1873	.	.	.	.	21	19	.	.	21	31001	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1109	138	413	346	131	70	11	0
"21019031002"	"Census Tract 310.02"	"Census Tract 310.02, Boyd County, Kentucky"	"KY"	140	0	"ACSSF"	1874	.	.	.	.	21	19	.	.	21	31002	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5038	506	1658	1891	539	205	124	115
"21019031100"	"Census Tract 311"	"Census Tract 311, Boyd County, Kentucky"	"KY"	140	0	"ACSSF"	1875	.	.	.	.	21	19	.	.	21	31100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5566	740	1751	2093	487	263	96	136
"21019031200"	"Census Tract 312"	"Census Tract 312, Boyd County, Kentucky"	"KY"	140	0	"ACSSF"	1876	.	.	.	.	21	19	.	.	21	31200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2480	326	763	980	231	164	7	9
"21019031300"	"Census Tract 313"	"Census Tract 313, Boyd County, Kentucky"	"KY"	140	0	"ACSSF"	1877	.	.	.	.	21	19	.	.	21	31300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1794	308	709	618	76	63	11	9
