Geo__geoid_	Geo_qname	Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_PUMA5	Geo_NAME	Geo_BTTR	Geo_BTBG	Geo_PLACESE	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21017030202"	"Census Tract 302.02, Bourbon County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	17	.	.	30202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 302.02, Bourbon County, Kentucky"	""	""	21	1442	306	432	340	140	224	0	0
"21017030300"	"Census Tract 303, Bourbon County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	17	.	.	30300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 303, Bourbon County, Kentucky"	""	""	21	2156	190	857	507	362	149	57	34
"21017030400"	"Census Tract 304, Bourbon County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	17	.	.	30400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 304, Bourbon County, Kentucky"	""	""	21	1616	146	560	377	342	109	82	0
"21017030500"	"Census Tract 305, Bourbon County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	17	.	.	30500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 305, Bourbon County, Kentucky"	""	""	21	1733	291	650	413	222	135	0	22
"21017030600"	"Census Tract 306, Bourbon County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	17	.	.	30600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 306, Bourbon County, Kentucky"	""	""	21	1323	298	513	312	125	66	9	0
"21019030200"	"Census Tract 302, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	30200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 302, Boyd County, Kentucky"	""	""	21	779	132	220	229	81	70	25	22
"21019030300"	"Census Tract 303, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	30300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 303, Boyd County, Kentucky"	""	""	21	1451	292	505	411	124	99	20	0
"21019030400"	"Census Tract 304, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	30400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 304, Boyd County, Kentucky"	""	""	21	1617	176	458	544	177	142	120	0
"21019030500"	"Census Tract 305, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	30500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 305, Boyd County, Kentucky"	""	""	21	3422	420	1054	1195	458	197	92	6
"21019030600"	"Census Tract 306, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	30600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 306, Boyd County, Kentucky"	""	""	21	3076	65	809	1077	325	637	75	88
"21019030700"	"Census Tract 307, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	30700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 307, Boyd County, Kentucky"	""	""	21	2354	420	698	692	385	101	42	16
"21019030800"	"Census Tract 308, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	30800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 308, Boyd County, Kentucky"	""	""	21	2606	294	643	1189	335	94	34	17
"21019030900"	"Census Tract 309, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	30900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 309, Boyd County, Kentucky"	""	""	21	3599	594	1379	1150	222	230	24	0
"21019031001"	"Census Tract 310.01, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	31001	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 310.01, Boyd County, Kentucky"	""	""	21	954	114	382	308	112	24	14	0
"21019031003"	"Census Tract 310.03, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	31003	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 310.03, Boyd County, Kentucky"	""	""	21	2394	283	860	632	420	70	102	27
"21019031004"	"Census Tract 310.04, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	31004	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 310.04, Boyd County, Kentucky"	""	""	21	3064	322	970	1305	372	69	19	7
"21019031101"	"Census Tract 311.01, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	31101	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 311.01, Boyd County, Kentucky"	""	""	21	3515	339	1174	1307	406	228	16	45
"21019031102"	"Census Tract 311.02, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	31102	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 311.02, Boyd County, Kentucky"	""	""	21	1405	61	687	408	172	44	33	0
"21019031200"	"Census Tract 312, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	31200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 312, Boyd County, Kentucky"	""	""	21	2836	291	850	1136	373	154	32	0
"21019031300"	"Census Tract 313, Boyd County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	19	.	.	31300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 313, Boyd County, Kentucky"	""	""	21	1522	261	618	511	55	52	19	6
"21021930100"	"Census Tract 9301, Boyle County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	21	.	.	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9301, Boyle County, Kentucky"	""	""	21	4249	736	946	1237	553	650	61	66
"21021930200"	"Census Tract 9302, Boyle County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	21	.	.	930200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9302, Boyle County, Kentucky"	""	""	21	3380	110	1024	1030	692	377	107	40
"21021930300"	"Census Tract 9303, Boyle County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	21	.	.	930300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9303, Boyle County, Kentucky"	""	""	21	1551	146	611	422	213	97	19	43
"21021930400"	"Census Tract 9304, Boyle County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	21	.	.	930400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9304, Boyle County, Kentucky"	""	""	21	2868	237	1381	833	292	110	15	0
"21021930500"	"Census Tract 9305, Boyle County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	21	.	.	930500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9305, Boyle County, Kentucky"	""	""	21	2423	243	741	706	404	234	64	31
"21021930600"	"Census Tract 9306, Boyle County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	21	.	.	930600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9306, Boyle County, Kentucky"	""	""	21	2717	252	1030	554	651	194	15	21
"21021930700"	"Census Tract 9307, Boyle County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	21	.	.	930700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9307, Boyle County, Kentucky"	""	""	21	3175	374	1442	871	303	111	51	23
"21023950100"	"Census Tract 9501, Bracken County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	23	.	.	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9501, Bracken County, Kentucky"	""	""	21	1759	132	872	522	144	71	14	4
"21023950200"	"Census Tract 9502, Bracken County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	23	.	.	950200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9502, Bracken County, Kentucky"	""	""	21	1367	211	558	366	122	83	27	0
"21023950300"	"Census Tract 9503, Bracken County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	23	.	.	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9503, Bracken County, Kentucky"	""	""	21	2640	299	1277	781	124	129	30	0
"21025920200"	"Census Tract 9202, Breathitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	25	.	.	920200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9202, Breathitt County, Kentucky"	""	""	21	1438	202	544	357	134	116	70	15
"21025920301"	"Census Tract 9203.01, Breathitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	25	.	.	920301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9203.01, Breathitt County, Kentucky"	""	""	21	1654	403	655	273	129	139	52	3
"21025920302"	"Census Tract 9203.02, Breathitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	25	.	.	920302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9203.02, Breathitt County, Kentucky"	""	""	21	873	199	278	288	35	54	11	8
"21025920500"	"Census Tract 9205, Breathitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	25	.	.	920500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9205, Breathitt County, Kentucky"	""	""	21	1283	254	580	266	56	87	40	0
"21025920600"	"Census Tract 9206, Breathitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	25	.	.	920600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9206, Breathitt County, Kentucky"	""	""	21	1189	353	509	212	50	62	3	0
"21025920700"	"Census Tract 9207, Breathitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	25	.	.	920700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9207, Breathitt County, Kentucky"	""	""	21	1451	350	486	368	117	77	48	5
"21025920800"	"Census Tract 9208, Breathitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	25	.	.	920800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9208, Breathitt County, Kentucky"	""	""	21	1886	442	700	407	175	162	0	0
"21027960100"	"Census Tract 9601, Breckinridge County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	27	.	.	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9601, Breckinridge County, Kentucky"	""	""	21	3255	414	1517	828	431	29	3	33
"21027960200"	"Census Tract 9602, Breckinridge County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	27	.	.	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9602, Breckinridge County, Kentucky"	""	""	21	3844	435	1755	1018	252	223	137	24
"21027960300"	"Census Tract 9603, Breckinridge County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	27	.	.	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9603, Breckinridge County, Kentucky"	""	""	21	2049	311	875	641	148	68	6	0
"21027960400"	"Census Tract 9604, Breckinridge County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	27	.	.	960400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9604, Breckinridge County, Kentucky"	""	""	21	966	68	529	226	40	95	0	8
"21027960501"	"Census Tract 9605.01, Breckinridge County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	27	.	.	960501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9605.01, Breckinridge County, Kentucky"	""	""	21	1655	426	487	597	91	54	0	0
"21027960502"	"Census Tract 9605.02, Breckinridge County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	27	.	.	960502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9605.02, Breckinridge County, Kentucky"	""	""	21	2268	298	1061	564	201	135	9	0
"21029020101"	"Census Tract 201.01, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20101	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 201.01, Bullitt County, Kentucky"	""	""	21	2844	217	1138	1115	260	52	27	35
"21029020102"	"Census Tract 201.02, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20102	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 201.02, Bullitt County, Kentucky"	""	""	21	2496	346	748	916	323	132	31	0
"21029020103"	"Census Tract 201.03, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20103	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 201.03, Bullitt County, Kentucky"	""	""	21	2356	97	943	817	304	159	36	0
"21029020201"	"Census Tract 202.01, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 202.01, Bullitt County, Kentucky"	""	""	21	4423	358	1187	1715	639	409	12	103
"21029020202"	"Census Tract 202.02, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 202.02, Bullitt County, Kentucky"	""	""	21	2950	154	958	1145	437	192	53	11
"21029020300"	"Census Tract 203, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 203, Bullitt County, Kentucky"	""	""	21	3961	255	1642	1352	340	328	37	7
"21029020401"	"Census Tract 204.01, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 204.01, Bullitt County, Kentucky"	""	""	21	1342	82	479	564	145	72	0	0
"21029020402"	"Census Tract 204.02, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20402	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 204.02, Bullitt County, Kentucky"	""	""	21	4309	351	2001	1365	376	216	0	0
"21029020501"	"Census Tract 205.01, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 205.01, Bullitt County, Kentucky"	""	""	21	2168	252	1068	729	103	6	10	0
"21029020502"	"Census Tract 205.02, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 205.02, Bullitt County, Kentucky"	""	""	21	1755	375	756	469	117	38	0	0
"21029020601"	"Census Tract 206.01, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20601	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 206.01, Bullitt County, Kentucky"	""	""	21	4049	393	1784	1312	356	165	10	29
"21029020602"	"Census Tract 206.02, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20602	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 206.02, Bullitt County, Kentucky"	""	""	21	1327	104	527	433	145	92	20	6
"21029020702"	"Census Tract 207.02, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20702	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 207.02, Bullitt County, Kentucky"	""	""	21	1693	222	644	490	192	135	10	0
"21029020703"	"Census Tract 207.03, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20703	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 207.03, Bullitt County, Kentucky"	""	""	21	3088	198	1292	989	373	218	10	8
"21029020704"	"Census Tract 207.04, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20704	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 207.04, Bullitt County, Kentucky"	""	""	21	1835	212	907	544	159	13	0	0
"21029020800"	"Census Tract 208, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 208, Bullitt County, Kentucky"	""	""	21	3387	578	1387	1125	227	70	0	0
"21029020900"	"Census Tract 209, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	20900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 209, Bullitt County, Kentucky"	""	""	21	2308	299	1151	573	225	60	0	0
"21029021102"	"Census Tract 211.02, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	21102	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 211.02, Bullitt County, Kentucky"	""	""	21	3595	351	1811	898	462	50	14	9
"21029021103"	"Census Tract 211.03, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	21103	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 211.03, Bullitt County, Kentucky"	""	""	21	895	61	397	187	118	90	42	0
"21029021104"	"Census Tract 211.04, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	21104	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 211.04, Bullitt County, Kentucky"	""	""	21	3200	509	1087	1089	440	75	0	0
"21029021200"	"Census Tract 212, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	21200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 212, Bullitt County, Kentucky"	""	""	21	3686	646	1633	952	304	141	0	10
"21029980100"	"Census Tract 9801, Bullitt County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	29	.	.	980100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9801, Bullitt County, Kentucky"	""	""	21	0	0	0	0	0	0	0	0
"21031930100"	"Census Tract 9301, Butler County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	31	.	.	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9301, Butler County, Kentucky"	""	""	21	2104	360	996	520	103	84	26	15
"21031930200"	"Census Tract 9302, Butler County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	31	.	.	930200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9302, Butler County, Kentucky"	""	""	21	1130	285	520	269	26	17	2	11
"21031930301"	"Census Tract 9303.01, Butler County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	31	.	.	930301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9303.01, Butler County, Kentucky"	""	""	21	1154	67	605	87	198	168	29	0
"21031930302"	"Census Tract 9303.02, Butler County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	31	.	.	930302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9303.02, Butler County, Kentucky"	""	""	21	2138	524	940	461	110	89	1	13
"21031930400"	"Census Tract 9304, Butler County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	31	.	.	930400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9304, Butler County, Kentucky"	""	""	21	1263	282	496	246	131	77	31	0
"21031930500"	"Census Tract 9305, Butler County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	31	.	.	930500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9305, Butler County, Kentucky"	""	""	21	891	146	428	249	25	32	5	6
"21033920100"	"Census Tract 9201, Caldwell County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	33	.	.	920100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9201, Caldwell County, Kentucky"	""	""	21	1597	161	763	476	79	94	2	22
"21033920200"	"Census Tract 9202, Caldwell County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	33	.	.	920200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9202, Caldwell County, Kentucky"	""	""	21	3650	526	1651	977	341	139	9	7
"21033920301"	"Census Tract 9203.01, Caldwell County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	33	.	.	920301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9203.01, Caldwell County, Kentucky"	""	""	21	1859	340	625	432	213	185	50	14
"21033920302"	"Census Tract 9203.02, Caldwell County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	33	.	.	920302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9203.02, Caldwell County, Kentucky"	""	""	21	1764	133	591	675	163	184	18	0
"21035010100"	"Census Tract 101, Calloway County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	35	.	.	10100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 101, Calloway County, Kentucky"	""	""	21	3261	478	1187	806	352	335	79	24
"21035010200"	"Census Tract 102, Calloway County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	35	.	.	10200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 102, Calloway County, Kentucky"	""	""	21	2975	224	1018	819	579	252	61	22
"21035010301"	"Census Tract 103.01, Calloway County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	35	.	.	10301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 103.01, Calloway County, Kentucky"	""	""	21	154	0	26	55	13	18	16	26
"21035010303"	"Census Tract 103.03, Calloway County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	35	.	.	10303	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 103.03, Calloway County, Kentucky"	""	""	21	1335	80	438	413	260	139	5	0
"21035010304"	"Census Tract 103.04, Calloway County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	35	.	.	10304	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 103.04, Calloway County, Kentucky"	""	""	21	1875	111	642	501	329	189	32	71
