Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_BTTR	Geo_BTBG	Geo_PUMA5	Geo_PUMA1	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21183920400"	"14000US21183920400"	"Census Tract 9204"	"Census Tract 9204, Ohio County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002723"	""	""	""	""	"21"	"183"	""	""	""	"920400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1179	282	575	223	53	42	0	4
"21183920500"	"14000US21183920500"	"Census Tract 9205"	"Census Tract 9205, Ohio County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002724"	""	""	""	""	"21"	"183"	""	""	""	"920500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5182	791	2145	1465	345	278	94	64
"21183920600"	"14000US21183920600"	"Census Tract 9206"	"Census Tract 9206, Ohio County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002725"	""	""	""	""	"21"	"183"	""	""	""	"920600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1267	377	543	266	35	46	0	0
"21183920700"	"14000US21183920700"	"Census Tract 9207"	"Census Tract 9207, Ohio County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002726"	""	""	""	""	"21"	"183"	""	""	""	"920700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1015	139	540	245	40	40	6	5
"21185030100"	"14000US21185030100"	"Census Tract 301"	"Census Tract 301, Oldham County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002727"	""	""	""	""	"21"	"185"	""	""	""	"030100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1769	93	536	663	295	110	59	13
"21185030200"	"14000US21185030200"	"Census Tract 302"	"Census Tract 302, Oldham County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002728"	""	""	""	""	"21"	"185"	""	""	""	"030200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3875	663	1497	1464	148	76	23	4
"21185030301"	"14000US21185030301"	"Census Tract 303.01"	"Census Tract 303.01, Oldham County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002729"	""	""	""	""	"21"	"185"	""	""	""	"030301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2151	424	593	704	254	102	66	8
"21185030302"	"14000US21185030302"	"Census Tract 303.02"	"Census Tract 303.02, Oldham County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002730"	""	""	""	""	"21"	"185"	""	""	""	"030302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3054	237	784	1160	650	179	37	7
"21185030401"	"14000US21185030401"	"Census Tract 304.01"	"Census Tract 304.01, Oldham County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002731"	""	""	""	""	"21"	"185"	""	""	""	"030401"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4785	179	949	1703	1090	743	58	63
"21185030402"	"14000US21185030402"	"Census Tract 304.02"	"Census Tract 304.02, Oldham County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002732"	""	""	""	""	"21"	"185"	""	""	""	"030402"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1981	156	523	756	342	132	37	35
"21185030501"	"14000US21185030501"	"Census Tract 305.01"	"Census Tract 305.01, Oldham County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002733"	""	""	""	""	"21"	"185"	""	""	""	"030501"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2967	327	608	1037	531	397	45	22
"21185030502"	"14000US21185030502"	"Census Tract 305.02"	"Census Tract 305.02, Oldham County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002734"	""	""	""	""	"21"	"185"	""	""	""	"030502"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3430	101	869	1056	1017	357	23	7
