Geo_FIPS	Geo_QName	Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_PUMA5	Geo_PUMA1	Geo_GEOID	Geo_NAME	Geo_BTTR	Geo_BTBG	Geo_PLACESE	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21111011506"	"Census Tract 115.06, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002523"	""	""	""	""	"21"	"111"	""	""	"011506"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011506"	"Census Tract 115.06"	""	""	""	3567	137	1044	987	879	475	45	0
"21111011508"	"Census Tract 115.08, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002524"	""	""	""	""	"21"	"111"	""	""	"011508"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011508"	"Census Tract 115.08"	""	""	""	4542	213	1551	1425	781	565	4	3
"21111011509"	"Census Tract 115.09, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002525"	""	""	""	""	"21"	"111"	""	""	"011509"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011509"	"Census Tract 115.09"	""	""	""	2710	271	647	1148	371	166	90	17
"21111011513"	"Census Tract 115.13, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002526"	""	""	""	""	"21"	"111"	""	""	"011513"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011513"	"Census Tract 115.13"	""	""	""	3028	212	848	1408	322	165	46	27
"21111011514"	"Census Tract 115.14, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002527"	""	""	""	""	"21"	"111"	""	""	"011514"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011514"	"Census Tract 115.14"	""	""	""	2696	253	760	904	475	276	28	0
"21111011515"	"Census Tract 115.15, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002528"	""	""	""	""	"21"	"111"	""	""	"011515"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011515"	"Census Tract 115.15"	""	""	""	3384	172	921	1358	634	261	22	16
"21111011516"	"Census Tract 115.16, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002529"	""	""	""	""	"21"	"111"	""	""	"011516"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011516"	"Census Tract 115.16"	""	""	""	2787	131	728	1230	510	160	11	17
"21111011517"	"Census Tract 115.17, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002530"	""	""	""	""	"21"	"111"	""	""	"011517"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011517"	"Census Tract 115.17"	""	""	""	3658	112	1208	990	977	318	33	20
"21111011518"	"Census Tract 115.18, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002531"	""	""	""	""	"21"	"111"	""	""	"011518"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011518"	"Census Tract 115.18"	""	""	""	1631	38	200	472	540	299	76	6
"21111011519"	"Census Tract 115.19, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002532"	""	""	""	""	"21"	"111"	""	""	"011519"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011519"	"Census Tract 115.19"	""	""	""	3807	42	1218	1360	753	365	48	21
"21111011520"	"Census Tract 115.20, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002533"	""	""	""	""	"21"	"111"	""	""	"011520"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011520"	"Census Tract 115.20"	""	""	""	3134	38	435	878	1028	630	93	32
"21111011521"	"Census Tract 115.21, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002534"	""	""	""	""	"21"	"111"	""	""	"011521"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011521"	"Census Tract 115.21"	""	""	""	2694	291	760	681	499	260	126	77
"21111011522"	"Census Tract 115.22, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002535"	""	""	""	""	"21"	"111"	""	""	"011522"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011522"	"Census Tract 115.22"	""	""	""	2024	46	619	806	271	266	14	2
"21111011603"	"Census Tract 116.03, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002536"	""	""	""	""	"21"	"111"	""	""	"011603"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011603"	"Census Tract 116.03"	""	""	""	3566	145	758	1245	764	471	143	40
"21111011604"	"Census Tract 116.04, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002537"	""	""	""	""	"21"	"111"	""	""	"011604"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011604"	"Census Tract 116.04"	""	""	""	1754	125	405	561	452	172	29	10
"21111011605"	"Census Tract 116.05, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002538"	""	""	""	""	"21"	"111"	""	""	"011605"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011605"	"Census Tract 116.05"	""	""	""	5230	52	676	1560	1818	720	176	228
"21111011606"	"Census Tract 116.06, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002539"	""	""	""	""	"21"	"111"	""	""	"011606"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011606"	"Census Tract 116.06"	""	""	""	872	49	219	191	282	75	23	33
"21111011706"	"Census Tract 117.06, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002540"	""	""	""	""	"21"	"111"	""	""	"011706"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011706"	"Census Tract 117.06"	""	""	""	2922	171	920	1195	449	154	33	0
"21111011707"	"Census Tract 117.07, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002541"	""	""	""	""	"21"	"111"	""	""	"011707"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011707"	"Census Tract 117.07"	""	""	""	4285	592	1168	1622	816	59	14	14
"21111011708"	"Census Tract 117.08, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002542"	""	""	""	""	"21"	"111"	""	""	"011708"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011708"	"Census Tract 117.08"	""	""	""	4155	230	932	1452	736	426	309	70
"21111011709"	"Census Tract 117.09, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002543"	""	""	""	""	"21"	"111"	""	""	"011709"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011709"	"Census Tract 117.09"	""	""	""	3879	212	1126	1348	860	264	31	38
"21111011710"	"Census Tract 117.10, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002544"	""	""	""	""	"21"	"111"	""	""	"011710"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011710"	"Census Tract 117.10"	""	""	""	1726	109	648	579	233	128	15	14
"21111011711"	"Census Tract 117.11, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002545"	""	""	""	""	"21"	"111"	""	""	"011711"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011711"	"Census Tract 117.11"	""	""	""	4668	332	1679	1593	637	373	30	24
"21111011712"	"Census Tract 117.12, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002546"	""	""	""	""	"21"	"111"	""	""	"011712"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011712"	"Census Tract 117.12"	""	""	""	3023	251	1084	1079	437	107	24	41
"21111011713"	"Census Tract 117.13, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002547"	""	""	""	""	"21"	"111"	""	""	"011713"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011713"	"Census Tract 117.13"	""	""	""	1704	220	757	603	111	13	0	0
"21111011800"	"Census Tract 118, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002548"	""	""	""	""	"21"	"111"	""	""	"011800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011800"	"Census Tract 118"	""	""	""	1599	395	615	472	85	23	9	0
"21111011901"	"Census Tract 119.01, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002549"	""	""	""	""	"21"	"111"	""	""	"011901"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011901"	"Census Tract 119.01"	""	""	""	673	208	146	306	0	13	0	0
"21111011904"	"Census Tract 119.04, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002550"	""	""	""	""	"21"	"111"	""	""	"011904"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011904"	"Census Tract 119.04"	""	""	""	1776	234	678	504	247	92	0	21
"21111011906"	"Census Tract 119.06, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002551"	""	""	""	""	"21"	"111"	""	""	"011906"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011906"	"Census Tract 119.06"	""	""	""	2070	233	767	650	298	77	45	0
"21111011907"	"Census Tract 119.07, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002552"	""	""	""	""	"21"	"111"	""	""	"011907"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011907"	"Census Tract 119.07"	""	""	""	3245	361	1235	964	409	240	5	31
"21111011908"	"Census Tract 119.08, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002553"	""	""	""	""	"21"	"111"	""	""	"011908"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011908"	"Census Tract 119.08"	""	""	""	2480	388	806	1038	222	26	0	0
"21111011909"	"Census Tract 119.09, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002554"	""	""	""	""	"21"	"111"	""	""	"011909"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111011909"	"Census Tract 119.09"	""	""	""	2317	291	1063	643	189	67	39	25
"21111012001"	"Census Tract 120.01, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002555"	""	""	""	""	"21"	"111"	""	""	"012001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012001"	"Census Tract 120.01"	""	""	""	2641	452	1344	641	154	37	13	0
"21111012003"	"Census Tract 120.03, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002556"	""	""	""	""	"21"	"111"	""	""	"012003"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012003"	"Census Tract 120.03"	""	""	""	2116	260	1010	571	157	95	23	0
"21111012004"	"Census Tract 120.04, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002557"	""	""	""	""	"21"	"111"	""	""	"012004"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012004"	"Census Tract 120.04"	""	""	""	1343	305	655	340	28	15	0	0
"21111012005"	"Census Tract 120.05, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002558"	""	""	""	""	"21"	"111"	""	""	"012005"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012005"	"Census Tract 120.05"	""	""	""	2564	477	938	668	382	25	41	33
"21111012103"	"Census Tract 121.03, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002559"	""	""	""	""	"21"	"111"	""	""	"012103"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012103"	"Census Tract 121.03"	""	""	""	2651	360	1072	928	195	87	9	0
"21111012104"	"Census Tract 121.04, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002560"	""	""	""	""	"21"	"111"	""	""	"012104"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012104"	"Census Tract 121.04"	""	""	""	2790	378	1237	869	265	41	0	0
"21111012105"	"Census Tract 121.05, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002561"	""	""	""	""	"21"	"111"	""	""	"012105"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012105"	"Census Tract 121.05"	""	""	""	3203	335	1131	1128	390	165	38	16
"21111012107"	"Census Tract 121.07, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002562"	""	""	""	""	"21"	"111"	""	""	"012107"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012107"	"Census Tract 121.07"	""	""	""	3596	727	1294	1075	404	65	0	31
"21111012108"	"Census Tract 121.08, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002563"	""	""	""	""	"21"	"111"	""	""	"012108"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012108"	"Census Tract 121.08"	""	""	""	1333	192	484	420	198	39	0	0
"21111012109"	"Census Tract 121.09, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002564"	""	""	""	""	"21"	"111"	""	""	"012109"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012109"	"Census Tract 121.09"	""	""	""	3710	401	1399	1255	316	294	12	33
"21111012203"	"Census Tract 122.03, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002565"	""	""	""	""	"21"	"111"	""	""	"012203"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012203"	"Census Tract 122.03"	""	""	""	4341	414	1347	1523	590	206	233	28
"21111012204"	"Census Tract 122.04, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002566"	""	""	""	""	"21"	"111"	""	""	"012204"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012204"	"Census Tract 122.04"	""	""	""	3549	342	1170	1145	460	356	45	31
"21111012205"	"Census Tract 122.05, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002567"	""	""	""	""	"21"	"111"	""	""	"012205"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012205"	"Census Tract 122.05"	""	""	""	1350	275	331	443	269	32	0	0
"21111012206"	"Census Tract 122.06, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002568"	""	""	""	""	"21"	"111"	""	""	"012206"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012206"	"Census Tract 122.06"	""	""	""	2714	298	1208	761	281	156	10	0
"21111012301"	"Census Tract 123.01, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002569"	""	""	""	""	"21"	"111"	""	""	"012301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012301"	"Census Tract 123.01"	""	""	""	2612	297	882	848	401	170	12	2
"21111012302"	"Census Tract 123.02, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002570"	""	""	""	""	"21"	"111"	""	""	"012302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012302"	"Census Tract 123.02"	""	""	""	3352	188	876	1255	747	255	7	24
"21111012406"	"Census Tract 124.06, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002571"	""	""	""	""	"21"	"111"	""	""	"012406"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012406"	"Census Tract 124.06"	""	""	""	3617	170	1795	1346	264	30	12	0
"21111012407"	"Census Tract 124.07, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002572"	""	""	""	""	"21"	"111"	""	""	"012407"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012407"	"Census Tract 124.07"	""	""	""	3430	267	1244	1325	420	166	0	8
"21111012408"	"Census Tract 124.08, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002573"	""	""	""	""	"21"	"111"	""	""	"012408"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012408"	"Census Tract 124.08"	""	""	""	1546	185	595	548	150	59	7	2
"21111012409"	"Census Tract 124.09, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002574"	""	""	""	""	"21"	"111"	""	""	"012409"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012409"	"Census Tract 124.09"	""	""	""	2126	299	816	701	231	23	9	47
"21111012410"	"Census Tract 124.10, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002575"	""	""	""	""	"21"	"111"	""	""	"012410"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012410"	"Census Tract 124.10"	""	""	""	3132	338	1129	1154	328	167	8	8
"21111012412"	"Census Tract 124.12, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002576"	""	""	""	""	"21"	"111"	""	""	"012412"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012412"	"Census Tract 124.12"	""	""	""	2109	299	851	507	321	131	0	0
"21111012413"	"Census Tract 124.13, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002577"	""	""	""	""	"21"	"111"	""	""	"012413"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012413"	"Census Tract 124.13"	""	""	""	2423	530	877	723	132	149	12	0
"21111012501"	"Census Tract 125.01, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002578"	""	""	""	""	"21"	"111"	""	""	"012501"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012501"	"Census Tract 125.01"	""	""	""	1869	119	889	654	112	86	0	9
"21111012502"	"Census Tract 125.02, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002579"	""	""	""	""	"21"	"111"	""	""	"012502"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012502"	"Census Tract 125.02"	""	""	""	3091	566	1301	761	239	204	7	13
"21111012503"	"Census Tract 125.03, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002580"	""	""	""	""	"21"	"111"	""	""	"012503"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012503"	"Census Tract 125.03"	""	""	""	2428	325	1008	807	205	71	0	12
"21111012603"	"Census Tract 126.03, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002581"	""	""	""	""	"21"	"111"	""	""	"012603"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012603"	"Census Tract 126.03"	""	""	""	1888	217	845	592	102	108	14	10
"21111012604"	"Census Tract 126.04, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002582"	""	""	""	""	"21"	"111"	""	""	"012604"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012604"	"Census Tract 126.04"	""	""	""	4504	1033	1489	1474	357	151	0	0
"21111012605"	"Census Tract 126.05, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002583"	""	""	""	""	"21"	"111"	""	""	"012605"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012605"	"Census Tract 126.05"	""	""	""	2463	388	884	740	335	112	0	4
"21111012606"	"Census Tract 126.06, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002584"	""	""	""	""	"21"	"111"	""	""	"012606"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012606"	"Census Tract 126.06"	""	""	""	2696	291	919	1151	223	65	47	0
"21111012701"	"Census Tract 127.01, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002585"	""	""	""	""	"21"	"111"	""	""	"012701"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012701"	"Census Tract 127.01"	""	""	""	2208	444	883	722	148	11	0	0
"21111012702"	"Census Tract 127.02, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002586"	""	""	""	""	"21"	"111"	""	""	"012702"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012702"	"Census Tract 127.02"	""	""	""	1356	178	733	348	73	20	0	4
"21111012703"	"Census Tract 127.03, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002587"	""	""	""	""	"21"	"111"	""	""	"012703"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012703"	"Census Tract 127.03"	""	""	""	4365	438	1785	1592	424	126	0	0
"21111012801"	"Census Tract 128.01, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002588"	""	""	""	""	"21"	"111"	""	""	"012801"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012801"	"Census Tract 128.01"	""	""	""	2185	422	874	741	91	48	9	0
"21111012802"	"Census Tract 128.02, Jefferson County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002589"	""	""	""	""	"21"	"111"	""	""	"012802"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21111012802"	"Census Tract 128.02"	""	""	""	1773	413	666	564	112	18	0	0
