Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_PUMA5	Geo_PUMA1	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21111009900"	"14000US21111009900"	"Census Tract 99, Jefferson County, Kentucky"	"Census Tract 99, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004080"	""	""	""	""	"21"	"111"	""	""	""	"009900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2310	86	333	751	681	263	118	78
"21111010001"	"14000US21111010001"	"Census Tract 100.01, Jefferson County, Kentucky"	"Census Tract 100.01, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004081"	""	""	""	""	"21"	"111"	""	""	""	"010001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3710	122	609	963	1259	478	190	89
"21111010004"	"14000US21111010004"	"Census Tract 100.04, Jefferson County, Kentucky"	"Census Tract 100.04, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004082"	""	""	""	""	"21"	"111"	""	""	""	"010004"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2637	185	484	815	749	277	97	30
"21111010005"	"14000US21111010005"	"Census Tract 100.05, Jefferson County, Kentucky"	"Census Tract 100.05, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004083"	""	""	""	""	"21"	"111"	""	""	""	"010005"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2864	199	721	1152	457	254	61	20
"21111010006"	"14000US21111010006"	"Census Tract 100.06, Jefferson County, Kentucky"	"Census Tract 100.06, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004084"	""	""	""	""	"21"	"111"	""	""	""	"010006"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2587	213	560	849	602	265	53	45
"21111010007"	"14000US21111010007"	"Census Tract 100.07, Jefferson County, Kentucky"	"Census Tract 100.07, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004085"	""	""	""	""	"21"	"111"	""	""	""	"010007"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3423	220	467	998	955	517	158	108
"21111010008"	"14000US21111010008"	"Census Tract 100.08, Jefferson County, Kentucky"	"Census Tract 100.08, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004086"	""	""	""	""	"21"	"111"	""	""	""	"010008"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2914	166	548	858	833	394	83	32
"21111010101"	"14000US21111010101"	"Census Tract 101.01, Jefferson County, Kentucky"	"Census Tract 101.01, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004087"	""	""	""	""	"21"	"111"	""	""	""	"010101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4437	289	984	1138	1376	471	144	35
"21111010102"	"14000US21111010102"	"Census Tract 101.02, Jefferson County, Kentucky"	"Census Tract 101.02, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004088"	""	""	""	""	"21"	"111"	""	""	""	"010102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3045	144	371	830	969	539	126	66
"21111010303"	"14000US21111010303"	"Census Tract 103.03, Jefferson County, Kentucky"	"Census Tract 103.03, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004089"	""	""	""	""	"21"	"111"	""	""	""	"010303"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4709	153	458	952	1541	976	487	142
"21111010306"	"14000US21111010306"	"Census Tract 103.06, Jefferson County, Kentucky"	"Census Tract 103.06, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004090"	""	""	""	""	"21"	"111"	""	""	""	"010306"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7863	195	764	1915	3174	1255	470	90
"21111010307"	"14000US21111010307"	"Census Tract 103.07, Jefferson County, Kentucky"	"Census Tract 103.07, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004091"	""	""	""	""	"21"	"111"	""	""	""	"010307"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2714	70	361	696	891	446	144	106
"21111010308"	"14000US21111010308"	"Census Tract 103.08, Jefferson County, Kentucky"	"Census Tract 103.08, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004092"	""	""	""	""	"21"	"111"	""	""	""	"010308"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6571	64	631	1398	2531	1134	505	308
"21111010309"	"14000US21111010309"	"Census Tract 103.09, Jefferson County, Kentucky"	"Census Tract 103.09, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004093"	""	""	""	""	"21"	"111"	""	""	""	"010309"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3508	42	489	725	1234	581	297	140
"21111010310"	"14000US21111010310"	"Census Tract 103.10, Jefferson County, Kentucky"	"Census Tract 103.10, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004094"	""	""	""	""	"21"	"111"	""	""	""	"010310"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5143	276	964	1815	1245	625	147	71
"21111010311"	"14000US21111010311"	"Census Tract 103.11, Jefferson County, Kentucky"	"Census Tract 103.11, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004095"	""	""	""	""	"21"	"111"	""	""	""	"010311"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4478	189	758	1204	1442	711	143	31
"21111010402"	"14000US21111010402"	"Census Tract 104.02, Jefferson County, Kentucky"	"Census Tract 104.02, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004096"	""	""	""	""	"21"	"111"	""	""	""	"010402"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4176	188	741	1339	1227	495	128	58
"21111010403"	"14000US21111010403"	"Census Tract 104.03, Jefferson County, Kentucky"	"Census Tract 104.03, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004097"	""	""	""	""	"21"	"111"	""	""	""	"010403"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2821	88	396	834	783	466	197	57
"21111010404"	"14000US21111010404"	"Census Tract 104.04, Jefferson County, Kentucky"	"Census Tract 104.04, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004098"	""	""	""	""	"21"	"111"	""	""	""	"010404"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6987	348	1260	2096	1886	1021	266	110
"21111010500"	"14000US21111010500"	"Census Tract 105, Jefferson County, Kentucky"	"Census Tract 105, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004099"	""	""	""	""	"21"	"111"	""	""	""	"010500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2499	21	308	702	863	460	109	36
"21111010600"	"14000US21111010600"	"Census Tract 106, Jefferson County, Kentucky"	"Census Tract 106, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004100"	""	""	""	""	"21"	"111"	""	""	""	"010600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4864	277	797	1229	1677	651	182	51
"21111010701"	"14000US21111010701"	"Census Tract 107.01, Jefferson County, Kentucky"	"Census Tract 107.01, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004101"	""	""	""	""	"21"	"111"	""	""	""	"010701"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3627	101	520	940	1166	597	242	61
"21111010702"	"14000US21111010702"	"Census Tract 107.02, Jefferson County, Kentucky"	"Census Tract 107.02, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004102"	""	""	""	""	"21"	"111"	""	""	""	"010702"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3666	149	821	899	999	627	156	15
"21111010705"	"14000US21111010705"	"Census Tract 107.05, Jefferson County, Kentucky"	"Census Tract 107.05, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004103"	""	""	""	""	"21"	"111"	""	""	""	"010705"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4414	214	682	1376	1271	613	155	103
"21111010706"	"14000US21111010706"	"Census Tract 107.06, Jefferson County, Kentucky"	"Census Tract 107.06, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004104"	""	""	""	""	"21"	"111"	""	""	""	"010706"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2667	84	570	939	712	323	8	31
"21111010800"	"14000US21111010800"	"Census Tract 108, Jefferson County, Kentucky"	"Census Tract 108, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004105"	""	""	""	""	"21"	"111"	""	""	""	"010800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3027	278	881	1026	439	227	154	22
"21111010901"	"14000US21111010901"	"Census Tract 109.01, Jefferson County, Kentucky"	"Census Tract 109.01, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004106"	""	""	""	""	"21"	"111"	""	""	""	"010901"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3291	499	1033	1027	519	157	35	21
"21111010902"	"14000US21111010902"	"Census Tract 109.02, Jefferson County, Kentucky"	"Census Tract 109.02, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004107"	""	""	""	""	"21"	"111"	""	""	""	"010902"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3084	232	758	1056	642	318	53	25
"21111011002"	"14000US21111011002"	"Census Tract 110.02, Jefferson County, Kentucky"	"Census Tract 110.02, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004108"	""	""	""	""	"21"	"111"	""	""	""	"011002"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3067	515	1218	689	399	221	4	21
"21111011003"	"14000US21111011003"	"Census Tract 110.03, Jefferson County, Kentucky"	"Census Tract 110.03, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004109"	""	""	""	""	"21"	"111"	""	""	""	"011003"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3920	484	1312	1148	605	331	40	0
"21111011004"	"14000US21111011004"	"Census Tract 110.04, Jefferson County, Kentucky"	"Census Tract 110.04, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004110"	""	""	""	""	"21"	"111"	""	""	""	"011004"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4199	483	1138	1403	681	371	51	72
"21111011005"	"14000US21111011005"	"Census Tract 110.05, Jefferson County, Kentucky"	"Census Tract 110.05, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004111"	""	""	""	""	"21"	"111"	""	""	""	"011005"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1878	247	603	645	239	120	24	0
"21111011101"	"14000US21111011101"	"Census Tract 111.01, Jefferson County, Kentucky"	"Census Tract 111.01, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004112"	""	""	""	""	"21"	"111"	""	""	""	"011101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5873	296	1369	2114	1386	604	70	34
"21111011102"	"14000US21111011102"	"Census Tract 111.02, Jefferson County, Kentucky"	"Census Tract 111.02, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004113"	""	""	""	""	"21"	"111"	""	""	""	"011102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4420	372	1235	1542	811	314	124	22
"21111011105"	"14000US21111011105"	"Census Tract 111.05, Jefferson County, Kentucky"	"Census Tract 111.05, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004114"	""	""	""	""	"21"	"111"	""	""	""	"011105"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5287	450	1198	1759	1258	419	82	121
"21111011106"	"14000US21111011106"	"Census Tract 111.06, Jefferson County, Kentucky"	"Census Tract 111.06, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004115"	""	""	""	""	"21"	"111"	""	""	""	"011106"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4810	854	1301	1680	701	221	53	0
"21111011109"	"14000US21111011109"	"Census Tract 111.09, Jefferson County, Kentucky"	"Census Tract 111.09, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004116"	""	""	""	""	"21"	"111"	""	""	""	"011109"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1564	128	491	535	330	58	9	13
"21111011110"	"14000US21111011110"	"Census Tract 111.10, Jefferson County, Kentucky"	"Census Tract 111.10, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004117"	""	""	""	""	"21"	"111"	""	""	""	"011110"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4216	477	1304	1265	797	295	59	19
"21111011200"	"14000US21111011200"	"Census Tract 112, Jefferson County, Kentucky"	"Census Tract 112, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004118"	""	""	""	""	"21"	"111"	""	""	""	"011200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3006	374	883	962	518	208	12	49
"21111011301"	"14000US21111011301"	"Census Tract 113.01, Jefferson County, Kentucky"	"Census Tract 113.01, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004119"	""	""	""	""	"21"	"111"	""	""	""	"011301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1615	320	489	502	151	138	12	3
"21111011302"	"14000US21111011302"	"Census Tract 113.02, Jefferson County, Kentucky"	"Census Tract 113.02, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004120"	""	""	""	""	"21"	"111"	""	""	""	"011302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3191	719	1421	882	90	79	0	0
"21111011403"	"14000US21111011403"	"Census Tract 114.03, Jefferson County, Kentucky"	"Census Tract 114.03, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004121"	""	""	""	""	"21"	"111"	""	""	""	"011403"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1369	281	608	316	118	40	6	0
"21111011404"	"14000US21111011404"	"Census Tract 114.04, Jefferson County, Kentucky"	"Census Tract 114.04, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004122"	""	""	""	""	"21"	"111"	""	""	""	"011404"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1973	382	917	527	103	44	0	0
"21111011405"	"14000US21111011405"	"Census Tract 114.05, Jefferson County, Kentucky"	"Census Tract 114.05, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004123"	""	""	""	""	"21"	"111"	""	""	""	"011405"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3296	519	1680	944	51	73	0	29
"21111011406"	"14000US21111011406"	"Census Tract 114.06, Jefferson County, Kentucky"	"Census Tract 114.06, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004124"	""	""	""	""	"21"	"111"	""	""	""	"011406"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2293	388	878	668	236	119	4	0
"21111011504"	"14000US21111011504"	"Census Tract 115.04, Jefferson County, Kentucky"	"Census Tract 115.04, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004125"	""	""	""	""	"21"	"111"	""	""	""	"011504"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5234	575	2121	1520	529	418	71	0
"21111011505"	"14000US21111011505"	"Census Tract 115.05, Jefferson County, Kentucky"	"Census Tract 115.05, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004126"	""	""	""	""	"21"	"111"	""	""	""	"011505"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3911	393	1354	1329	516	304	15	0
"21111011506"	"14000US21111011506"	"Census Tract 115.06, Jefferson County, Kentucky"	"Census Tract 115.06, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004127"	""	""	""	""	"21"	"111"	""	""	""	"011506"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3333	367	962	1169	631	160	44	0
"21111011508"	"14000US21111011508"	"Census Tract 115.08, Jefferson County, Kentucky"	"Census Tract 115.08, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004128"	""	""	""	""	"21"	"111"	""	""	""	"011508"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3400	309	1019	1106	549	376	33	8
"21111011509"	"14000US21111011509"	"Census Tract 115.09, Jefferson County, Kentucky"	"Census Tract 115.09, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004129"	""	""	""	""	"21"	"111"	""	""	""	"011509"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2243	204	796	889	235	78	21	20
"21111011510"	"14000US21111011510"	"Census Tract 115.10, Jefferson County, Kentucky"	"Census Tract 115.10, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004130"	""	""	""	""	"21"	"111"	""	""	""	"011510"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5891	460	1987	2019	924	369	121	11
"21111011511"	"14000US21111011511"	"Census Tract 115.11, Jefferson County, Kentucky"	"Census Tract 115.11, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004131"	""	""	""	""	"21"	"111"	""	""	""	"011511"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4960	244	805	1711	1625	451	97	27
"21111011512"	"14000US21111011512"	"Census Tract 115.12, Jefferson County, Kentucky"	"Census Tract 115.12, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004132"	""	""	""	""	"21"	"111"	""	""	""	"011512"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4968	219	1285	1604	1293	472	29	66
"21111011601"	"14000US21111011601"	"Census Tract 116.01, Jefferson County, Kentucky"	"Census Tract 116.01, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004133"	""	""	""	""	"21"	"111"	""	""	""	"011601"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3603	183	678	951	1179	415	154	43
"21111011602"	"14000US21111011602"	"Census Tract 116.02, Jefferson County, Kentucky"	"Census Tract 116.02, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004134"	""	""	""	""	"21"	"111"	""	""	""	"011602"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4839	250	1259	1445	1195	525	130	35
"21111011703"	"14000US21111011703"	"Census Tract 117.03, Jefferson County, Kentucky"	"Census Tract 117.03, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004135"	""	""	""	""	"21"	"111"	""	""	""	"011703"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5021	518	1628	1748	740	318	33	36
"21111011704"	"14000US21111011704"	"Census Tract 117.04, Jefferson County, Kentucky"	"Census Tract 117.04, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004136"	""	""	""	""	"21"	"111"	""	""	""	"011704"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5318	869	1825	1701	606	247	70	0
"21111011705"	"14000US21111011705"	"Census Tract 117.05, Jefferson County, Kentucky"	"Census Tract 117.05, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004137"	""	""	""	""	"21"	"111"	""	""	""	"011705"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4321	697	1995	1320	278	19	12	0
"21111011706"	"14000US21111011706"	"Census Tract 117.06, Jefferson County, Kentucky"	"Census Tract 117.06, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004138"	""	""	""	""	"21"	"111"	""	""	""	"011706"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2672	430	1064	854	207	86	18	13
"21111011707"	"14000US21111011707"	"Census Tract 117.07, Jefferson County, Kentucky"	"Census Tract 117.07, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004139"	""	""	""	""	"21"	"111"	""	""	""	"011707"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3640	517	1110	1278	475	179	56	25
"21111011800"	"14000US21111011800"	"Census Tract 118, Jefferson County, Kentucky"	"Census Tract 118, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004140"	""	""	""	""	"21"	"111"	""	""	""	"011800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1552	440	656	391	50	9	6	0
"21111011901"	"14000US21111011901"	"Census Tract 119.01, Jefferson County, Kentucky"	"Census Tract 119.01, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004141"	""	""	""	""	"21"	"111"	""	""	""	"011901"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	543	219	239	57	18	10	0	0
"21111011904"	"14000US21111011904"	"Census Tract 119.04, Jefferson County, Kentucky"	"Census Tract 119.04, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004142"	""	""	""	""	"21"	"111"	""	""	""	"011904"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1513	334	778	339	29	27	6	0
"21111011905"	"14000US21111011905"	"Census Tract 119.05, Jefferson County, Kentucky"	"Census Tract 119.05, Jefferson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0004143"	""	""	""	""	"21"	"111"	""	""	""	"011905"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4692	948	1847	1380	475	26	16	0
