Geo__geoid_	Geo__geo_level_	Geo_NAME	Geo_qname	Geo_AREALAND	Geo_AREAWATER	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21119960500"	"SL140"	"Census Tract 9605, Knott County, Kentucky"	"Census Tract 9605, Knott County, Kentucky"	215852989	2115765	2559	686	514	556	296	460	47	0
"21121930100"	"SL140"	"Census Tract 9301, Knox County, Kentucky"	"Census Tract 9301, Knox County, Kentucky"	206732295	33419	942	305	489	123	25	0	0	0
"21121930200"	"SL140"	"Census Tract 9302, Knox County, Kentucky"	"Census Tract 9302, Knox County, Kentucky"	184955304	98712	2183	700	984	200	74	225	0	0
"21121930300"	"SL140"	"Census Tract 9303, Knox County, Kentucky"	"Census Tract 9303, Knox County, Kentucky"	82005689	184881	1919	488	684	572	114	61	0	0
"21121930401"	"SL140"	"Census Tract 9304.01, Knox County, Kentucky"	"Census Tract 9304.01, Knox County, Kentucky"	21876028	227973	2945	586	1310	716	236	65	32	0
"21121930402"	"SL140"	"Census Tract 9304.02, Knox County, Kentucky"	"Census Tract 9304.02, Knox County, Kentucky"	41076134	223416	2451	351	1003	653	210	118	30	86
"21121930501"	"SL140"	"Census Tract 9305.01, Knox County, Kentucky"	"Census Tract 9305.01, Knox County, Kentucky"	130624650	701154	1900	583	645	537	95	27	13	0
"21121930502"	"SL140"	"Census Tract 9305.02, Knox County, Kentucky"	"Census Tract 9305.02, Knox County, Kentucky"	19256479	654522	2486	585	758	466	279	319	36	43
"21121930602"	"SL140"	"Census Tract 9306.02, Knox County, Kentucky"	"Census Tract 9306.02, Knox County, Kentucky"	29726865	409902	1082	185	488	228	86	79	16	0
"21121930603"	"SL140"	"Census Tract 9306.03, Knox County, Kentucky"	"Census Tract 9306.03, Knox County, Kentucky"	27436321	52605	1825	284	795	495	228	14	9	0
"21121930604"	"SL140"	"Census Tract 9306.04, Knox County, Kentucky"	"Census Tract 9306.04, Knox County, Kentucky"	63415188	147361	1212	434	388	217	9	154	10	0
"21121930700"	"SL140"	"Census Tract 9307, Knox County, Kentucky"	"Census Tract 9307, Knox County, Kentucky"	193486301	942062	1382	187	834	289	6	40	0	26
"21123960101"	"SL140"	"Census Tract 9601.01, Larue County, Kentucky"	"Census Tract 9601.01, Larue County, Kentucky"	148004136	1658186	1056	79	436	258	165	50	39	29
"21123960103"	"SL140"	"Census Tract 9601.03, Larue County, Kentucky"	"Census Tract 9601.03, Larue County, Kentucky"	57100011	1330032	2573	421	854	1070	75	153	0	0
"21123960104"	"SL140"	"Census Tract 9601.04, Larue County, Kentucky"	"Census Tract 9601.04, Larue County, Kentucky"	72153329	1003088	1872	320	623	561	147	221	0	0
"21123960200"	"SL140"	"Census Tract 9602, Larue County, Kentucky"	"Census Tract 9602, Larue County, Kentucky"	187369642	983996	2100	244	999	490	142	175	24	26
"21123960300"	"SL140"	"Census Tract 9603, Larue County, Kentucky"	"Census Tract 9603, Larue County, Kentucky"	211463866	1745896	2985	359	1265	966	250	129	8	8
"21125970100"	"SL140"	"Census Tract 9701, Laurel County, Kentucky"	"Census Tract 9701, Laurel County, Kentucky"	143216387	841360	2369	432	1005	700	131	58	32	11
"21125970201"	"SL140"	"Census Tract 9702.01, Laurel County, Kentucky"	"Census Tract 9702.01, Laurel County, Kentucky"	142075825	1992527	3132	503	1515	623	333	56	23	79
"21125970202"	"SL140"	"Census Tract 9702.02, Laurel County, Kentucky"	"Census Tract 9702.02, Laurel County, Kentucky"	36737075	204471	1577	253	559	534	170	40	21	0
"21125970300"	"SL140"	"Census Tract 9703, Laurel County, Kentucky"	"Census Tract 9703, Laurel County, Kentucky"	154624712	2215036	3253	397	1311	927	226	362	20	10
"21125970400"	"SL140"	"Census Tract 9704, Laurel County, Kentucky"	"Census Tract 9704, Laurel County, Kentucky"	23007804	173842	2754	221	967	835	274	364	82	11
"21125970500"	"SL140"	"Census Tract 9705, Laurel County, Kentucky"	"Census Tract 9705, Laurel County, Kentucky"	26672709	245324	2856	465	1358	588	179	235	0	31
"21125970600"	"SL140"	"Census Tract 9706, Laurel County, Kentucky"	"Census Tract 9706, Laurel County, Kentucky"	8318606	26785	2415	362	775	816	259	87	48	68
"21125970700"	"SL140"	"Census Tract 9707, Laurel County, Kentucky"	"Census Tract 9707, Laurel County, Kentucky"	22213052	93724	4289	525	1929	1282	300	132	73	48
"21125970800"	"SL140"	"Census Tract 9708, Laurel County, Kentucky"	"Census Tract 9708, Laurel County, Kentucky"	94410439	447693	3890	636	1492	755	606	325	16	60
"21125970900"	"SL140"	"Census Tract 9709, Laurel County, Kentucky"	"Census Tract 9709, Laurel County, Kentucky"	99807572	388139	2600	444	1081	668	279	128	0	0
"21125971001"	"SL140"	"Census Tract 9710.01, Laurel County, Kentucky"	"Census Tract 9710.01, Laurel County, Kentucky"	39224522	285860	2913	635	1180	685	234	143	32	4
"21125971003"	"SL140"	"Census Tract 9710.03, Laurel County, Kentucky"	"Census Tract 9710.03, Laurel County, Kentucky"	15551452	336579	2908	468	1076	967	205	188	0	4
"21125971004"	"SL140"	"Census Tract 9710.04, Laurel County, Kentucky"	"Census Tract 9710.04, Laurel County, Kentucky"	24708293	317115	1919	363	726	463	241	64	51	11
"21125971101"	"SL140"	"Census Tract 9711.01, Laurel County, Kentucky"	"Census Tract 9711.01, Laurel County, Kentucky"	210956146	15152319	2020	218	621	525	385	197	48	26
"21125971103"	"SL140"	"Census Tract 9711.03, Laurel County, Kentucky"	"Census Tract 9711.03, Laurel County, Kentucky"	45840189	292777	2749	468	1103	822	229	95	21	11
"21125971104"	"SL140"	"Census Tract 9711.04, Laurel County, Kentucky"	"Census Tract 9711.04, Laurel County, Kentucky"	35921402	2859865	2150	414	831	606	221	51	27	0
"21127930101"	"SL140"	"Census Tract 9301.01, Lawrence County, Kentucky"	"Census Tract 9301.01, Lawrence County, Kentucky"	144152321	1968539	2131	376	921	602	86	92	48	6
"21127930102"	"SL140"	"Census Tract 9301.02, Lawrence County, Kentucky"	"Census Tract 9301.02, Lawrence County, Kentucky"	44238312	1709231	3399	422	1202	859	567	284	37	28
"21127930200"	"SL140"	"Census Tract 9302, Lawrence County, Kentucky"	"Census Tract 9302, Lawrence County, Kentucky"	249285009	2978629	1411	310	614	316	148	6	17	0
"21127930300"	"SL140"	"Census Tract 9303, Lawrence County, Kentucky"	"Census Tract 9303, Lawrence County, Kentucky"	212736915	683209	1012	294	333	303	62	20	0	0
"21127930400"	"SL140"	"Census Tract 9304, Lawrence County, Kentucky"	"Census Tract 9304, Lawrence County, Kentucky"	229110763	2435872	1781	448	795	410	37	68	0	23
"21127930500"	"SL140"	"Census Tract 9305, Lawrence County, Kentucky"	"Census Tract 9305, Lawrence County, Kentucky"	196870323	1801217	1489	203	830	341	53	41	11	10
"21129950100"	"SL140"	"Census Tract 9501, Lee County, Kentucky"	"Census Tract 9501, Lee County, Kentucky"	240078517	1928367	3630	911	1629	764	148	143	29	6
"21129950200"	"SL140"	"Census Tract 9502, Lee County, Kentucky"	"Census Tract 9502, Lee County, Kentucky"	150331667	2501534	876	182	454	164	59	0	10	7
"21129950300"	"SL140"	"Census Tract 9503, Lee County, Kentucky"	"Census Tract 9503, Lee County, Kentucky"	150432883	1879707	987	277	315	289	86	20	0	0
"21131920101"	"SL140"	"Census Tract 9201.01, Leslie County, Kentucky"	"Census Tract 9201.01, Leslie County, Kentucky"	182996061	140692	2089	320	741	716	184	48	47	33
"21131920102"	"SL140"	"Census Tract 9201.02, Leslie County, Kentucky"	"Census Tract 9201.02, Leslie County, Kentucky"	234456285	6227981	1988	473	625	533	257	11	89	0
"21131920200"	"SL140"	"Census Tract 9202, Leslie County, Kentucky"	"Census Tract 9202, Leslie County, Kentucky"	406764112	2035219	1578	290	757	456	23	52	0	0
"21131920300"	"SL140"	"Census Tract 9203, Leslie County, Kentucky"	"Census Tract 9203, Leslie County, Kentucky"	214053726	721417	1577	369	642	481	81	4	0	0
"21133950100"	"SL140"	"Census Tract 9501, Letcher County, Kentucky"	"Census Tract 9501, Letcher County, Kentucky"	58615511	219204	1575	219	679	508	140	29	0	0
"21133950201"	"SL140"	"Census Tract 9502.01, Letcher County, Kentucky"	"Census Tract 9502.01, Letcher County, Kentucky"	65225220	142734	1774	441	596	467	125	98	47	0
"21133950202"	"SL140"	"Census Tract 9502.02, Letcher County, Kentucky"	"Census Tract 9502.02, Letcher County, Kentucky"	45443862	18166	1335	308	464	454	79	19	11	0
"21133950300"	"SL140"	"Census Tract 9503, Letcher County, Kentucky"	"Census Tract 9503, Letcher County, Kentucky"	85767452	130619	866	70	377	335	67	17	0	0
"21133950401"	"SL140"	"Census Tract 9504.01, Letcher County, Kentucky"	"Census Tract 9504.01, Letcher County, Kentucky"	60842990	267150	2018	287	849	643	114	101	24	0
"21133950403"	"SL140"	"Census Tract 9504.03, Letcher County, Kentucky"	"Census Tract 9504.03, Letcher County, Kentucky"	51546054	347698	1559	353	391	643	67	105	0	0
"21133950404"	"SL140"	"Census Tract 9504.04, Letcher County, Kentucky"	"Census Tract 9504.04, Letcher County, Kentucky"	37031989	147927	2009	322	645	846	81	67	34	14
"21133950500"	"SL140"	"Census Tract 9505, Letcher County, Kentucky"	"Census Tract 9505, Letcher County, Kentucky"	130423944	379397	930	178	391	279	27	55	0	0
"21133950601"	"SL140"	"Census Tract 9506.01, Letcher County, Kentucky"	"Census Tract 9506.01, Letcher County, Kentucky"	77860181	347504	1129	109	447	311	152	94	16	0
"21133950602"	"SL140"	"Census Tract 9506.02, Letcher County, Kentucky"	"Census Tract 9506.02, Letcher County, Kentucky"	262487955	846359	1714	341	564	531	187	82	9	0
"21135930100"	"SL140"	"Census Tract 9301, Lewis County, Kentucky"	"Census Tract 9301, Lewis County, Kentucky"	240327421	12042052	3072	606	1136	707	351	240	32	0
"21135930200"	"SL140"	"Census Tract 9302, Lewis County, Kentucky"	"Census Tract 9302, Lewis County, Kentucky"	246429301	7742783	2519	533	1114	443	164	184	8	73
"21135930300"	"SL140"	"Census Tract 9303, Lewis County, Kentucky"	"Census Tract 9303, Lewis County, Kentucky"	335131990	11468309	2293	414	1093	569	110	107	0	0
"21135930400"	"SL140"	"Census Tract 9304, Lewis County, Kentucky"	"Census Tract 9304, Lewis County, Kentucky"	428706743	619123	1246	237	696	187	89	27	10	0
"21137920101"	"SL140"	"Census Tract 9201.01, Lincoln County, Kentucky"	"Census Tract 9201.01, Lincoln County, Kentucky"	69923755	661488	1332	260	603	324	102	38	5	0
"21137920102"	"SL140"	"Census Tract 9201.02, Lincoln County, Kentucky"	"Census Tract 9201.02, Lincoln County, Kentucky"	93497004	1169369	3606	397	1361	1086	441	218	89	14
"21137920103"	"SL140"	"Census Tract 9201.03, Lincoln County, Kentucky"	"Census Tract 9201.03, Lincoln County, Kentucky"	62590093	1300317	2044	294	966	409	214	67	56	38
"21137920200"	"SL140"	"Census Tract 9202, Lincoln County, Kentucky"	"Census Tract 9202, Lincoln County, Kentucky"	176791613	709976	3552	449	1412	895	466	242	88	0
"21137920301"	"SL140"	"Census Tract 9203.01, Lincoln County, Kentucky"	"Census Tract 9203.01, Lincoln County, Kentucky"	145104762	527235	2126	571	1047	430	19	50	0	9
"21137920302"	"SL140"	"Census Tract 9203.02, Lincoln County, Kentucky"	"Census Tract 9203.02, Lincoln County, Kentucky"	104834294	309077	1496	328	625	314	95	125	9	0
"21137920400"	"SL140"	"Census Tract 9204, Lincoln County, Kentucky"	"Census Tract 9204, Lincoln County, Kentucky"	209475320	4358485	2616	580	1211	537	185	103	0	0
"21139040100"	"SL140"	"Census Tract 401, Livingston County, Kentucky"	"Census Tract 401, Livingston County, Kentucky"	490514878	37754481	1898	141	729	715	140	145	18	10
"21139040201"	"SL140"	"Census Tract 402.01, Livingston County, Kentucky"	"Census Tract 402.01, Livingston County, Kentucky"	110670480	23751450	2266	211	951	789	171	126	18	0
"21139040202"	"SL140"	"Census Tract 402.02, Livingston County, Kentucky"	"Census Tract 402.02, Livingston County, Kentucky"	209376403	14108844	2203	206	1256	432	195	77	29	8
"21141960100"	"SL140"	"Census Tract 9601, Logan County, Kentucky"	"Census Tract 9601, Logan County, Kentucky"	296252750	1358054	3623	582	1480	859	502	167	3	30
"21141960200"	"SL140"	"Census Tract 9602, Logan County, Kentucky"	"Census Tract 9602, Logan County, Kentucky"	292280139	3402567	2655	470	1057	720	303	43	62	0
"21141960300"	"SL140"	"Census Tract 9603, Logan County, Kentucky"	"Census Tract 9603, Logan County, Kentucky"	143036157	795459	3957	424	1738	1246	368	175	6	0
"21141960400"	"SL140"	"Census Tract 9604, Logan County, Kentucky"	"Census Tract 9604, Logan County, Kentucky"	261711361	2792766	3584	447	1406	1171	414	146	0	0
"21141960500"	"SL140"	"Census Tract 9605, Logan County, Kentucky"	"Census Tract 9605, Logan County, Kentucky"	148685975	590581	3346	268	1179	1261	350	268	20	0
"21141960600"	"SL140"	"Census Tract 9606, Logan County, Kentucky"	"Census Tract 9606, Logan County, Kentucky"	288266655	3530737	2117	369	952	550	166	57	20	3
"21143960101"	"SL140"	"Census Tract 9601.01, Lyon County, Kentucky"	"Census Tract 9601.01, Lyon County, Kentucky"	77521612	21911650	2698	224	1493	497	275	122	48	39
"21143960102"	"SL140"	"Census Tract 9601.02, Lyon County, Kentucky"	"Census Tract 9601.02, Lyon County, Kentucky"	156034796	2597766	2741	429	914	1061	193	72	64	8
"21143960200"	"SL140"	"Census Tract 9602, Lyon County, Kentucky"	"Census Tract 9602, Lyon County, Kentucky"	149735635	24540765	1649	137	567	593	171	117	25	39
"21143980100"	"SL140"	"Census Tract 9801, Lyon County, Kentucky"	"Census Tract 9801, Lyon County, Kentucky"	170408536	61655294	0	0	0	0	0	0	0	0
"21145030100"	"SL140"	"Census Tract 301, McCracken County, Kentucky"	"Census Tract 301, McCracken County, Kentucky"	6770360	3528192	691	154	364	113	45	6	0	9
"21145030200"	"SL140"	"Census Tract 302, McCracken County, Kentucky"	"Census Tract 302, McCracken County, Kentucky"	3392876	174707	1455	226	500	594	104	31	0	0
"21145030300"	"SL140"	"Census Tract 303, McCracken County, Kentucky"	"Census Tract 303, McCracken County, Kentucky"	1833447	2167087	1596	239	538	256	447	65	43	8
"21145030400"	"SL140"	"Census Tract 304, McCracken County, Kentucky"	"Census Tract 304, McCracken County, Kentucky"	5479051	2944801	986	149	466	306	51	14	0	0
"21145030500"	"SL140"	"Census Tract 305, McCracken County, Kentucky"	"Census Tract 305, McCracken County, Kentucky"	1415665	0	993	37	455	318	144	37	2	0
"21145030600"	"SL140"	"Census Tract 306, McCracken County, Kentucky"	"Census Tract 306, McCracken County, Kentucky"	6551059	88723	2231	282	735	864	167	165	0	18
"21145030700"	"SL140"	"Census Tract 307, McCracken County, Kentucky"	"Census Tract 307, McCracken County, Kentucky"	3647999	0	3151	413	917	1195	384	210	32	0
"21145030800"	"SL140"	"Census Tract 308, McCracken County, Kentucky"	"Census Tract 308, McCracken County, Kentucky"	6684763	27551	3621	12	468	1251	902	489	460	39
"21145030900"	"SL140"	"Census Tract 309, McCracken County, Kentucky"	"Census Tract 309, McCracken County, Kentucky"	9304031	80159	2758	89	907	1096	312	307	35	12
"21145031000"	"SL140"	"Census Tract 310, McCracken County, Kentucky"	"Census Tract 310, McCracken County, Kentucky"	23300299	488331	2854	340	1333	883	266	32	0	0
"21145031100"	"SL140"	"Census Tract 311, McCracken County, Kentucky"	"Census Tract 311, McCracken County, Kentucky"	27718120	1719646	4292	323	1189	1378	964	279	159	0
"21145031200"	"SL140"	"Census Tract 312, McCracken County, Kentucky"	"Census Tract 312, McCracken County, Kentucky"	114498344	1891136	3419	238	1391	943	644	169	0	34
"21145031301"	"SL140"	"Census Tract 313.01, McCracken County, Kentucky"	"Census Tract 313.01, McCracken County, Kentucky"	8313407	18516	3654	270	911	941	810	605	81	36
"21145031302"	"SL140"	"Census Tract 313.02, McCracken County, Kentucky"	"Census Tract 313.02, McCracken County, Kentucky"	29843924	227659	4354	38	852	1424	1199	582	146	113
"21145031401"	"SL140"	"Census Tract 314.01, McCracken County, Kentucky"	"Census Tract 314.01, McCracken County, Kentucky"	38511271	9481958	1092	67	359	525	123	18	0	0
"21145031402"	"SL140"	"Census Tract 314.02, McCracken County, Kentucky"	"Census Tract 314.02, McCracken County, Kentucky"	20063078	267292	3904	79	791	1516	869	486	117	46
"21145031501"	"SL140"	"Census Tract 315.01, McCracken County, Kentucky"	"Census Tract 315.01, McCracken County, Kentucky"	146413211	24867260	1548	166	584	549	187	55	0	7
"21145031502"	"SL140"	"Census Tract 315.02, McCracken County, Kentucky"	"Census Tract 315.02, McCracken County, Kentucky"	70915074	626811	2852	117	1002	1038	377	211	55	52
"21145031600"	"SL140"	"Census Tract 316, McCracken County, Kentucky"	"Census Tract 316, McCracken County, Kentucky"	119696865	1001745	2351	47	812	870	436	142	36	8
"21147960100"	"SL140"	"Census Tract 9601, McCreary County, Kentucky"	"Census Tract 9601, McCreary County, Kentucky"	329439766	5171647	1551	291	708	406	70	59	0	17
"21147960200"	"SL140"	"Census Tract 9602, McCreary County, Kentucky"	"Census Tract 9602, McCreary County, Kentucky"	317711351	2449095	758	306	182	261	0	6	0	3
"21147960301"	"SL140"	"Census Tract 9603.01, McCreary County, Kentucky"	"Census Tract 9603.01, McCreary County, Kentucky"	97969436	721841	2433	395	936	779	266	17	24	16
"21147960302"	"SL140"	"Census Tract 9603.02, McCreary County, Kentucky"	"Census Tract 9603.02, McCreary County, Kentucky"	72138771	1128471	1823	476	752	321	177	89	8	0
"21147960401"	"SL140"	"Census Tract 9604.01, McCreary County, Kentucky"	"Census Tract 9604.01, McCreary County, Kentucky"	76476616	601107	2608	654	1104	704	22	55	69	0
"21147960402"	"SL140"	"Census Tract 9604.02, McCreary County, Kentucky"	"Census Tract 9604.02, McCreary County, Kentucky"	211434830	904504	2737	570	1239	816	53	51	8	0
"21149970100"	"SL140"	"Census Tract 9701, McLean County, Kentucky"	"Census Tract 9701, McLean County, Kentucky"	115543765	1147773	1966	250	701	546	274	159	36	0
"21149970200"	"SL140"	"Census Tract 9702, McLean County, Kentucky"	"Census Tract 9702, McLean County, Kentucky"	319115367	5647653	2413	145	1060	878	192	112	0	26
"21149970500"	"SL140"	"Census Tract 9705, McLean County, Kentucky"	"Census Tract 9705, McLean County, Kentucky"	219377935	2815151	1964	132	953	611	144	117	7	0
"21151010101"	"SL140"	"Census Tract 101.01, Madison County, Kentucky"	"Census Tract 101.01, Madison County, Kentucky"	109692967	1656335	1449	46	390	413	357	201	0	42
"21151010103"	"SL140"	"Census Tract 101.03, Madison County, Kentucky"	"Census Tract 101.03, Madison County, Kentucky"	44373841	681349	2476	83	627	501	631	450	142	42
"21151010104"	"SL140"	"Census Tract 101.04, Madison County, Kentucky"	"Census Tract 101.04, Madison County, Kentucky"	64034609	985096	3373	134	636	1094	843	555	44	67
"21151010201"	"SL140"	"Census Tract 102.01, Madison County, Kentucky"	"Census Tract 102.01, Madison County, Kentucky"	6609044	24332	1177	59	480	314	166	131	20	7
"21151010202"	"SL140"	"Census Tract 102.02, Madison County, Kentucky"	"Census Tract 102.02, Madison County, Kentucky"	9160916	89434	1331	104	400	448	178	201	0	0
"21151010301"	"SL140"	"Census Tract 103.01, Madison County, Kentucky"	"Census Tract 103.01, Madison County, Kentucky"	8513103	31441	3406	279	887	885	853	356	109	37
"21151010302"	"SL140"	"Census Tract 103.02, Madison County, Kentucky"	"Census Tract 103.02, Madison County, Kentucky"	2030909	0	1784	280	504	428	398	160	14	0
"21151010303"	"SL140"	"Census Tract 103.03, Madison County, Kentucky"	"Census Tract 103.03, Madison County, Kentucky"	2140995	1263	1298	165	402	272	369	69	0	21
"21151010400"	"SL140"	"Census Tract 104, Madison County, Kentucky"	"Census Tract 104, Madison County, Kentucky"	1128367	0	1331	227	441	390	141	49	35	48
