bgp1990gj,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G210111092104480000049039999999452011,G2101110004900,21111004900,0.9870049982,1,1,1,1,1,1,1
G210111092104480000049039999999452012,G2101110004900,21111004900,1,1,1,1,1,1,1,1
G210111092104480000049039999999452014,G2101110004900,21111004900,1,1,1,1,1,1,1,1
G210111092104480000049039999999452015,G2101110004900,21111004900,1,1,1,1,1,1,1,1
G210111092104480000050039999999452011,G2101110004900,21111004900,0.0529158831,0,0,0,0,0.0106382979,0,0
G210111092104480000050039999999452011,G2101110005000,21111005000,0.9470841169,1,1,1,1,0.9893617021,1,1
G210111092104480000050039999999452012,G2101110005000,21111005000,1,1,1,1,1,1,1,1
G210111092104480000050039999999452013,G2101110005000,21111005000,1,1,1,1,1,1,1,1
G210111092104480000051039999999452011,G2101110002700,21111002700,0.0436532457,0.0007841498,0.0010055014,0.000686731,0.0011857171,0.0015186079,0.0035601043,0.0005663117
G210111092104480000051039999999452011,G2101110005100,21111005100,0.9563467543,0.9992158502,0.9989944986,0.999313269,0.9988142829,0.9984813921,0.9964398957,0.9994336883
G210111092104480000051039999999452012,G2101110005100,21111005100,1,1,1,1,1,1,1,1
G210111092104480000051039999999452013,G2101110005100,21111005100,1,1,1,1,1,1,1,1
G210111092104480000051039999999452014,G2101110005100,21111005100,1,1,1,1,1,1,1,1
G210111092104480000051039999999452015,G2101110005100,21111005100,1,1,1,1,1,1,1,1
G210111092104480000051039999999452016,G2101110005100,21111005100,1,1,1,1,1,1,1,1
G210111092104480000051039999999452017,G2101110005100,21111005100,1,1,1,1,1,1,1,1
G210111092104480000052039999999452011,G2101110005200,21111005200,1,1,1,1,1,1,1,1
G210111092104480000052039999999452012,G2101110005200,21111005200,1,1,1,1,1,1,1,1
G210111092104480000052039999999452013,G2101110005200,21111005200,1,1,1,1,1,1,1,1
G210111092104480000052039999999452014,G2101110005200,21111005200,1,1,1,1,1,1,1,1
G210111092104480000052039999999452015,G2101110005200,21111005200,1,1,1,1,1,1,1,1
G210111092104480000052039999999452016,G2101110005200,21111005200,1,1,1,1,1,1,1,1
G210111092104480000052039999999452017,G2101110005200,21111005200,1,1,1,1,1,1,1,1
G210111092104480000053039999999452011,G2101110005300,21111005300,1,1,1,1,1,1,1,1
G210111092104480000053039999999452012,G2101110005300,21111005300,1,1,1,1,1,1,1,1
G210111092104480000055039999999452011,G2101110007100,21111007100,1,1,1,1,1,1,1,1
G210111092104480000055039999999452012,G2101110007100,21111007100,0.0019167248,0.0007314738,0.0006027931,0.0007534914,0.0006769649,0.0005776767,0,0.0012034932
G210111092104480000055039999999452012,G2101110980100,21111980100,0.9980832752,0.9992685262,0.9993972069,0.9992465086,0.9993230351,0.9994223233,1,0.9987965068
G210111092104480000055039999999452013,G2101110980100,21111980100,1,1,1,1,1,1,1,1
G210111092104480000055039999999452014,G2101110980100,21111980100,1,1,1,1,1,1,1,1
G210111092104480000056039999999452011,G2101110004100,21111004100,0.751739753,0.8065068493,0.8144104803,0.8282208589,0.8033472803,0.8081632653,0.7557251908,0.8611111111
G210111092104480000056039999999452011,G2101110005600,21111005600,0.248260247,0.1934931507,0.1855895197,0.1717791411,0.1966527197,0.1918367347,0.2442748092,0.1388888889
G210111092104480000056039999999452012,G2101110005600,21111005600,1,1,1,1,1,1,1,1
G210111092104480000056039999999452013,G2101110005600,21111005600,0.9967437712,1,1,1,1,1,1,1
G210111092104480000056039999999452013,G2101110009103,21111009103,0.0032562288,0,0,0,0,0,0,0
G210111092104480000057039999999452011,G2101110005900,21111005900,0.9886123823,1,1,1,1,1,1,1
G210111092104480000057039999999452011,G2101110008100,21111008100,0.0113876177,0,0,0,0,0,0,0
G210111092104480000057039999999452012,G2101110004900,21111004900,0.0033079478,0,0,0,0,0,0,0
G210111092104480000057039999999452012,G2101110005900,21111005900,0.9887646184,1,1,1,1,1,1,1
G210111092104480000057039999999452012,G2101110007400,21111007400,0.0079274338,0,0,0,0,0,0,0
G210111092104480000059039999999452011,G2101110005900,21111005900,1,1,1,1,1,1,1,1
G210111092104480000059039999999452012,G2101110005900,21111005900,1,1,1,1,1,1,1,1
G210111092104480000059039999999452013,G2101110005900,21111005900,1,1,1,1,1,1,1,1
G210111092104480000059039999999452014,G2101110005900,21111005900,1,1,1,1,1,1,1,1
G210111092104480000059039999999452015,G2101110005900,21111005900,1,1,1,1,1,1,1,1
G210111092104480000059039999999452016,G2101110005900,21111005900,1,1,1,1,1,1,1,1
G210111092104480000059039999999452017,G2101110004900,21111004900,0.001121086,0,0,0,0,0,0,0
G210111092104480000059039999999452017,G2101110005900,21111005900,0.998878914,1,1,1,1,1,1,1
G210111092104480000062039999999452011,G2101110006200,21111006200,1,1,1,1,1,1,1,1
G210111092104480000062039999999452012,G2101110006200,21111006200,1,1,1,1,1,1,1,1
G210111092104480000062039999999452013,G2101110006200,21111006200,0.9998918601,0.999935415,0.999940274,0.9998743158,0.9998745755,0.9998772191,0.9999090328,0.9998601256
G210111092104480000062039999999452013,G2101110006500,21111006500,0.0001081399,0.000064585,0.000059726,0.0001256842,0.0001254245,0.0001227809,0.0000909672,0.0001398744
G210111092104480000062039999999452014,G2101110006200,21111006200,1,1,1,1,1,1,1,1
G210111092104480000062039999999452015,G2101110006200,21111006200,1,1,1,1,1,1,1,1
G210111092104480000063039999999452011,G2101110006300,21111006300,1,1,1,1,1,1,1,1
G210111092104480000063039999999452012,G2101110006300,21111006300,1,1,1,1,1,1,1,1
G210111092104480000063039999999452013,G2101110006300,21111006300,1,1,1,1,1,1,1,1
G210111092104480000064039999999452011,G2101110006400,21111006400,1,1,1,1,1,1,1,1
G210111092104480000064039999999452012,G2101110006400,21111006400,1,1,1,1,1,1,1,1
G210111092104480000064039999999452013,G2101110006400,21111006400,1,1,1,1,1,1,1,1
G210111092104480000064039999999452014,G2101110006400,21111006400,1,1,1,1,1,1,1,1
G210111092104480000065039999999452011,G2101110006500,21111006500,1,1,1,1,1,1,1,1
G210111092104480000065039999999452012,G2101110006500,21111006500,1,1,1,1,1,1,1,1
G210111092104480000065039999999452013,G2101110006500,21111006500,1,1,1,1,1,1,1,1
G210111092104480000065039999999452014,G2101110006500,21111006500,1,1,1,1,1,1,1,1
G210111092104480000066039999999452011,G2101110006600,21111006600,1,1,1,1,1,1,1,1
G210111092104480000066039999999452012,G2101110006600,21111006600,1,1,1,1,1,1,1,1
G210111092104480000066039999999452013,G2101110006600,21111006600,1,1,1,1,1,1,1,1
G210111092104480000066039999999452014,G2101110006600,21111006600,1,1,1,1,1,1,1,1
G210111092104480000068039999999452011,G2101110006800,21111006800,1,1,1,1,1,1,1,1
G210111092104480000068039999999452012,G2101110006800,21111006800,1,1,1,1,1,1,1,1
G210111092104480000068039999999452013,G2101110006800,21111006800,1,1,1,1,1,1,1,1
G210111092104480000068039999999452014,G2101110006800,21111006800,1,1,1,1,1,1,1,1
G210111092104480000069039999999452011,G2101110006900,21111006900,1,1,1,1,1,1,1,1
G210111092104480000069039999999452012,G2101110006900,21111006900,0.6756233345,0.7313195548,0.7093023256,0.8025477707,0.6666666667,0.6594427245,0.9132947977,0.3225806452
G210111092104480000069039999999452012,G2101110009300,21111009300,0.3243766655,0.2686804452,0.2906976744,0.1974522293,0.3333333333,0.3405572755,0.0867052023,0.6774193548
G210111092104480000069039999999452013,G2101110006900,21111006900,1,1,1,1,1,1,1,1
G210111092104480000070039999999452011,G2101110007000,21111007000,1,1,1,1,1,1,1,1
G210111092104480000070039999999452012,G2101110007000,21111007000,1,1,1,1,1,1,1,1
G210111092104480000070039999999452013,G2101110007000,21111007000,1,1,1,1,1,1,1,1
G210111092104480000070039999999452014,G2101110007000,21111007000,1,1,1,1,1,1,1,1
G210111092104480000071039999999452011,G2101110007100,21111007100,1,1,1,1,1,1,1,1
G210111092104480000071039999999452012,G2101110007100,21111007100,1,1,1,1,1,1,1,1
G210111092104480000071039999999452013,G2101110007100,21111007100,1,1,1,1,1,1,1,1
G210111092104480000071039999999452014,G2101110007100,21111007100,1,1,1,1,1,1,1,1
G210111092104480000071039999999452015,G2101110007100,21111007100,1,1,1,1,1,1,1,1
G210111092104480000071039999999452016,G2101110006500,21111006500,0.0022335792,0,0,0,0,0,0,0
G210111092104480000071039999999452016,G2101110007100,21111007100,0.9977664208,1,1,1,1,1,1,1
G210111092104480000074039999999452011,G2101110004900,21111004900,0.0003067543,0,0,0,0,0,0,0
G210111092104480000074039999999452011,G2101110005900,21111005900,0.0001828118,0,0,0,0,0,0,0
G210111092104480000074039999999452011,G2101110007400,21111007400,0.9787654567,1,1,1,1,1,1,1
G210111092104480000074039999999452011,G2101110007501,21111007501,0.0207449773,0,0,0,0,0,0,0
G210111092104480000074039999999452012,G2101110007400,21111007400,1,1,1,1,1,1,1,1
G210111092104480000074039999999452013,G2101110007400,21111007400,1,1,1,1,1,1,1,1
G210111092104480000074039999999452014,G2101110007400,21111007400,1,1,1,1,1,1,1,1
G21011109210448000007501039999999452014,G2101110007501,21111007501,1,1,1,1,1,1,1,1
G21011109210448000007501049999999452014,G2101110007501,21111007501,1,1,1,1,1,1,1,1
G21011109210448000007601039999999452012,G2101110007601,21111007601,1,1,1,1,1,1,1,1
G21011109210448000007601039999999452013,G2101110007601,21111007601,1,1,1,1,1,1,1,1
G21011109210448000007602039999999452014,G2101110007602,21111007602,1,1,1,1,1,1,1,1
G21011109210448000007602039999999452015,G2101110007602,21111007602,1,1,1,1,1,1,1,1
G21011109210448000007602039999999452016,G2101110007602,21111007602,1,1,1,1,1,1,1,1
G21011109210448000007603039999999452011,G2101110007603,21111007603,1,1,1,1,1,1,1,1
G21011109210448000007603039999999452012,G2101110007603,21111007603,1,1,1,1,1,1,1,1
G21011109210448000007603039999999452013,G2101110007603,21111007603,1,1,1,1,1,1,1,1
G210111092104480000077039999999452011,G2101110007700,21111007700,1,1,1,1,1,1,1,1
G210111092104480000077039999999452012,G2101110007700,21111007700,1,1,1,1,1,1,1,1
G210111092104480000077039999999452013,G2101110007700,21111007700,0.9969437217,0.9962493406,0.9964909352,0.996725353,0.9972107025,0.9970257626,0.9993042817,0.9954617185
G210111092104480000077039999999452013,G2101110009800,21111009800,0.0030562783,0.0037506594,0.0035090648,0.003274647,0.0027892975,0.0029742374,0.0006957183,0.0045382815
G210111092104480000077049999999452011,G2101110007700,21111007700,1,1,1,1,1,1,1,1
G210111092104480000078039999999452011,G2101110007800,21111007800,1,1,1,1,1,1,1,1
G210111092104480000078039999999452012,G2101110007800,21111007800,1,1,1,1,1,1,1,1
G210111092104480000078039999999452013,G2101110007800,21111007800,1,1,1,1,1,1,1,1
G210111092104480000078039999999452014,G2101110007800,21111007800,1,1,1,1,1,1,1,1
G210111092104480000078039999999452015,G2101110007800,21111007800,1,1,1,1,1,1,1,1
G210111092104480000079039999999452011,G2101110007900,21111007900,1,1,1,1,1,1,1,1
G210111092104480000079039999999452012,G2101110007900,21111007900,1,1,1,1,1,1,1,1
G210111092104480000081039999999452011,G2101110008100,21111008100,1,1,1,1,1,1,1,1
G210111092104480000081039999999452012,G2101110008100,21111008100,1,1,1,1,1,1,1,1
G210111092104480000081039999999452013,G2101110008100,21111008100,1,1,1,1,1,1,1,1
G210111092104480000081039999999452014,G2101110005900,21111005900,0,0,0,0,0,0,0,0
G210111092104480000081039999999452014,G2101110008100,21111008100,1,1,1,1,1,1,1,1
G210111092104480000081039999999452015,G2101110005900,21111005900,0.0083673528,0.0000635688,0.0000562471,0.0000650836,0.0000606856,0.0000643799,0.0000687462,0.0000519845
G210111092104480000081039999999452015,G2101110008100,21111008100,0.9916326472,0.9999364312,0.9999437529,0.9999349164,0.9999393144,0.9999356201,0.9999312538,0.9999480155
G210111092104480000082039999999452011,G2101110008200,21111008200,0.997226115,0.9992960532,0.9992635239,0.9991462223,0.9991970834,0.9991356495,0.9988089801,0.9995024762
G210111092104480000082039999999452011,G2101110008700,21111008700,0.002773885,0.0007039468,0.0007364761,0.0008537777,0.0008029166,0.0008643505,0.0011910199,0.0004975238
G210111092104480000082039999999452012,G2101110008200,21111008200,1,1,1,1,1,1,1,1
G210111092104480000082039999999452013,G2101110008200,21111008200,1,1,1,1,1,1,1,1
G210111092104480000082039999999452014,G2101110008200,21111008200,1,1,1,1,1,1,1,1
G210111092104480000082039999999452015,G2101110008200,21111008200,1,1,1,1,1,1,1,1
G210111092104480000083039999999452011,G2101110008300,21111008300,1,1,1,1,1,1,1,1
G210111092104480000083039999999452012,G2101110008300,21111008300,1,1,1,1,1,1,1,1
G210111092104480000083039999999452013,G2101110008300,21111008300,1,1,1,1,1,1,1,1
G210111092104480000083039999999452014,G2101110006900,21111006900,0,0,0,0,0,0,0,0
G210111092104480000083039999999452014,G2101110008300,21111008300,1,1,1,1,1,1,1,1
G210111092104480000084039999999452011,G2101110008400,21111008400,1,1,1,1,1,1,1,1
G210111092104480000084039999999452012,G2101110008400,21111008400,1,1,1,1,1,1,1,1
G210111092104480000084039999999452013,G2101110008400,21111008400,1,1,1,1,1,1,1,1
G210111092104480000084039999999452014,G2101110008400,21111008400,1,1,1,1,1,1,1,1
G210111092104480000085039999999452011,G2101110008500,21111008500,1,1,1,1,1,1,1,1
G210111092104480000085039999999452012,G2101110008500,21111008500,1,1,1,1,1,1,1,1
G210111092104480000087039999999452011,G2101110008700,21111008700,1,1,1,1,1,1,1,1
G210111092104480000087039999999452012,G2101110008700,21111008700,1,1,1,1,1,1,1,1
G210111092104480000087039999999452013,G2101110008700,21111008700,0.9744130647,0.9905153045,0.9896963751,0.9876657025,0.9892669647,0.9894192063,0.9912574136,0.9811352527
G210111092104480000087039999999452013,G2101110008800,21111008800,0.0220503828,0,0,0,0,0,0,0
G210111092104480000087039999999452013,G2101110013100,21111013100,0.0035365525,0.0094846955,0.0103036249,0.0123342975,0.0107330353,0.0105807937,0.0087425864,0.0188647473
G210111092104480000087039999999452014,G2101110008700,21111008700,1,1,1,1,1,1,1,1
G210111092104480000087039999999452015,G2101110008500,21111008500,0.0008936957,0,0,0,0,0,0,0
G210111092104480000087039999999452015,G2101110008700,21111008700,0.9914241514,0.9973262032,0.9976726144,0.9946524064,0.996039604,0.9961464355,0.9962406015,0.9958158996
G210111092104480000087039999999452015,G2101110008800,21111008800,0.0076821529,0.0026737968,0.0023273856,0.0053475936,0.003960396,0.0038535645,0.0037593985,0.0041841004
G210111092104480000088039999999452011,G2101110008700,21111008700,0.0107929711,0,0,0,0,0.0032786885,0,0
G210111092104480000088039999999452011,G2101110008800,21111008800,0.9691084556,0.9617366753,0.9625278188,0.9594323327,0.9655236346,0.9631492442,0.9677721995,0.9469027061
G210111092104480000088039999999452011,G2101110013100,21111013100,0.0200985733,0.0382633247,0.0374721812,0.0405676673,0.0344763654,0.0335720673,0.0322278005,0.0530972939
G210111092104480000088039999999452012,G2101110008800,21111008800,1,1,1,1,1,1,1,1
G210111092104480000088039999999452013,G2101110008800,21111008800,1,1,1,1,1,1,1,1
G210111092104480000088039999999452014,G2101110008800,21111008800,1,1,1,1,1,1,1,1
G210111092104480000089039999999452011,G2101110008900,21111008900,0.9740101565,0.9725110289,0.9716316956,0.9700302751,0.9745036476,0.9750805806,0.970226851,0.994634087
G210111092104480000089039999999452011,G2101110013100,21111013100,0.0259898435,0.0274889711,0.0283683044,0.0299697249,0.0254963524,0.0249194194,0.029773149,0.005365913
G210111092104480000089039999999452012,G2101110008900,21111008900,1,1,1,1,1,1,1,1
G210111092104480000089039999999452013,G2101110008900,21111008900,1,1,1,1,1,1,1,1
G210111092104480000089039999999452014,G2101110008900,21111008900,1,1,1,1,1,1,1,1
G210111092104480000089039999999452015,G2101110008900,21111008900,1,1,1,1,1,1,1,1
G210111092104480000090039999999452011,G2101110009000,21111009000,1,1,1,1,1,1,1,1
G210111092104480000090039999999452012,G2101110009000,21111009000,1,1,1,1,1,1,1,1
G210111092104480000090039999999452013,G2101110009000,21111009000,1,1,1,1,1,1,1,1
G210111092104480000090039999999452014,G2101110009000,21111009000,1,1,1,1,1,1,1,1
G210111092104480000090039999999452015,G2101110009000,21111009000,1,1,1,1,1,1,1,1
G210111092104480000090039999999452016,G2101110009000,21111009000,1,1,1,1,1,1,1,1
G210111092104480000090039999999452017,G2101110009000,21111009000,1,1,1,1,1,1,1,1
G210111092104480000090039999999452018,G2101110009000,21111009000,1,1,1,1,1,1,1,1
G21011109210448000009101039999999452011,G2101110011403,21111011403,0.0929723783,0,0,0,0,0,0,0
G21011109210448000009101039999999452011,G2101110980100,21111980100,0.9070276217,1,1,1,1,1,1,1
G21011109210448000009101039999999452016,G2101110011403,21111011403,0.0126964921,0.0135741881,0.0134001601,0.0139222442,0.0127620572,0.0131266874,0.0153144686,0.0076572343
G21011109210448000009101039999999452016,G2101110980100,21111980100,0.9873035079,0.9864258119,0.9865998399,0.9860777558,0.9872379428,0.9868733126,0.9846855314,0.9923427657
G21011109210448000009102039999999452014,G2101110009103,21111009103,0.0144999767,0,0,0,0,0,0,0
G21011109210448000009102039999999452014,G2101110009106,21111009106,0.9855000233,1,1,1,1,1,1,1
G21011109210448000009102039999999452015,G2101110005600,21111005600,0.1377216229,0,0,0,0,0,0,0
G21011109210448000009102039999999452015,G2101110009103,21111009103,0.8622783771,1,1,1,1,1,1,1
G210111092104480000092039999999452011,G2101110007100,21111007100,0.0517787052,0.0019335907,0.0020159923,0.0020319049,0.0024703749,0.0027451731,0.0018371789,0.0073380691
G210111092104480000092039999999452011,G2101110009400,21111009400,0.9482212948,0.9980664093,0.9979840077,0.9979680951,0.9975296251,0.9972548269,0.9981628211,0.9926619309
G210111092104480000092039999999452012,G2101110009400,21111009400,1,1,1,1,1,1,1,1
G210111092104480000092039999999452013,G2101110009400,21111009400,1,1,1,1,1,1,1,1
G210111092104480000092039999999452014,G2101110007100,21111007100,0.7547255369,0.7851628311,0.8112549555,0.8019062977,0.8080664495,0.8595125558,0.7520408239,0.9509317948
G210111092104480000092039999999452014,G2101110009400,21111009400,0.2452744631,0.2148371689,0.1887450445,0.1980937023,0.1919335505,0.1404874442,0.2479591761,0.0490682052
G210111092104480000092039999999452015,G2101110005300,21111005300,0.0065351277,0,0,0,0,0,0,0
G210111092104480000092039999999452015,G2101110007100,21111007100,0.9934648723,1,1,1,1,1,1,1
