unitid,finaid1,finaid2,finaid3,finaid4,finaid5,finaid6,finaid7,finaid8,finaid9,jtpa,rotc,rotc1,rotc2,rotc3,athaid,athaid1,athaid2,athaid3,athaid4,athaid5,ftslt15,facpt,facml,facrl,facmd,pctpost,"ein","chfnm","chftitle",licensed,imp1,imp2,imp3,imp4,imp5,imp6,imp7,imp8,imp9,imp10,imp11,imp12,imp13,imp14,imp15,imp16,imp17,imp18,imp19,imp20,imp21,imp22,imp23,imp24,imp25,imp26,imp27,imp28,imp29,imp30,imp31,imp32,imp33,imp34,imp35,imp36,imp37,imp38,imp39,imp40,imp41,imp42,imp43,imp44,imp45,imp46,imp47,imp48,imp49,imp50,imp51,imp52,imp53,imp54,imp55,imp56,imp57,imp58,imp59,imp60,imp61,imp62,imp63,imp64,imp65,imp66,imp67,imp68,imp69,imp70,imp71,imp72,imp73,imp74,imp75,imp76,imp77,imp78,imp79,imp80,imp81,imp82,imp83,imp84,imp85,imp86,imp87,imp88,imp89,imp90,imp91,imp92,imp93,imp94,imp95,imp96,imp97,imp98,imp99,imp100,imp101,imp102,imp103,imp104
"410326","-1","1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","","AURORA C KNIGHT","FINANCIAL AID ADMINISTRATOR","-1","R","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","N","N","R","N","N","Z","R","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"410502","-1","1","-1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","2","2","2","","954341918","SABRINA KAY","EXECUTIVE DIRECTOR","-1","R","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","R","R","R","N","R","R","R","R","N","R","R","R","R","N","R","R","R","N","N","N","N","N","N","N","N","N","N","R","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"411860","-1","1","-1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","382783147","MARY N PERRY","PRESIDENT","-1","R","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","N","N","R","N","N","Z","G","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"412544","-1","1","-1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","161300175","EUGENE P CARDAMONE","TREASURER AND CEO","-1","R","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","N","N","R","N","N","Z","R","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"413343","-1","1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","910699788","BETTY SANDIFER","OWNER","-1","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","N","N","N","N","N","N","N","N","N","Z","R","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"413972","-1","1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","560578656","RAY MITCHELL","PRESIDENT","-1","R","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","N","R","R","R","R","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"414054","-1","1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","351854658","STEPHEN SMITH","OWNER","-1","R","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","N","N","R","N","N","Z","G","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"414595","-1","1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","2","2","2","","330209524","KEVIN ERGIL","DEAN","-1","C","N","N","C","C","C","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","C","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"416670","-1","1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","621241481","BARBARA COHEN","ADMINISTRATOR","-1","R","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","N","N","R","N","N","Z","R","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"417789","-1","1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","621241481","BARBARA COHEN","ADMINISTRATOR","-1","R","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","N","N","R","N","N","Z","R","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"419101","-1","1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","222983660","SALVATORE PAPPACODA","REGIONAL MANAGER","-1","R","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","N","N","R","N","N","Z","R","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"419156","-1","1","-1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","860490431","CARSTEN WILMS","CEO/OWNER","-1","R","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","R","I","R","N","N","N","I","N","N","I","N","N","Z","R","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"419183","-1","1","-1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","2","2","2","","942800422","GENE APPLEBY","ADMINISTRATOR","-1","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","T","T","R","N","N","N","R","N","N","T","N","N","Z","R","N","N","Z","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"419192","-1","1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","061359719","DOMINICK SCIARRETTA","PRES/OWNER","-1","R","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","N","N","R","N","N","Z","R","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"420370","-1","1","-1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","2","2","2","2","","061328890","BURL DICKEN","DIRECTOR","-1","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","N","N","N","N","N","N","N","N","N","R","Z","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"420857","-1","1","-1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","","AMIR BANIASSAD","CEO","-1","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","N","N","N","N","N","N","N","N","N","Z","C","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"176743","1","-1","-1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","2","2","2","","431516429","DOUGLAS HUBER","PRESIDENT","-1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","R","N","R","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"383206","1","-1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","420925159","JOHN DANIELS","ACTING PRESIDENT/CEO","-1","R","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","Z","Z","R","N","N","Z","G","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"413644","1","-1","-1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","850307926","ANTHONY ABBATE","PRESIDENT","-1","N","C","N","N","N","N","N","N","C","C","C","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","Z","N","C","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"235440","-1","-1","-1","1","-1","-1","-1","-1","-1","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","2","2","2","1","","","RON SCHURRA","PRESIDENT","-1","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"405784","-1","-1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","2","2","2","2","","","SUE KENT","EDUCATION DIRECTOR","-1","N","C","N","N","N","N","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","Z","N","C","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"160597","1","1","1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","","DOROTHY STEVENSON","PRESIDENT","-1","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","R","N","R","N","N","R","N","R","N","N","R","R","R","N","N","N","R","N","N","R","N","N","Z","R","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"394679","1","1","1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","330124712","CHARLES L KENDALL","DIRECTOR","-1","R","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","N","N","R","N","N","Z","G","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"402411","1","1","1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","751242131","CHARLES WHITE","PRESIDENT","-1","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","T","T","R","N","N","N","R","N","N","T","N","N","Z","R","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"405571","1","1","1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","2","2","2","","751242131","CHARLES WHITE","PRESIDENT","-1","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","N","N","R","N","N","Z","R","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"407106","1","1","1","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","371214443","JOHN STUBBLEFIELD","PRESIDENT","-1","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","N","N","R","N","N","Z","R","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"364821","-1","1","1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","363526005","JOSEPH CANNELLA","PRESIDENT","-1","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","N","N","R","N","N","Z","R","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"377005","-1","1","1","-1","-1","-1","-1","-1","-1","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","752426214","ROZELLA CARROLL","PRESIDENT","-1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","P","N","N","N","R","N","N","N","N","N","Z","I","N","N","Z","I","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"377272","-1","1","1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","742400189","AL SALAZAR","ADMINISTRATOR","-1","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","R","R","N","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","A","N","N","N","R","N","N","A","N","N","Z","G","N","N","Z","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"401481","-1","1","1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","363335718","JOSEPH CANNELLA","PRESIDENT","-1","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","N","R","N","N","R","N","R","N","N","R","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"401506","-1","1","1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","363526005","JOSEPH CANNELLA","PRESIDENT OWNER","-1","N","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","N","R","N","N","R","N","R","N","N","R","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"194125","1","1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","2","2","2","","135554367","WILLIAM SEITZ","DIRECTOR","-1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","R","R","R","N","R","R","R","R","N","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"385549","1","1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","2","2","2","","751640547","JESS PRINCE","PRESIDENT","-1","C","N","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","N","R","N","R","R","R","R","N","R","R","R","R","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","C","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
