bgp2000gj,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G21011109186839304007502U3,G2101110007502,21111007502,1,1,1,1,1,1,1,1
G21011109186841734010005U1,G2101110010005,21111010005,1,1,1,1,1,1,1,1
G21011109186841734010006U1,G2101110010005,21111010005,1,1,1,1,1,1,1,1
G21011109186843900010008U2,G2101110010008,21111010008,1,1,1,1,1,1,1,1
G21011109186843900010008U3,G2101110010008,21111010008,0.9975630714,0.999670353,0.9996790003,0.9996630167,0.9996979736,0.9996969546,0.9996383806,0.9998537281
G21011109186843900010008U3,G2101110010309,21111010309,0.0024369286,0.000329647,0.0003209997,0.0003369833,0.0003020264,0.0003030454,0.0003616194,0.0001462719
G21011109186843900010008U4,G2101110010008,21111010008,1,1,1,1,1,1,1,1
G21011109186848000007501U3,G2101110007501,21111007501,1,1,1,1,1,1,1,1
G21011109186848000010101U4,G2101110010104,21111010104,1,1,1,1,1,1,1,1
G21011109186848558010004U1,G2101110010004,21111010004,1,1,1,1,1,1,1,1
G21011109186848558010004U2,G2101110010004,21111010004,1,1,1,1,1,1,1,1
G21011109186848558010004U3,G2101110010004,21111010004,1,1,1,1,1,1,1,1
G21011109186848558010005U3,G2101110010005,21111010005,0.9538899081,1,1,1,1,1,1,1
G21011109186848558010005U3,G2101110010102,21111010102,0.0461100919,0,0,0,0,0,0,0
G21011109186848558010005U4,G2101110010005,21111010005,1,1,1,1,1,1,1,1
G21011109186848558010006U3,G2101110010006,21111010006,1,1,1,1,1,1,1,1
G21011109186848558010101U1,G2101110010103,21111010103,1,1,1,1,1,1,1,1
G21011109186848558010101U2,G2101110010103,21111010103,1,1,1,1,1,1,1,1
G21011109186848558010101U3,G2101110010103,21111010103,0.0875132271,0.1049424509,0.1013460016,0.1469648562,0.0871165644,0.0755508919,0.2088607595,0.0100200401
G21011109186848558010101U3,G2101110010104,21111010104,0.9124867729,0.8950575491,0.8986539984,0.8530351438,0.9128834356,0.9244491081,0.7911392405,0.9899799599
G21011109186848558010101U4,G2101110010104,21111010104,1,1,1,1,1,1,1,1
G21011109186848558010102U1,G2101110010102,21111010102,1,1,1,1,1,1,1,1
G21011109186848558010102U2,G2101110010102,21111010102,1,1,1,1,1,1,1,1
G21011109186848558010404U1,G2101110010102,21111010102,0.0208354389,0,0,0,0,0,0,0
G21011109186848558010404U1,G2101110010406,21111010406,0.9791645611,1,1,1,1,1,1,1
G21011109186849800010309U1,G2101110010309,21111010309,1,1,1,1,1,1,1,1
G21011109186850412010001U3,G2101110010001,21111010001,1,1,1,1,1,1,1,1
G21011109186851193010005U1,G2101110010005,21111010005,1,1,1,1,1,1,1,1
G21011109186851258010006U1,G2101110010006,21111010006,1,1,1,1,1,1,1,1
G21011109186851258010309U1,G2101110010309,21111010309,1,1,1,1,1,1,1,1
G21011109186851978010306R1,G2101110010316,21111010316,0.1469619103,0.0740740741,0.1052631579,0,0.125,0.0833333333,0,0.2
G21011109186851978010306R1,G2101110010406,21111010406,0.8530380897,0.9259259259,0.8947368421,1,0.875,0.9166666667,1,0.8
G21011109186851978010404U3,G2101110010405,21111010405,0.968244837,0.8859180036,0.9082568807,0.8819444444,0.9353612167,0.9417808219,0.8461538462,0.9937106918
G21011109186851978010404U3,G2101110010406,21111010406,0.031755163,0.1140819964,0.0917431193,0.1180555556,0.0646387833,0.0582191781,0.1538461538,0.0062893082
G21011109186851978010404U4,G2101110010405,21111010405,0.085143348,0.0873065015,0.0943548387,0.085106383,0.0851648352,0.0868421053,0.0873015873,0.0803571429
G21011109186851978010404U4,G2101110010406,21111010406,0.914856652,0.9126934985,0.9056451613,0.914893617,0.9148351648,0.9131578947,0.9126984127,0.9196428571
G21011109186852842007501U3,G2101110007501,21111007501,1,1,1,1,1,1,1,1
G21011109186853328010005U3,G2101110010005,21111010005,1,1,1,1,1,1,1,1
G21011109186854660010008U1,G2101110010008,21111010008,0.9971847758,0.998913885,0.998731524,0.9987838089,0.9986693438,0.9986949334,0.998656169,1
G21011109186854660010008U1,G2101110010309,21111010309,0.0028152242,0.001086115,0.001268476,0.0012161911,0.0013306562,0.0013050666,0.001343831,0
G21011109186854660010008U2,G2101110010008,21111010008,1,1,1,1,1,1,1,1
G21011109186854660010008U3,G2101110010008,21111010008,0.8827869819,0.9887704856,0.9887704856,0.9887704856,0.9887704856,0.9887704856,0.9887704856,0.9887704856
G21011109186854660010008U3,G2101110010309,21111010309,0.1172130181,0.0112295144,0.0112295144,0.0112295144,0.0112295144,0.0112295144,0.0112295144,0.0112295144
G21011109186856730007501U1,G2101110007501,21111007501,1,1,1,1,1,1,1,1
G21011109186856730007502U2,G2101110007502,21111007502,1,1,1,1,1,1,1,1
G21011109186856730010007U2,G2101110010007,21111010007,1,1,1,1,1,1,1,1
G21011109186856730010308U2,G2101110010318,21111010318,1,1,1,1,1,1,1,1
G21011109186856928010101U3,G2101110010104,21111010104,1,1,1,1,1,1,1,1
G21011109186856928010101U4,G2101110010104,21111010104,1,1,1,1,1,1,1,1
G21011109186857658010007U1,G2101110010007,21111010007,1,1,1,1,1,1,1,1
G21011109186857658010008U2,G2101110010008,21111010008,1,1,1,1,1,1,1,1
G21011109186861554010008U2,G2101110010008,21111010008,1,1,1,1,1,1,1,1
G21011109186861554010008U4,G2101110010008,21111010008,1,1,1,1,1,1,1,1
G21011109186863264007502U3,G2101110007502,21111007502,1,1,1,1,1,1,1,1
G21011109186863264007502U4,G2101110007502,21111007502,1,1,1,1,1,1,1,1
G21011109186863264010303R1,G2101110010313,21111010313,1,1,1,1,1,1,1,1
G21011109186863264010303U1,G2101110010312,21111010312,1,1,1,1,1,1,1,1
G21011109186863264010303U1,G2101110010313,21111010313,0,0,0,0,0,0,0,0
G21011109186863264010303U2,G2101110010313,21111010313,1,1,1,1,1,1,1,1
G21011109186863264010308U1,G2101110010313,21111010313,0.0072994171,0.2495585784,0.2495585784,0.2495585784,0.2495585784,0.2495585784,0.2495585784,0.2495585784
G21011109186863264010308U1,G2101110010317,21111010317,0.9927005829,0.7504414216,0.7504414216,0.7504414216,0.7504414216,0.7504414216,0.7504414216,0.7504414216
G21011109186865208010001U1,G2101110010001,21111010001,1,1,1,1,1,1,1,1
G21011109186865766007501U2,G2101110007501,21111007501,1,1,1,1,1,1,1,1
G21011109186866486007501U3,G2101110007501,21111007501,1,1,1,1,1,1,1,1
G21011109186866504010006U1,G2101110010006,21111010006,1,1,1,1,1,1,1,1
G21011109186866504010006U2,G2101110010006,21111010006,1,1,1,1,1,1,1,1
G21011109186867944010001U1,G2101110010001,21111010001,1,1,1,1,1,1,1,1
G21011109186867944010001U2,G2101110010001,21111010001,1,1,1,1,1,1,1,1
G21011109186867944010001U3,G2101110010001,21111010001,1,1,1,1,1,1,1,1
G21011109186867944010004U1,G2101110010004,21111010004,1,1,1,1,1,1,1,1
G21011109186867944010004U2,G2101110010004,21111010004,1,1,1,1,1,1,1,1
G21011109186867944010004U3,G2101110010004,21111010004,0.9836709282,0.9985421769,0.9987930184,0.9982597809,0.9991216037,0.9990861455,0.997192951,0.9998093403
G21011109186867944010004U3,G2101110010104,21111010104,0.0163290718,0.0014578231,0.0012069816,0.0017402191,0.0008783963,0.0009138545,0.002807049,0.0001906597
G21011109186867944010007U2,G2101110010007,21111010007,1,1,1,1,1,1,1,1
G21011109186867944010101U3,G2101110010104,21111010104,1,1,1,1,1,1,1,1
G21011109186867944010101U4,G2101110010104,21111010104,1,1,1,1,1,1,1,1
G21011109186872790010308U2,G2101110010008,21111010008,0.0001754496,0,0,0,0,0,0,0
G21011109186872790010308U2,G2101110010317,21111010317,0.0550034463,0.0059308339,0.0059583239,0.0062921767,0.0057221671,0.0056271933,0.0057708664,0
G21011109186872790010308U2,G2101110010318,21111010318,0.9448211041,0.9940691661,0.9940416761,0.9937078233,0.9942778329,0.9943728067,0.9942291336,1
G21011109186875190010404U2,G2101110010405,21111010405,1,1,1,1,1,1,1,1
G21011109186875963010309U1,G2101110010309,21111010309,1,1,1,1,1,1,1,1
G21011109186876380010308U2,G2101110010318,21111010318,1,1,1,1,1,1,1,1
G21011109186882164010006U1,G2101110010006,21111010006,1,1,1,1,1,1,1,1
G21011109186882164010006U2,G2101110010006,21111010006,1,1,1,1,1,1,1,1
G21011109186882164010006U3,G2101110010006,21111010006,1,1,1,1,1,1,1,1
G21011109186882398010005U1,G2101110010005,21111010005,1,1,1,1,1,1,1,1
G21011109186882398010005U2,G2101110010005,21111010005,1,1,1,1,1,1,1,1
G21011109186882398010005U3,G2101110010005,21111010005,1,1,1,1,1,1,1,1
G21011109186883208010102U2,G2101110010102,21111010102,1,1,1,1,1,1,1,1
G21011109186883784010001U1,G2101110010001,21111010001,1,1,1,1,1,1,1,1
G21011109186883784010001U2,G2101110010001,21111010001,1,1,1,1,1,1,1,1
G21011109186883784010001U3,G2101110010001,21111010001,1,1,1,1,1,1,1,1
G21011109186884576010001U1,G2101110009900,21111009900,0.0191891946,0.0204638149,0.0193660804,0.0201081685,0.0194167897,0.0195521355,0.0194063917,0.019554737
G21011109186884576010001U1,G2101110010001,21111010001,0.9808108054,0.9795361851,0.9806339196,0.9798918315,0.9805832103,0.9804478645,0.9805936083,0.980445263
G21011109186884891010311U2,G2101110010311,21111010311,1,1,1,1,1,1,1,1
G21011109186899999007501R3,G2101110007501,21111007501,1,1,1,1,1,1,1,1
G21011109186899999007501U1,G2101110007501,21111007501,0.9801601422,0.9962317231,0.9959351563,0.9957524183,0.996296601,0.996268313,0.9964207396,0.9897793258
G21011109186899999007501U1,G2101110007502,21111007502,0.0198398578,0.0037682769,0.0040648437,0.0042475817,0.003703399,0.003731687,0.0035792604,0.0102206742
G21011109186899999007501U2,G2101110007501,21111007501,1,1,1,1,1,1,1,1
G21011109186899999007501U3,G2101110007501,21111007501,1,1,1,1,1,1,1,1
G21011109186899999007502R3,G2101110007502,21111007502,1,1,1,1,1,1,1,1
G21011109186899999007502R4,G2101110007502,21111007502,1,1,1,1,1,1,1,1
G21011109186899999007502U1,G2101110007502,21111007502,1,1,1,1,1,1,1,1
G21011109186899999007502U2,G2101110007502,21111007502,1,1,1,1,1,1,1,1
G21011109186899999007502U3,G2101110007502,21111007502,1,1,1,1,1,1,1,1
G21011109186899999007502U4,G2101110007502,21111007502,1,1,1,1,1,1,1,1
G21011109186899999010001U1,G2101110010001,21111010001,1,1,1,1,1,1,1,1
G21011109186899999010001U3,G2101110010001,21111010001,1,1,1,1,1,1,1,1
G21011109186899999010004U3,G2101110010004,21111010004,1,1,1,1,1,1,1,1
G21011109186899999010005U1,G2101110010005,21111010005,1,1,1,1,1,1,1,1
G21011109186899999010005U2,G2101110010005,21111010005,1,1,1,1,1,1,1,1
G21011109186899999010005U3,G2101110010005,21111010005,1,1,1,1,1,1,1,1
G21011109186899999010006U1,G2101110010006,21111010006,1,1,1,1,1,1,1,1
G21011109186899999010006U2,G2101110010006,21111010006,1,1,1,1,1,1,1,1
G21011109186899999010006U3,G2101110010006,21111010006,1,1,1,1,1,1,1,1
G21011109186899999010007U1,G2101110010007,21111010007,1,1,1,1,1,1,1,1
G21011109186899999010007U2,G2101110010007,21111010007,1,1,1,1,1,1,1,1
G21011109186899999010007U3,G2101110010007,21111010007,1,1,1,1,1,1,1,1
G21011109186899999010008U1,G2101110010008,21111010008,1,1,1,1,1,1,1,1
G21011109186899999010008U2,G2101110010008,21111010008,1,1,1,1,1,1,1,1
G21011109186899999010008U3,G2101110010008,21111010008,1,1,1,1,1,1,1,1
G21011109186899999010008U4,G2101110010008,21111010008,1,1,1,1,1,1,1,1
G21011109186899999010102U1,G2101110010102,21111010102,1,1,1,1,1,1,1,1
G21011109186899999010102U2,G2101110010102,21111010102,1,1,1,1,1,1,1,1
G21011109186899999010303R2,G2101110010313,21111010313,1,1,1,1,1,1,1,1
G21011109186899999010303U1,G2101110010312,21111010312,1,1,1,1,1,1,1,1
G21011109186899999010303U2,G2101110010313,21111010313,1,1,1,1,1,1,1,1
G21011109186899999010306R1,G2101110010307,21111010307,0.0016240905,0.0003689732,0.0003900431,0.0003455722,0.0003610431,0.0003170699,0.0003227245,0.0006508277
G21011109186899999010306R1,G2101110010314,21111010314,0.0018347451,0,0,0,0,0,0,0
G21011109186899999010306R1,G2101110010315,21111010315,0.5037107625,0.5747493916,0.5609327906,0.5751849879,0.5620138952,0.589717331,0.5950413223,0.3122439773
G21011109186899999010306R1,G2101110010316,21111010316,0.214557011,0.314635552,0.3132285332,0.3005590075,0.3135237562,0.2881466394,0.2641245577,0.687105195
G21011109186899999010306R1,G2101110010406,21111010406,0.2782733909,0.1102460832,0.1254486331,0.1239104324,0.1241013055,0.1218189597,0.1405113955,0
G21011109186899999010306U1,G2101110010314,21111010314,0.6647085913,0.3531409168,0.3479899497,0.361451692,0.3496855346,0.3665212217,0.3735050598,0.1042654028
G21011109186899999010306U1,G2101110010315,21111010315,0.0011370408,0,0,0,0,0,0,0
G21011109186899999010306U1,G2101110010316,21111010316,0.3341543679,0.6468590832,0.6520100503,0.638548308,0.6503144654,0.6334787783,0.6264949402,0.8957345972
G21011109186899999010307R1,G2101110010307,21111010307,0.9999511035,1,1,1,1,1,1,1
G21011109186899999010307R1,G2101110010315,21111010315,0.0000488965,0,0,0,0,0,0,0
G21011109186899999010308R1,G2101110010317,21111010317,1,1,1,1,1,1,1,1
G21011109186899999010308U1,G2101110010317,21111010317,1,1,1,1,1,1,1,1
G21011109186899999010308U2,G2101110010318,21111010318,1,1,1,1,1,1,1,1
G21011109186899999010308U3,G2101110010318,21111010318,1,1,1,1,1,1,1,1
G21011109186899999010309U1,G2101110010309,21111010309,1,1,1,1,1,1,1,1
G21011109186899999010310U1,G2101110010319,21111010319,0.9953333252,1,1,1,1,1,1,1
G21011109186899999010310U1,G2101110010320,21111010320,0.0046666748,0,0,0,0,0,0,0
G21011109186899999010310U2,G2101110010320,21111010320,1,1,1,1,1,1,1,1
G21011109186899999010311U1,G2101110010311,21111010311,1,1,1,1,1,1,1,1
G21011109186899999010311U2,G2101110010311,21111010311,1,1,1,1,1,1,1,1
G21011109186899999010403R1,G2101110010403,21111010403,1,1,1,1,1,1,1,1
G21011109186899999010403U1,G2101110010314,21111010314,0.0001358033,0.0001239295,0.0001204071,0.0001249342,0.0001194197,0.0001208935,0.0001208583,0.000058666
G21011109186899999010403U1,G2101110010403,21111010403,0.9998641967,0.9998760705,0.9998795929,0.9998750658,0.9998805803,0.9998791065,0.9998791417,0.999941334
G21011109186899999010403U2,G2101110010005,21111010005,0.0106492281,0,0,0,0,0,0,0
G21011109186899999010403U2,G2101110010403,21111010403,0.9893507719,1,1,1,1,1,1,1
G21011109186899999010404U1,G2101110010406,21111010406,1,1,1,1,1,1,1,1
G21011109186899999010404U2,G2101110010405,21111010405,1,1,1,1,1,1,1,1
G21011109186899999010404U3,G2101110010405,21111010405,1,1,1,1,1,1,1,1
G21011109186899999010404U4,G2101110010406,21111010406,1,1,1,1,1,1,1,1
G21011109186907858010705U2,G2101110010705,21111010705,1,1,1,1,1,1,1,1
G21011109186910666010901U3,G2101110010901,21111010901,1,1,1,1,1,1,1,1
G21011109186910666011003U1,G2101110011003,21111011003,1,1,1,1,1,1,1,1
G21011109186910666011003U2,G2101110011003,21111011003,1,1,1,1,1,1,1,1
G21011109186910666011003U6,G2101110011003,21111011003,1,1,1,1,1,1,1,1
G21011109186910666011005U1,G2101110011005,21111011005,1,1,1,1,1,1,1,1
G21011109186910666011005U2,G2101110011005,21111011005,1,1,1,1,1,1,1,1
G21011109186910666011005U3,G2101110011005,21111011005,1,1,1,1,1,1,1,1
G21011109186912066010800U2,G2101110010800,21111010800,1,1,1,1,1,1,1,1
G21011109186922204010402U2,G2101110010402,21111010402,1,1,1,1,1,1,1,1
G21011109186922204010402U3,G2101110010402,21111010402,1,1,1,1,1,1,1,1
G21011109186922204010402U4,G2101110010402,21111010402,1,1,1,1,1,1,1,1
G21011109186922204010705U3,G2101110010705,21111010705,1,1,1,1,1,1,1,1
G21011109186922204010706U1,G2101110010706,21111010706,1,1,1,1,1,1,1,1
G21011109186922204010706U2,G2101110010706,21111010706,1,1,1,1,1,1,1,1
G21011109186922204010706U3,G2101110010706,21111010706,1,1,1,1,1,1,1,1
G21011109186922204010706U4,G2101110010402,21111010402,0.0111452142,0.0028301887,0.0036855037,0.0029239766,0.004950495,0.0049019608,0.0050251256,0
G21011109186922204010706U4,G2101110010706,21111010706,0.9888547858,0.9971698113,0.9963144963,0.9970760234,0.995049505,0.9950980392,0.9949748744,1
G21011109186927046011109U1,G2101110011109,21111011109,1,1,1,1,1,1,1,1
G21011109186927046011109U2,G2101110011109,21111011109,1,1,1,1,1,1,1,1
G21011109186927046011110U2,G2101110011110,21111011110,1,1,1,1,1,1,1,1
G21011109186927046011110U3,G2101110011110,21111011110,1,1,1,1,1,1,1,1
G21011109186927046011506U1,G2101110011506,21111011506,1,1,1,1,1,1,1,1
G21011109186927046011506U2,G2101110011506,21111011506,1,1,1,1,1,1,1,1
G21011109186927046011506U3,G2101110011506,21111011506,1,1,1,1,1,1,1,1
G21011109186927046011506U4,G2101110011506,21111011506,1,1,1,1,1,1,1,1
G21011109186927046011506U5,G2101110011506,21111011506,1,1,1,1,1,1,1,1
G21011109186928342011102R2,G2101110011102,21111011102,1,1,1,1,1,1,1,1
G21011109186928342011102U1,G2101110011102,21111011102,1,1,1,1,1,1,1,1
G21011109186938170011101U1,G2101110011111,21111011111,1,1,1,1,1,1,1,1
G21011109186938814010701U1,G2101110010701,21111010701,0.964225299,0.9967783582,0.9966144954,0.9971145456,0.9962280172,0.9962704631,0.9970046619,0.9928030623
G21011109186938814010701U1,G2101110010702,21111010702,0.0193337453,0.0017683527,0.0018254099,0.0013202566,0.0023267927,0.0023113691,0.0014318276,0.0062735333
G21011109186938814010701U1,G2101110010705,21111010705,0.0164409557,0.0014532891,0.0015600947,0.0015651979,0.0014451901,0.0014181678,0.0015635105,0.0009234043
G21011109186938814010701U2,G2101110010701,21111010701,1,1,1,1,1,1,1,1
G21011109186938814010701U3,G2101110010701,21111010701,1,1,1,1,1,1,1,1
G21011109186938814010701U4,G2101110010701,21111010701,0.98887449,0.9985847506,0.9984392789,0.9988176968,0.9981545193,0.9980209614,0.9983904065,0.9854559281
G21011109186938814010701U4,G2101110010705,21111010705,0.01112551,0.0014152494,0.0015607211,0.0011823032,0.0018454807,0.0019790386,0.0016095935,0.0145440719
G21011109186938818010702U3,G2101110010702,21111010702,1,1,1,1,1,1,1,1
G21011109186938818010702U4,G2101110010702,21111010702,1,1,1,1,1,1,1,1
G21011109186940222010402U4,G2101110010402,21111010402,1,1,1,1,1,1,1,1
G21011109186940222010702U3,G2101110010702,21111010702,1,1,1,1,1,1,1,1
G21011109186940222010705U1,G2101110010705,21111010705,1,1,1,1,1,1,1,1
G21011109186940222010705U2,G2101110010705,21111010705,1,1,1,1,1,1,1,1
G21011109186940222010705U3,G2101110010705,21111010705,1,1,1,1,1,1,1,1
G21011109186940222010705U4,G2101110010705,21111010705,1,1,1,1,1,1,1,1
G21011109186940222010705U5,G2101110010705,21111010705,1,1,1,1,1,1,1,1
G21011109186940222010706U4,G2101110010706,21111010706,1,1,1,1,1,1,1,1
G21011109186940222011101U1,G2101110011111,21111011111,0.4481830746,0.5358565737,0.652173913,0.4103773585,0.5796703297,0.6299765808,0.4838709677,0.5885885886
G21011109186940222011101U1,G2101110011112,21111011112,0.5518169254,0.4641434263,0.347826087,0.5896226415,0.4203296703,0.3700234192,0.5161290323,0.4114114114
G21011109186940222011101U2,G2101110011111,21111011111,0.0610740364,0.0524701874,0.0536130536,0.0519323671,0.0527256479,0.052540913,0.0572289157,0.0162601626
G21011109186940222011101U2,G2101110011112,21111011112,0.9389259636,0.9475298126,0.9463869464,0.9480676329,0.9472743521,0.947459087,0.9427710843,0.9837398374
G21011109186940222011102R2,G2101110011102,21111011102,1,1,1,1,1,1,1,1
G21011109186940222011102R3,G2101110011102,21111011102,1,1,1,1,1,1,1,1
G21011109186940222011102U1,G2101110011102,21111011102,1,1,1,1,1,1,1,1
G21011109186940222011102U2,G2101110011102,21111011102,1,1,1,1,1,1,1,1
G21011109186940222011105U3,G2101110011113,21111011113,1,1,1,1,1,1,1,1
G21011109186940222011106U1,G2101110011106,21111011106,1,1,1,1,1,1,1,1
G21011109186940222011106U2,G2101110011106,21111011106,1,1,1,1,1,1,1,1
G21011109186940222011106U3,G2101110011106,21111011106,1,1,1,1,1,1,1,1
G21011109186940222011106U4,G2101110011106,21111011106,1,1,1,1,1,1,1,1
G21011109186940222011106U5,G2101110011106,21111011106,1,1,1,1,1,1,1,1
G21011109186940222011106U6,G2101110011106,21111011106,1,1,1,1,1,1,1,1
G21011109186940222011109U1,G2101110011109,21111011109,1,1,1,1,1,1,1,1
G21011109186940222011109U2,G2101110011109,21111011109,1,1,1,1,1,1,1,1
G21011109186940222011110U1,G2101110011110,21111011110,1,1,1,1,1,1,1,1
G21011109186940222011110U2,G2101110011110,21111011110,1,1,1,1,1,1,1,1
G21011109186940222011110U3,G2101110011110,21111011110,1,1,1,1,1,1,1,1
G21011109186940222011511U1,G2101110011517,21111011517,1,1,1,1,1,1,1,1
G21011109186940222011511U2,G2101110011517,21111011517,1,1,1,1,1,1,1,1
G21011109186946540010800U2,G2101110010800,21111010800,1,1,1,1,1,1,1,1
G21011109186948000010701U1,G2101110010701,21111010701,1,1,1,1,1,1,1,1
G21011109186948000010702U1,G2101110010702,21111010702,1,1,1,1,1,1,1,1
G21011109186948000010702U2,G2101110010702,21111010702,1,1,1,1,1,1,1,1
G21011109186948000010702U3,G2101110010702,21111010702,1,1,1,1,1,1,1,1
G21011109186948000010800U1,G2101110010800,21111010800,1,1,1,1,1,1,1,1
G21011109186948000010800U2,G2101110010800,21111010800,1,1,1,1,1,1,1,1
G21011109186948000010800U3,G2101110010800,21111010800,1,1,1,1,1,1,1,1
G21011109186948000010800U4,G2101110010800,21111010800,1,1,1,1,1,1,1,1
G21011109186948000010901U1,G2101110010901,21111010901,1,1,1,1,1,1,1,1
G21011109186948000010901U2,G2101110010901,21111010901,1,1,1,1,1,1,1,1
G21011109186948000010901U3,G2101110010901,21111010901,1,1,1,1,1,1,1,1
G21011109186948000010901U4,G2101110010901,21111010901,1,1,1,1,1,1,1,1
G21011109186948000010902U1,G2101110010902,21111010902,1,1,1,1,1,1,1,1
G21011109186948000010902U2,G2101110010902,21111010902,1,1,1,1,1,1,1,1
G21011109186948000010902U3,G2101110010902,21111010902,1,1,1,1,1,1,1,1
G21011109186948000010902U4,G2101110010901,21111010901,0.0550962133,0.0062534539,0.0068593464,0.0057361817,0.0070394378,0.0070917406,0.0064984531,0.0084560048
G21011109186948000010902U4,G2101110010902,21111010902,0.9449037867,0.9937465461,0.9931406536,0.9942638183,0.9929605622,0.9929082594,0.9935015469,0.9915439952
G21011109186948000011003U1,G2101110011003,21111011003,1,1,1,1,1,1,1,1
G21011109186948000011003U2,G2101110011003,21111011003,1,1,1,1,1,1,1,1
G21011109186948000011003U3,G2101110011003,21111011003,1,1,1,1,1,1,1,1
G21011109186948000011003U4,G2101110011003,21111011003,1,1,1,1,1,1,1,1
G21011109186948000011003U5,G2101110011003,21111011003,1,1,1,1,1,1,1,1
G21011109186948000011003U6,G2101110011003,21111011003,1,1,1,1,1,1,1,1
G21011109186948000011004U1,G2101110011004,21111011004,1,1,1,1,1,1,1,1
G21011109186948000011004U2,G2101110011004,21111011004,1,1,1,1,1,1,1,1
G21011109186948000011004U3,G2101110011004,21111011004,1,1,1,1,1,1,1,1
G21011109186948000011004U4,G2101110011004,21111011004,1,1,1,1,1,1,1,1
G21011109186948000011004U5,G2101110011004,21111011004,1,1,1,1,1,1,1,1
G21011109186948000011101U1,G2101110011111,21111011111,1,1,1,1,1,1,1,1
G21011109186951294010800U4,G2101110010800,21111010800,1,1,1,1,1,1,1,1
G21011109186951978010402U1,G2101110010402,21111010402,1,1,1,1,1,1,1,1
G21011109186951978010402U2,G2101110010402,21111010402,1,1,1,1,1,1,1,1
G21011109186951978010402U3,G2101110010402,21111010402,1,1,1,1,1,1,1,1
G21011109186951978010402U4,G2101110010402,21111010402,1,1,1,1,1,1,1,1
G21011109186951978010706U3,G2101110010706,21111010706,1,1,1,1,1,1,1,1
G21011109186951978010706U4,G2101110010402,21111010402,0.0616954679,0,0,0,0,0,0,0
G21011109186951978010706U4,G2101110010706,21111010706,0.9383045321,1,1,1,1,1,1,1
G21011109186951978011601U1,G2101110011601,21111011601,1,1,1,1,1,1,1,1
G21011109186967998010701U1,G2101110010701,21111010701,1,1,1,1,1,1,1,1
G21011109186967998010702U2,G2101110010702,21111010702,1,1,1,1,1,1,1,1
G21011109186967998010702U3,G2101110010702,21111010702,1,1,1,1,1,1,1,1
G21011109186967998010800U2,G2101110010800,21111010800,1,1,1,1,1,1,1,1
G21011109186981624010901U4,G2101110010901,21111010901,1,1,1,1,1,1,1,1
G21011109186984486010402U1,G2101110010402,21111010402,1,1,1,1,1,1,1,1
G21011109186984486010402U2,G2101110010402,21111010402,1,1,1,1,1,1,1,1
G21011109186999999010402U2,G2101110010402,21111010402,1,1,1,1,1,1,1,1
G21011109186999999010402U3,G2101110010402,21111010402,1,1,1,1,1,1,1,1
G21011109186999999010402U4,G2101110010402,21111010402,1,1,1,1,1,1,1,1
G21011109186999999010701U1,G2101110010701,21111010701,0.7077087687,0.7077087687,0.7077087687,0.7077087687,0.7077087687,0.7077087687,0.7077087687,0.7077087687
G21011109186999999010701U1,G2101110010702,21111010702,0.2922912313,0.2922912313,0.2922912313,0.2922912313,0.2922912313,0.2922912313,0.2922912313,0.2922912313
G21011109186999999010702U3,G2101110010702,21111010702,1,1,1,1,1,1,1,1
G21011109186999999010705U1,G2101110010705,21111010705,1,1,1,1,1,1,1,1
G21011109186999999010706U4,G2101110010706,21111010706,1,1,1,1,1,1,1,1
G21011109186999999010800U2,G2101110010800,21111010800,1,1,1,1,1,1,1,1
G21011109186999999010901U2,G2101110010901,21111010901,1,1,1,1,1,1,1,1
G21011109186999999010901U3,G2101110010901,21111010901,1,1,1,1,1,1,1,1
G21011109186999999010901U4,G2101110010901,21111010901,1,1,1,1,1,1,1,1
G21011109186999999010902U1,G2101110010902,21111010902,1,1,1,1,1,1,1,1
G21011109186999999010902U2,G2101110010902,21111010902,1,1,1,1,1,1,1,1
G21011109186999999010902U3,G2101110010902,21111010902,1,1,1,1,1,1,1,1
G21011109186999999011003U4,G2101110011003,21111011003,1,1,1,1,1,1,1,1
G21011109186999999011003U5,G2101110011003,21111011003,1,1,1,1,1,1,1,1
G21011109186999999011003U6,G2101110011003,21111011003,1,1,1,1,1,1,1,1
G21011109186999999011004U1,G2101110011004,21111011004,1,1,1,1,1,1,1,1
G21011109186999999011004U2,G2101110011004,21111011004,1,1,1,1,1,1,1,1
G21011109186999999011004U3,G2101110011004,21111011004,1,1,1,1,1,1,1,1
G21011109186999999011004U4,G2101110011004,21111011004,1,1,1,1,1,1,1,1
G21011109186999999011004U5,G2101110011004,21111011004,1,1,1,1,1,1,1,1
G21011109186999999011101U1,G2101110011111,21111011111,1,1,1,1,1,1,1,1
G21011109186999999011101U2,G2101110011111,21111011111,0.8665138343,0.8491704374,0.8183006536,0.8695652174,0.7943820225,0.7791798107,0.9784172662,0.6321353066
G21011109186999999011101U2,G2101110011112,21111011112,0.1334861657,0.1508295626,0.1816993464,0.1304347826,0.2056179775,0.2208201893,0.0215827338,0.3678646934
G21011109186999999011101U3,G2101110011111,21111011111,1,1,1,1,1,1,1,1
G21011109186999999011102R2,G2101110011102,21111011102,1,1,1,1,1,1,1,1
